key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
90,90,72291,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Ivon Coeurlfausts Spezialtechnik.<hex:02100103>Dieser Zauber imitiert die Blaster-Attacke von wilden Coeurl. Beim Ausführen wird eine Kugel konzentrierten Äthers mit einer Wucht nach vorne geschleudert, die selbst die standhaftesten Gegner umhaut.",4,236,0,0,True,False,False,False,False,False,False,False,False,False,False,False
91,91,72292,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Coeurl-Spezialtechnik.<hex:02100103>Ein Verhalten, das von bestimmten Arten von Coeurl erlernt wird. Der Magier reagiert auf gefallene Kameraden, indem er seinen animalischen Überlebensinstinkt weckt. Wenn alles verloren scheint, ist ungezähmte Wildheit das einzige Mittel zum Sieg.",1,34,69526,69525,False,True,False,False,False,False,False,False,False,False,False,False
92,92,72293,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Flügelschlag der Kongamato.<hex:02100103>Dieser Zauber imitiert die Flügelschläge eines Kongamato und erzeugt eine Ultraschallwelle, die sich sichtbar in der Luft ausbreitet. Die Vibrationen sind für gefrorene oder versteinerte Ziele tödlich und lassen diese zersplittern.",1,2407,69528,69527,True,False,False,False,False,False,False,False,False,False,False,True
93,93,72294,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Eis<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Der eisige Griff von Alte Roite.<hex:02100103>Dieser Angriff manifestiert einen Wirbelsturm aus Eis. Der frostige Wind fügt seinen Opfern schlimme Erfrierungen zu.",4,252,0,0,True,False,False,False,False,False,False,False,False,False,False,False
94,94,72295,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Feuer<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Omegas chemische Waffen.<hex:02100103>Eine Imitation der furchtbaren chemischen Explosionen, die Omega verursacht. Dieser Zauber feuert eine Bombe in einem Bogen ab, die beim Treffen des Ziels detoniert. Der Angriff hinterlässt einen beißenden Geruch, der Senf ähnelt.",4,589,0,0,True,False,False,False,False,False,False,False,False,False,False,False
95,95,72296,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Spezialtechnik der Drachen der Neuen Welt.<hex:02100103>Diese Fähigkeit hüllt den Magier in eine Sphäre ätherischer Kraft, die eingehende Angriffe schwächt. Es gibt eine Debatte darüber, ob es sich bei diesen „Drachen“ tatsächlich um Drachen oder lediglich um eine artverwandte Spezies handelt.",2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
96,96,72297,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Nadelspitzen der Salz-Dhruva.<hex:02100103>Dieser Zauber beschwört eine Reihe leuchtender Projektile, die allem in ihrem Weg nadelstichartige Wunden zufügen. Die Wunden verursachen starke Blutungen, wodurch das Ziel geschwächt wird und erhebliche Schmerzen erleidet.",1,2408,69529,69528,True,False,False,False,False,False,False,False,False,False,False,False
97,97,72298,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Wasser<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Sog der Kelpie.<hex:02100103>Dieser Zauber verursacht eine gewaltige Sturzflut, die Ziele in der Nähe anzieht. Selbst tieffliegende Wolkenmeerkreaturen können sich diesem Sog nicht entziehen.",4,279,0,0,True,False,False,False,False,False,False,False,False,False,False,False
98,98,72299,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Wasser<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Das Tosen der Sai Taisui.<hex:02100103>Diese Form der Geomantie beschwört einen Wasserschwall, der alles in seinem Weg hinfortschwemmt, egal ob Freund oder Feind. Mit derartigen Verwünschungen kann man nie vorsichtig genug umgehen.",4,536,0,0,True,True,False,False,False,False,False,False,False,False,False,False
99,99,72300,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Post vom Kurier-Chocobo.<hex:02100103>Eine zerstörerische Fähigkeit, die Staub und Schmutz zu einer soliden Masse verdichtet, die dann erhitzt und von oben auf das Ziel abgeworfen wird. Daher ist es kein Wunder, dass diese gefiederten Feinde überall, wo sie auftauchen, Schrecken verursachen.",1,2000,0,0,True,False,False,False,False,False,False,False,False,False,False,False
100,100,72301,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Schrecken der Nichts<hex:02160103>gesand<hex:02160103>ten der Neuen Welt.<hex:02100103>Dieser Zauber setzt dem Ziel mit einem Sperrfeuer aus glühenden Kugeln zu. Sein Name soll einst die Flüche der Whalaqee sowie die Konvertierung von Lebenskraft zu Mana umfasst haben.",2,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
101,101,72302,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Schlag<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Omega-Technologie.<hex:02100103>Omega hatte freie Hand im Inter<hex:02160103>dimen<hex:02160103>sio<hex:02160103>nalen Riss, wodurch es auf eine große Sammlung von Daten zugreifen und allerlei Arten von Objekten synthetisieren konnte<hex:02100103>- einschließlich riesiger Fäuste aus unnachgiebigem Metall.",4,589,0,0,True,False,False,False,False,False,False,True,False,False,False,False
102,102,72303,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Die Macht von Qitian Dasheng.<hex:02100103>Diese Zauberformel versucht, die übernatürliche Macht von Qitian Dasheng zu imitieren. Der Magier springt in die Luft und wirbelt einen langen Stab aus purem Äther mit brutaler Kraft umher.",4,536,0,0,True,False,False,False,False,False,False,False,False,False,False,False
103,103,72304,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Schlag<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Suzakus Hast.<hex:02100103>Entfesselt eine schnelle Serie aus unscharfen Tritten. Das „Phantom“ im Namen ist eine Referenz an eine astrologische Konstellation im Fernen Osten<hex:021D0103>- ein Zeichen, das Glück für alle Bereiche des Lebens bringen soll<hex:021D0103>... bis auf den Ewigen Bund.",4,596,0,0,True,False,False,False,False,False,False,False,False,False,False,False
104,104,72305,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Tsukuyomis Zorn.<hex:02100103>Der bösartige Zorn der Herrscherin der Nacht und des Mondes manifestiert sich in einem Blumenfeld, das dann in einem Hagel aus tödlichen Blüten explodiert. Akzeptiere die Unausweichlichkeit deines Todes und die Macht der Monddämmerung soll dein sein.",4,537,0,0,True,False,False,False,False,False,False,False,False,False,False,False
105,105,72306,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Rage des Hobgoblins.<hex:02100103>Der Anwender greift das Ziel mit einer wilden Barrage an Schlägen an. In der Blaumagie werden Hiebe und Schläge zwar üb<hex:02160103>lich<hex:02160103>er<hex:02160103>wei<hex:02160103>se mit Magie verstärkt, denen, die sich ihren Feinden ohne List und Hinterhalt stellen, wird aber eine weitaus größere Kraft zuteil.",1,2954,70310,70309,True,False,False,False,False,False,False,False,False,False,False,False
106,106,72307,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Schlag<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Schwung des Riesengürteltiers.<hex:02100103>Imitiert das Hin- und Herschwingen des mit einem großen Felsbrocken bespickten Schwanzes. Wenn der Felsbrocken einmal in Fahrt kommt, nähert sich so schnell keiner mehr.",4,656,0,0,True,True,False,False,False,False,False,False,False,False,False,False
107,107,72308,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Des Gürteltiers Hautknochenpanzer.<hex:02100103>Die Haut verhärtet sich um ein Vielfaches durch Magie. Zwar wird der Aufprall von physischen Angriffen gelindert, Schmerzen verspürt man aber immer noch.",1,2955,70311,70310,False,True,False,False,False,False,False,False,False,False,False,False
108,108,72309,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Des Gürteltiers Feuchtigkeit.<hex:02100103>Es sammelt Wasserpartikel aus der Luft und gibt seinem Körper so die nötige Feuchtigkeit, um sich zu regenerieren. Trockenheit und Stress sind der größte Feind von gesunder Haut!",1,2955,70312,70311,False,True,False,False,False,False,False,False,False,False,False,False
109,109,72310,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Blaumagie der Schalentiere der neuen Welt.<hex:02100103>Feuer, Eis und Blitz. Das Anstauen und Ausatmen des Äthers ganzer drei Elemente ist Teil dieses Angriffs. Durch das Anstauen im Körper kann das Gleichgewicht des Äthers gestört werden, und zu häufiges Anwenden hat fatale Folgen.",2,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
110,110,72311,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Schlag<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Der Zorn des Phantom-Berserkers.<hex:02100103>Von Hass und Wut übermannt entfesselt der Anwender eine Welle der Zerstörung. Ein äußerst effektiver Angriff, der jedoch auch einiges an Energie und Kraft des Anwenders verbraucht. ",4,737,0,0,True,False,False,False,False,False,False,False,False,False,False,False
111,111,72312,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Erde<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Der Dreck des Matschmannes.<hex:02100103>Erzeugt mit der Hilfe von Äther des Elements Erde eine riesige Kugel aus Schlamm und Dreck, nur um sie dann dem Gegner an den Kopf zu werfen. Das schlimmste hierbei ist der seelische Schaden, den das Ziel durch den hartnäckig anhaftenden Dreck erleidet. ",4,746,0,0,True,False,False,False,False,False,False,False,False,False,False,False
112,112,72313,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Schlag<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Das Fegegeschick des Einsiedlers.<hex:02100103>Beschwört Besen zum Saubermachen herbei. Je mehr Dreck ein auf diese Weise beschworener Besen zu fegen bekommt, desto glücklicher wird er.",4,692,0,0,True,True,False,False,False,False,False,False,False,False,False,False
113,113,72314,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Hieb<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Von der Rubin-Waffe inspirierte Blaumagie.<hex:02100103>In dem Original wird die durch den eingebauten Dynamo erzeugte Energie genutzt, um Gegner niederzumähen. Diese Magie erlaubt es dem Anwender, den Mechanismus durch den Einsatz von Äther zu imitieren.",4,717,0,0,True,False,False,False,False,False,False,False,False,False,False,False
114,114,72315,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Titanias Lieblingsrune.<hex:02100103>Basierend auf Runen, jener magischen Feensprache, wird Äther als Welle freigesetzt. Außerdem kann ein Phänomen beobachtet werden, welches dafür sorgt, dass ausgestoßener Äther des Zieles absorbiert wird.",4,657,0,0,True,True,False,False,False,False,False,False,False,False,False,False
115,115,72316,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Das Vermächtnis des Prim-Eden.<hex:02100103>Verzerrt die Dimension und sorgt für die Freigabe einer riesigen Menge Äther. Der Schaden ist gigantisch, aber um Verletzungen an sich selber zu vermeiden, muss der Anwender einen Schutzwall erschaffen, was die Ausführung des Zaubers verzögern kann.",4,653,0,0,True,False,False,False,False,False,False,False,False,False,False,True
116,116,72317,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103> ","Strafe der geläuterten Unzucht.<hex:02100103>Ein Angriff mit gebündeltem Licht. Da dies nur eine Nachahmung des Originals ist, besteht kein Grund zur Sorge, dass das Ziel sich in einen Sünden<hex:02160103>ver<hex:02160103>tilger verwandelt.",4,659,0,0,True,False,False,False,False,False,False,False,False,False,False,False
117,117,72318,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103> ","Die Kraft des Sephirot.<hex:02100103>Was im Original als Angriffsmagie verwendet wird, wurde hier in das Gegenteil umgekehrt und dient als schützendes Kraftfeld. Leider ist das Feld nicht besonders stabil, weswegen es entweder nur physische oder nur magische Angriffe abhalten kann. ",2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
118,118,72319,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Stich<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Die Schwere der Innozenz.<hex:02100103>Eine Barrage aus herabfallenden Lanzen gleißenden Lichtes. Es wird gesagt, dass Lord Vauthry mit dieser Technik Sünden<hex:02160103>ver<hex:02160103>tilger zu Meol verarbeitete. Je öfter sie verwendet wird, desto näher kommt der Anwender der Allmächtigkeit. ",4,666,0,0,True,False,False,False,False,False,False,False,False,False,False,False
119,119,72320,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Der Blick von Edens Verheißung.<hex:02100103>Der Anwender nutzt seine Augen als Äthergramme und sammelt solch riesige Mengen an Äther an, dass der Aufprall des Strahls für eine Druckwelle sorgt. Leider bekommt man durch die Benutzung des Zaubers sehr schnell trockene Augen.",4,758,0,0,True,False,False,False,False,False,False,False,False,False,False,False
120,120,72321,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Aenc Thons süßes Geheimnis.<hex:02100103>Diese Magie lässt Süßigkeiten vom Himmel regnen, die ebenso süßen Schmerz verursachen. Allerdings besteht der Schauer nicht aus<hex:02160103>schließ<hex:02160103>lich aus Zuckerstangen.",4,649,0,0,True,True,False,False,False,False,False,False,False,False,False,False
121,121,72322,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Feuer<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Der ewige Schmerz des Lugus.<hex:02100103>Diese Flammen gehen erst aus, wenn nichts mehr von dem Ziel übrig ist. Bei der Entwicklung dieser Blaumagie wurde etwas an der Stärke der Flammen gedreht, um Stadtbrände zu vermeiden. Für ein kleines Lagerfeuer reicht es aber immer noch.",4,692,0,0,True,False,False,False,False,False,False,False,False,False,False,False
122,122,72323,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Wasser<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Freude des Nixchens.<hex:02100103>Eine riesige Menge Wasser wird zu einem Strudel verrührt und dann freigelassen. Was für Nixchen nur als kleines Planschbecken für ihren Nachwuchs fungiert, richtet unsereins fatalen Schaden an.",4,746,0,0,True,False,False,False,False,False,False,False,False,False,False,False
123,123,72324,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Therions Gedanken.<hex:02100103>Diese Magie wird weder durch das Sprechen eines Spruches noch durch Runen beschworen, sondern allein mit der Kraft der Gedanken. Falls der Anwender das Ende herbeisehnen sollte, kann der Effekt auf unbestimmt lange Zeit anhalten.",4,652,0,0,True,False,False,False,False,False,False,False,False,False,False,False
124,124,72325,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Neutral<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Titanias Fluch und Segen.<hex:02100103>Die Verflechtung von mehreren Ebenen an Runen sorgt für einen Wirbel aus Magie. In der Feensprache wird „Sterblichkeit“ zwar hauptsächlich herabschauend verwendet, Mitleid und Mitgefühl für unsereins schwingen aber auch mit.",4,657,0,0,True,False,False,False,False,False,False,False,False,False,False,False
