key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
262,"Lakshmi-Puppe",3,"Lakshmi-Puppen",1,0,1,1,0,1899,100,10,0,0,0,1,0,0,0,8,83,False,True,False,True,False,0,False,True,4662,8011,True,0,10,320,27,360,30,1,615,2
263,"Aufzieh-Bismarck",4,"Aufzieh-Bismarcks",1,0,1,0,0,1968,100,10,0,0,0,1,0,0,0,8,83,False,True,False,True,False,0,False,True,4663,8008,True,0,15,550,34,0,30,1,620,2
264,"Hien-Puppe",3,"Hien-Puppen",1,0,1,1,0,1978,100,10,0,0,0,1,0,0,0,8,271,False,True,False,True,False,0,False,True,4664,9029,True,0,25,520,11,360,30,2,617,3
265,"Mini-Ravana",3,"Mini-Ravana",1,0,1,0,0,1979,100,10,0,0,0,1,0,0,0,8,83,False,True,False,True,False,0,False,True,4665,8009,True,0,25,550,38,120,30,2,605,2
266,"Kojin-Puppe",3,"Kojin-Puppen",1,0,1,1,0,1980,100,10,0,0,0,1,0,0,0,8,209,False,True,False,True,False,0,False,True,4666,7013,True,0,15,430,27,360,30,1,615,3
267,"Mameshiba",3,"Mameshiba",1,0,0,0,1,1981,100,10,0,0,0,2,0,0,0,8,341,True,False,True,False,True,0,False,True,4667,3013,True,0,20,500,4,30,20,1,601,1
268,"Tengu-Puppe",3,"Tengu-Puppen",1,0,1,1,0,1982,100,10,0,0,0,2,0,0,0,8,342,True,False,True,False,True,0,False,True,4668,10017,True,0,15,400,19,120,30,1,616,1
269,"Matanga-Puppe",3,"Matanga-Puppen",1,0,1,1,0,1983,100,10,0,0,0,2,0,0,0,8,343,True,False,True,False,True,0,False,True,4669,1069,True,0,25,600,1,30,20,1,606,2
270,"Ramza-Puppe",3,"Ramza-Puppen",1,0,1,1,0,2046,100,10,0,0,0,1,0,0,0,8,345,False,True,False,True,False,0,False,True,4670,12501,True,0,30,620,21,0,30,2,620,3
271,"Koala-Bärchen",4,"Koala-Bärchen",1,0,1,2,0,2066,100,10,0,0,0,2,9,0,0,8,346,True,False,True,False,True,0,False,True,4671,3014,True,0,25,600,29,360,20,1,623,1
272,"Gomashio-Seehund",4,"Gomashio-Seehunde",2,0,1,0,0,2067,100,10,0,0,0,2,0,0,0,8,347,True,False,True,False,True,0,False,True,4672,4005,True,0,20,480,26,30,30,1,621,1
273,"Axolotl-Molch",4,"Axolotl-Molche",2,0,1,0,0,2068,100,10,0,0,0,2,0,0,0,8,348,True,False,True,False,True,0,False,True,4673,4006,True,0,10,300,42,0,30,1,620,1
274,"Ixion-Puppe",3,"Ixion-Puppen",1,0,1,1,0,2069,100,10,0,0,0,1,0,0,0,8,349,False,True,False,True,False,0,False,True,4674,1070,True,0,30,560,20,360,40,1,637,2
275,"Mini-Shinryu",3,"Mini-Shinryu",1,0,1,0,0,2124,100,10,0,0,0,1,10,0,0,8,350,False,True,False,False,False,305,False,True,4675,8012,True,0,30,480,45,0,60,2,620,2
276,"neu[a] Raubahn-Puppe",3,"neu[a] Raubahn-Puppen",1,0,1,1,0,2120,100,10,0,0,0,1,0,0,0,8,224,False,True,False,True,False,0,False,True,4676,9018,True,0,20,400,38,30,20,2,604,3
277,"Aufzieh-Ananta",3,"Aufzieh-Ananta",1,0,1,1,0,2232,100,10,0,0,0,1,0,0,0,8,351,False,True,True,False,False,0,False,True,4677,7014,True,0,20,450,27,360,60,1,615,3
278,"Moai-Statuette",3,"Moai-Statuetten",1,0,1,1,0,2140,100,10,0,0,0,1,0,0,0,8,352,False,True,False,True,True,0,False,True,4678,11510,True,0,20,450,12,360,20,1,626,4
279,"Schneewiesel",4,"Schneewiesel",2,0,1,2,0,2141,100,10,0,0,0,2,1,0,0,8,353,True,False,False,True,False,0,False,True,4679,3015,True,0,15,440,1,120,20,1,605,1
280,"Joker-Ei",4,"Joker-Eier",2,0,1,2,0,2142,100,10,0,0,0,1,0,0,0,8,354,False,True,False,True,False,0,False,True,4680,10018,True,0,10,350,29,360,20,2,623,3
281,"Kefka-Puppe",3,"Kefka-Puppen",1,0,1,1,0,2143,100,10,0,0,0,1,0,0,0,8,355,False,True,False,True,False,0,False,True,4681,2008,True,0,30,600,43,0,20,2,620,2
282,"Magnai-Puppe",3,"Magnai-Puppen",1,0,1,1,0,2144,100,0,10,0,0,1,11,0,0,8,356,False,True,False,True,False,294,False,True,4682,9033,True,0,30,650,31,0,50,2,620,3
283,"Aurelia-Polyp",6,"Aurelia-Polypen",1,0,1,0,0,2155,100,10,0,0,0,2,0,0,0,8,357,True,False,False,True,False,0,False,True,4683,4007,True,0,15,510,20,120,20,1,633,1
284,"Byakko-Jungtier",4,"Byakko-Jungtiere",2,0,1,2,0,2156,100,5,10,0,0,2,0,0,0,8,367,False,True,True,False,False,0,False,True,4684,8201,True,0,20,500,38,120,20,2,609,2
285,"Mini-Fafnir",3,"Mini-Fafnir",1,0,1,0,0,2157,100,10,0,0,0,1,0,0,0,8,358,False,True,False,True,False,0,False,True,4685,1071,True,0,10,300,38,30,20,1,606,2
286,"Mithra-Puppe",3,"Mithra-Puppen",1,0,1,1,0,2168,100,10,0,0,0,1,0,0,0,8,358,False,True,True,False,False,0,False,True,4686,10019,True,0,20,480,11,360,30,2,617,3
287,"Prinz[p] von Anemos",6,"Prinzen[p] von Anemos",1,0,1,0,0,2169,100,10,0,0,0,2,0,0,0,8,358,True,False,True,False,False,0,False,True,4687,1072,True,0,10,430,4,30,20,1,601,2
288,"Komainu",3,"Komainu",1,0,1,0,0,2170,100,5,5,0,0,1,0,0,0,8,359,False,True,False,True,True,288,False,True,4688,3016,True,0,20,460,37,0,20,1,620,3
289,"Goldbartel",3,"Goldbartel",1,0,0,0,1,2221,100,10,0,0,0,2,0,0,0,8,290,False,True,True,False,False,0,False,True,4689,6002,True,0,30,560,25,360,20,1,625,3
290,"Affenkönig",4,"Affenkönige",2,0,1,0,0,2238,100,10,0,0,0,2,0,0,0,8,360,False,False,True,False,True,0,False,True,4701,1074,True,0,30,620,1,30,20,1,604,2
291,"Uhrwerk-Laterne",3,"Uhrwerk-Laternen",1,0,1,1,0,2239,100,10,0,0,0,1,0,0,0,8,0,False,False,False,False,False,0,False,True,4700,11511,True,0,25,650,35,360,30,2,634,4
292,"Kragenechse",3,"Kragenechsen",1,0,1,1,0,2240,100,10,0,0,0,2,0,0,0,8,362,True,False,True,False,True,0,False,True,4695,3017,True,0,10,400,18,360,30,1,624,1
293,"Cirina-Puppe",3,"Cirina-Puppen",1,0,1,1,0,2241,100,10,0,0,0,1,0,0,0,8,363,False,True,False,True,False,0,False,True,4697,9032,True,0,10,410,43,0,20,1,620,3
294,"Sadu-Puppe",3,"Sadu-Puppen",1,0,1,1,0,2242,100,10,0,0,0,1,0,0,0,8,364,False,True,False,True,False,282,False,True,4696,9034,True,0,30,500,5,360,30,2,600,3
295,"Cassie-Knolle",3,"Cassie-Knolle",1,0,1,1,0,2243,100,10,0,0,0,2,0,0,0,8,358,True,False,True,False,False,0,False,True,4690,1073,True,0,15,450,19,30,30,1,621,2
296,"Tarutaru-Puppe",3,"Tarutaru-Puppen",1,0,1,1,0,2244,100,10,0,0,0,1,0,0,0,8,358,False,True,False,True,False,0,False,True,4691,10020,True,0,15,370,25,360,20,1,625,3
297,"Tsukuyomi-Puppe",3,"Tsukuyomi-Puppen",1,0,1,1,0,2245,100,10,0,0,0,1,0,0,0,8,83,False,True,False,True,False,0,False,True,4699,8013,True,0,20,430,1,120,20,2,616,2
298,"Zhloe-Puppe",3,"Zhloe-Puppe",1,0,1,1,0,2246,100,10,0,0,0,1,0,0,0,8,295,False,True,False,True,False,0,False,True,4698,9030,True,0,10,410,27,360,30,1,615,3
299,"Automat[p] Nr. 8",6,"Automaten[p] Nr. 8",1,0,1,0,0,2247,100,10,0,0,0,1,0,0,0,8,365,False,True,False,True,False,0,False,True,4702,2105,True,0,25,580,2,30,20,2,603,2
300,"Felyne",3,"Felynen",1,0,1,1,0,2284,70,15,15,0,0,2,0,0,0,8,366,True,False,True,False,True,0,False,True,4692,13020,False,0,15,480,11,360,20,1,617,1
301,"Poogie",3,"Poogies",1,0,1,2,0,2285,80,10,0,0,0,2,0,0,0,8,366,True,False,True,False,True,0,False,True,4693,13021,False,0,10,400,37,0,20,2,620,1
302,"Festival-Namazuo",4,"Festival-Namazuo",1,0,1,0,0,2310,100,10,0,0,0,2,0,0,0,8,290,False,True,True,False,False,0,False,True,4694,6002,True,0,20,430,12,360,20,1,626,3
303,"Feuerpfau",4,"Feuerpfaue",2,0,1,0,0,2327,100,10,0,0,0,2,2,0,0,8,367,False,True,True,False,False,0,False,True,4703,8202,True,0,20,450,4,120,60,1,610,2
304,"Alpha-Puppe",3,"Alpha-Puppen",1,0,1,1,0,2324,100,10,0,0,0,2,0,0,0,8,3,False,True,True,False,False,0,False,True,4704,9507,True,0,25,440,40,0,30,1,631,1
305,"Mini-Omega",3,"Mini-Omegas",1,0,1,1,0,2328,100,10,0,0,0,2,0,0,0,8,368,False,False,False,True,False,275,False,True,4705,2009,True,0,30,540,6,30,60,1,603,2
306,"G'raha Tia-Puppe",3,"G'raha Tia-Puppen",1,0,1,1,0,2329,100,10,0,0,0,1,0,0,0,8,369,False,True,False,True,False,0,False,True,4706,9038,True,0,20,520,46,0,20,1,620,3
307,"mürrisch[a] Geistlein",4,"mürrisch[a] Geistlein",1,0,1,2,0,2325,100,10,0,0,0,2,0,0,0,8,370,False,True,False,True,False,0,False,True,4707,10021,True,0,10,410,28,120,20,2,605,2
308,"munter[a] Geistlein",4,"munter[a] Geistlein",1,0,1,2,0,2326,100,10,0,0,0,2,0,0,0,8,370,False,True,False,True,False,0,False,True,4708,10022,True,0,25,600,21,0,20,2,620,2
309,"Cloud-Puppe",3,"Cloud-Puppen",1,0,1,1,0,2330,100,10,0,0,0,1,0,0,0,8,371,False,True,False,True,False,0,False,True,4709,12071,True,0,30,490,1,30,60,1,604,3
310,"Aerith-Puppe",3,"Aerith-Puppen",1,0,1,1,0,2331,100,10,0,0,0,1,0,0,0,8,371,False,True,True,False,False,0,False,True,4710,12072,True,0,15,430,22,360,20,1,632,3
311,"Tifa-Puppe",3,"Tifa-Puppen",1,0,1,1,0,2332,100,10,0,0,0,1,0,0,0,8,371,False,True,False,True,False,0,False,True,4711,12073,True,0,20,440,38,30,40,1,604,3
312,"Schlammprinz",6,"Schlammprinzen",1,0,1,0,0,2341,100,10,0,0,0,2,0,0,0,8,372,True,False,True,False,True,0,False,True,4712,1075,True,0,15,380,6,360,30,1,600,2
313,"Brautjungfer-Mogry",4,"Brautjungfer-Mogrys",1,0,1,0,0,2344,100,10,0,0,0,1,4,0,0,8,233,False,True,True,False,False,0,False,True,4713,14,True,0,10,420,11,360,20,1,617,3
314,"Elvaan-Marionette",3,"Elvaan-Marionetten",1,0,1,1,0,2343,90,10,0,0,0,1,0,0,0,8,358,False,True,True,False,False,0,False,True,4714,10020,True,0,20,470,10,0,20,1,620,3
315,"Dhalmel-Kalb",4,"Dhalmel-Kälber",2,0,1,2,0,1388,100,10,0,0,0,2,0,0,0,8,358,True,False,True,False,True,0,False,True,4715,1073,True,0,10,400,26,120,20,1,622,1
316,"Capybara-Jungtier",4,"Capybara-Jungtiere",2,0,1,2,0,2342,100,10,0,0,0,2,0,0,0,8,373,True,False,False,True,True,0,False,True,4716,3018,True,0,15,500,31,0,30,2,620,1
317,"Baby-Gremlin",4,"Baby-Gremlins",1,0,1,0,0,2411,71,10,0,0,0,2,0,0,0,8,374,True,False,False,True,True,0,False,True,4717,1076,True,0,15,440,13,30,20,1,604,1
318,"Tugendhaft[a] Begleiter",4,"Tugendhaft[a] Begleiter",2,0,1,0,0,2418,100,10,0,0,0,2,0,0,0,8,358,True,False,False,True,True,0,False,True,4718,1073,True,0,30,490,15,0,40,1,620,2
319,"Schnee-Korpokkur",4,"Schnee-Korpokkur",2,0,1,0,0,2417,100,10,0,0,0,2,0,0,0,8,376,True,False,True,False,False,0,False,True,4719,1077,True,0,10,400,6,360,40,1,600,1
320,"neu[a] Tataru-Puppe",3,"neu[a] Tataru-Puppen",1,0,1,1,0,2413,100,10,0,0,0,1,0,0,0,8,262,False,True,True,False,False,0,False,True,4720,9010,True,0,10,440,43,0,20,1,620,3
321,"Panzerwaffen-Miniatur",3,"Panzerwaffen-Miniaturen",1,0,1,1,0,2416,100,10,0,0,0,1,0,0,0,8,378,False,True,False,True,False,0,False,True,4721,11007,True,0,20,500,35,360,30,1,634,2
322,"Aufzieh-Qalyana",3,"Aufzieh-Qalyanas",1,0,1,1,0,2139,100,10,0,0,0,1,0,0,0,8,351,False,True,True,False,False,0,False,True,4722,7014,True,0,20,450,38,120,30,1,605,3
323,"Rotpanzer-Puppe",3,"Rotpanzer-Puppen",1,0,1,1,0,2543,100,10,0,0,0,1,0,0,0,8,209,False,True,False,True,False,0,False,True,4723,7013,True,0,15,430,4,30,40,1,604,3
324,"Mini-Magitek-Transporter",4,"Mini-Magitek-Transporter",2,0,1,0,0,2415,100,10,0,0,0,1,0,0,0,8,379,False,True,False,True,False,0,False,True,4724,11007,True,0,25,550,19,30,40,1,621,3
325,"Fran-Puppe",3,"Fran-Puppen",1,0,1,1,0,2412,100,10,0,0,0,1,0,0,0,8,380,False,True,True,False,False,0,False,True,4725,9036,True,0,25,470,34,0,30,1,620,3
326,"Nu Mou-Stofftier",4,"Nu Mou-Stofftiere",2,0,1,2,0,2441,100,10,0,0,0,1,0,0,0,8,381,False,True,True,False,False,0,False,True,4726,7015,True,0,15,380,25,360,20,1,625,3
327,"Seitei",3,"Seitei",1,0,0,0,1,2414,100,10,0,0,0,2,0,0,0,8,367,False,True,True,False,False,0,False,True,4727,8203,True,0,20,400,1,120,20,1,605,2
328,"Zabuton-Sitzkissen",4,"Zabuton-Sitzkissen",1,0,1,2,0,2443,100,30,0,0,0,3,12,0,0,8,0,False,False,False,False,False,0,False,True,4728,11503,True,80,10,390,40,0,30,1,631,4
329,"Aloha-Otter",4,"Aloha-Otter",2,0,1,0,0,2444,100,10,0,0,0,2,0,0,0,8,280,True,False,True,False,True,0,False,True,4729,4003,True,0,10,370,42,0,30,2,620,1
330,"Igel",4,"Igel",2,0,1,0,0,2442,100,10,0,0,0,2,0,0,0,8,382,True,False,True,False,True,0,False,True,4730,3019,True,0,20,480,29,360,20,1,623,1
331,"Splitterwelt-Y'shtola",3,"Splitterwelt-Y'shtola",1,0,0,1,1,2485,100,10,0,0,0,1,0,0,0,8,262,False,True,True,False,False,0,False,True,4731,9001,True,0,15,400,1,360,60,1,600,3
332,"Ryne-Puppe",3,"Ryne-Puppen",1,0,1,1,0,2486,100,10,0,0,0,1,0,0,0,8,262,False,True,True,False,False,0,False,True,4732,9039,True,0,20,430,42,0,20,1,620,3
333,"schwarz[a] Shiba-Welpe",8,"schwarz[a] Shiba-Welpen",1,0,1,0,0,2483,100,10,0,0,0,2,0,0,0,8,341,True,False,True,False,True,0,False,True,4733,3013,True,0,20,500,9,0,20,1,620,1
334,"Zwergchamäleon",4,"Zwergchamäleons",1,0,1,2,0,2484,100,10,0,0,0,2,0,0,0,8,383,True,False,False,True,True,0,False,True,4734,3020,True,0,10,410,32,0,30,1,620,1
335,"Fuath-Puppe",3,"Fuath-Puppen",1,0,1,1,0,2490,100,10,0,0,0,1,0,0,0,8,384,False,True,True,False,False,0,False,True,4735,6003,True,0,15,390,36,360,30,1,634,3
336,"artistisch[a] Gürteltier",4,"artistisch[a] Gürteltiere",2,0,1,2,0,2492,100,10,0,0,0,2,0,0,0,8,385,True,False,False,True,True,0,False,True,4736,1078,True,0,10,350,21,0,20,1,620,1
337,"Klein[a] Schlange[p] von Ronka",3,"Klein[a] Schlangen[p] von Ronka",1,0,1,1,0,2493,100,10,0,0,0,2,0,0,0,8,386,True,False,True,False,True,0,False,True,4737,3021,True,0,15,460,17,0,30,1,620,1
338,"Mini-Riesenkaktor",4,"Mini-Riesenkaktoren",1,0,1,0,0,2491,100,10,0,0,0,2,0,0,0,8,27,True,False,False,True,False,0,False,True,4738,1079,True,0,25,565,31,0,40,1,620,2
339,"Clionidenlarve",3,"Clionidenlarven",1,0,1,1,0,2494,100,10,0,0,0,2,0,0,0,8,388,True,False,True,False,True,0,False,True,4739,1080,True,0,15,420,33,0,20,1,620,2
340,"Baby-Schnabeltier",4,"Baby-Schnabeltiere",2,0,1,2,0,2495,100,10,0,0,0,2,0,0,0,8,389,True,False,True,False,True,0,False,True,4740,4008,True,0,25,540,20,30,60,1,604,1
341,"Mini-Eden",3,"Mini-Eden",1,0,0,2,1,2566,100,10,0,0,0,1,0,0,0,8,390,False,True,False,True,False,0,False,True,4741,2010,True,0,30,450,1,30,60,1,603,2
342,"Riesenbiber",4,"Riesenbiber",2,0,1,0,0,2564,100,10,5,0,0,2,0,0,0,8,391,True,False,True,False,True,0,False,True,4742,6004,True,0,20,460,39,0,20,1,620,1
343,"Aufzieh-Suzaku",3,"Aufzieh-Suzakus",1,0,1,1,0,2565,100,10,0,0,0,1,4,0,0,8,387,False,True,True,False,False,0,False,True,4743,8202,True,0,20,480,1,120,30,1,608,2
344,"männlich[a] Omega-Puppe",3,"männlich[a] Omega-Puppen",1,0,1,1,0,2567,100,10,0,0,0,1,0,0,0,8,368,False,True,False,True,False,345,False,True,4744,2009,True,0,15,440,51,360,20,1,618,2
345,"weiblich[a] Omega-Puppe",3,"weiblich[a] Omega-Puppen",1,0,1,1,0,2568,100,10,0,0,0,1,0,0,0,8,368,False,True,False,True,False,344,False,True,4745,2009,True,0,25,400,50,360,20,1,617,2
346,"Glöckchen",3,"Glöckchen",1,0,0,1,1,1829,100,10,0,0,0,1,0,0,0,8,392,False,True,False,True,False,0,False,True,4746,11512,True,0,15,400,4,120,30,1,608,4
347,"klein[a] Echevore",8,"klein[a] Echevoren",1,0,1,0,0,2602,100,10,0,0,0,2,0,0,0,8,393,True,False,True,False,True,0,False,True,4747,1081,True,0,15,380,44,0,30,1,620,2
348,"Tauchboot[p] der Haiklasse",4,"Tauchboote[p] der Haiklasse",2,0,1,2,0,2603,100,10,0,0,0,1,0,0,0,8,394,False,True,False,True,False,0,False,True,4748,11007,True,0,15,415,8,30,20,1,621,4
349,"Schuhschnäbelchen",4,"Schuhschnäbelchen",1,0,1,2,0,2604,100,3,0,0,0,1,13,0,0,8,395,True,False,False,True,True,0,False,True,4749,5008,True,0,10,430,13,120,20,1,622,1
350,"Schmetterlingspaar",2,"Schmetterlingspaare",2,0,1,2,0,2605,100,10,0,0,0,1,0,0,0,8,396,False,False,False,True,False,0,False,True,4750,3022,True,0,10,400,25,360,20,1,625,1
351,"Eisenfrosch",4,"Eisenfrösche",2,0,1,0,0,2606,100,10,0,0,0,1,0,0,0,8,397,False,True,False,True,False,0,False,True,4751,11008,True,0,20,435,31,0,30,1,620,4
352,"Mini-Sündenbereuer",4,"Mini-Sündenbereuer",2,0,1,0,0,2607,100,10,0,0,0,2,0,0,0,8,398,True,False,False,True,False,0,False,True,4752,1082,True,0,20,510,38,120,30,1,609,2
353,"Mini-Quiexie",3,"Mini-Quiexies",1,0,1,1,0,2741,100,10,0,0,0,2,2,0,0,8,399,True,False,True,False,True,0,False,True,4753,1083,True,0,30,510,30,360,20,1,623,2
354,"Pixie-Puppe",3,"Pixie-Puppen",1,0,1,1,0,2742,100,10,0,0,0,1,0,0,0,8,400,False,True,False,True,False,0,False,True,4754,7016,True,80,20,510,27,360,30,1,615,3
355,"mystisch[a] Waffe",3,"mystisch[a] Waffen",1,0,1,1,0,2756,100,10,0,0,0,2,0,0,0,8,401,True,False,True,False,True,0,False,True,4755,1084,True,90,20,390,1,30,20,1,604,2
356,"Erdmännchen",4,"Erdmännchen",1,0,1,2,0,2755,100,10,0,0,0,2,1,0,0,8,402,True,False,True,False,True,0,False,True,4756,3023,True,0,15,400,29,360,20,2,623,1
357,"weiß[a] Miniaturritter",4,"weiß[a] Miniaturritter",2,0,1,0,0,2773,100,10,0,0,0,1,0,0,0,8,403,False,True,False,True,False,0,False,True,4757,1085,True,0,10,420,10,0,20,2,620,3
358,"Mini-Brutalus",3,"Mini-Brutalus",1,0,0,0,1,2774,100,10,0,0,0,1,0,0,0,8,404,False,True,False,True,False,0,False,True,4758,2005,True,0,30,500,41,0,20,2,620,3
359,"Domakin",3,"Domakin",1,0,1,0,0,2775,100,10,0,0,0,2,5,0,0,8,405,True,False,True,False,True,0,False,True,4759,4009,True,0,20,510,38,120,30,1,609,1
360,"neu[a] Estinien-Puppe",3,"neu[a] Estinien-Puppen",1,0,1,1,0,2801,100,30,0,0,0,1,0,0,0,8,336,False,True,False,True,False,0,False,True,4760,9026,True,0,20,420,8,30,20,2,621,3
361,"klein[a] Leanan",3,"klein[a] Leanan",1,0,1,1,0,2800,100,10,0,0,0,2,0,0,0,8,406,True,False,True,False,True,0,False,True,4761,1086,True,0,15,460,32,0,30,2,620,2
362,"Hobgoblin-Puppe",3,"Hobgoblin-Puppen",1,0,1,1,0,2802,100,10,0,0,0,1,0,0,0,8,207,False,True,False,True,False,0,False,True,4762,7001,True,0,20,510,35,360,30,1,634,3
363,"Cerberus-Welpe",8,"Cerberus-Welpen",1,0,1,0,0,2803,100,10,0,0,0,2,0,0,0,8,407,True,False,True,False,False,0,False,True,4763,2106,True,0,25,540,26,120,20,1,622,2
364,"Pod[p] 054",4,"Pods[p] 054",1,0,1,0,0,2818,100,0,10,0,0,1,0,0,0,8,408,False,True,True,False,False,0,False,True,4764,13022,False,0,10,280,25,360,20,2,625,4
365,"Pod[p] 316",4,"Pods[p] 316",1,0,1,0,0,2819,100,0,10,0,0,1,0,0,0,8,408,False,True,True,False,False,0,False,True,4765,13022,False,0,15,520,18,360,30,2,624,4
366,"Gold-Talos",3,"Gold-Taloi",1,0,1,0,0,2855,100,10,0,0,0,1,0,0,0,8,409,False,True,True,False,False,0,False,True,4766,1087,True,0,25,550,32,0,40,1,620,2
367,"Malone",8,"Malonen",1,0,1,0,0,2856,100,10,0,0,0,2,0,0,0,8,410,True,False,True,False,True,0,False,True,4767,1088,True,0,10,300,18,360,30,1,624,1
368,"Grasgrummelchen",4,"Grasgrummelchen",1,0,1,2,0,2857,100,10,0,0,0,1,0,0,0,8,411,False,True,True,False,False,0,False,True,4768,10023,True,0,30,700,11,360,20,1,617,4
369,"Wasserschlange[p] des Hopl",3,"Wasserschlangen[p] des Hopl",1,0,1,1,0,2890,100,10,0,0,0,2,0,0,0,8,386,True,False,True,False,True,0,False,True,4769,3021,True,0,15,470,31,0,50,1,620,1
370,"Wasserschlange[p] der Qitari",3,"Wasserschlangen[p] der Qitari",1,0,1,1,0,2891,100,10,0,0,0,2,0,0,0,8,386,True,False,True,False,True,0,False,True,4770,3021,True,0,20,430,1,120,20,1,605,1
371,"Langschwanzmeise",3,"Langschwanzmeisen",1,0,1,1,0,2858,100,10,0,0,0,2,3,0,0,8,285,True,False,True,False,True,0,False,True,4771,5009,True,0,10,280,14,30,20,1,607,1
372,"Paissa-Gourmet",4,"Paissa-Gourmets",1,0,1,0,0,2892,100,5,5,0,0,2,0,0,0,8,273,True,False,False,True,True,0,False,True,4772,1049,True,0,30,330,28,120,20,1,605,2
373,"Paissa-Weber",4,"Paissa-Weber",2,0,1,0,0,2893,100,5,5,0,0,2,0,0,0,8,273,True,False,False,True,True,0,False,True,4773,1049,True,0,25,490,29,360,20,2,623,2
374,"Ascian-Puppe",3,"Ascian-Puppen",1,0,1,1,0,2894,90,10,0,0,0,1,0,0,0,8,412,False,True,True,False,False,0,False,True,4774,10023,True,0,20,470,22,360,20,1,632,3
375,"Haikrieger",4,"Haikrieger",1,0,1,0,0,2895,100,10,0,0,0,2,0,0,0,8,413,True,False,True,False,True,0,False,True,4775,4010,True,0,15,450,38,30,20,1,640,2
376,"Dulia-Chai-Puppe",3,"Dulia-Chai-Puppen ",1,0,1,1,0,2896,100,10,0,0,0,1,0,0,0,8,414,False,True,True,False,False,0,False,True,4776,9040,True,0,30,660,20,120,20,2,631,3
377,"Amaro-Küken",4,"Amaro-Küken",1,0,1,2,0,2897,100,10,0,0,0,2,0,0,0,8,417,True,False,True,False,True,0,False,True,4777,1093,True,0,15,430,43,0,20,1,620,2
378,"Laladil",4,"Laladile",2,0,1,2,0,2898,100,10,1,0,0,2,0,0,0,8,415,True,False,True,False,True,0,False,True,4778,4011,True,0,20,470,46,0,20,1,620,1
379,"Unglückshase",8,"Unglückshasen",1,0,1,0,0,2899,100,10,0,0,0,1,0,0,0,8,416,False,True,True,False,False,0,False,True,4779,10025,True,0,25,480,17,0,30,1,620,3
380,"Holladrio-Zwerg",4,"Holladrio-Zwerge",2,0,1,0,0,2977,100,10,0,0,0,1,0,0,0,8,418,False,True,False,True,False,0,False,True,4780,12903,True,0,10,430,19,30,30,1,601,3
381,"Mystel-Puppe",3,"Mystel-Puppen",1,0,1,1,0,2978,100,10,0,0,0,1,0,0,0,8,419,False,True,False,True,False,0,False,True,4781,9041,True,0,30,620,12,360,20,2,626,3
382,"Aufzieh-Ardbert",3,"Aufzieh-Ardberts",1,0,1,0,0,2979,100,10,0,0,0,1,0,0,0,8,420,False,True,False,True,False,0,False,True,4782,9042,True,0,20,430,46,0,20,1,620,3
383,"A-Magitek-Höllentaucher",4,"A-Magitek-Höllentaucher",2,0,1,0,0,2980,100,5,5,0,0,1,0,0,0,8,421,False,True,False,True,False,0,False,True,4783,11021,True,0,25,480,31,0,50,1,620,4
384,"Geira-Flauschekatze",3,"Geira-Flauschekatzen",1,0,1,1,0,2981,100,10,0,0,0,2,0,0,0,8,72,True,False,True,False,True,0,False,True,4784,1045,True,0,15,490,4,120,20,2,605,1
385,"Phantom-Nekromantin",3,"Phantom-Nekromantinnen",1,0,1,1,0,2982,100,10,0,0,0,1,0,0,0,8,422,False,True,False,True,False,0,False,True,4785,1089,True,0,10,380,39,0,20,1,620,3
386,"allagisch[a] Melone",3,"allagisch[a] Melonen",1,0,1,1,0,2983,100,10,0,0,0,1,0,0,0,8,0,False,True,False,True,False,0,False,True,4786,11513,True,0,30,690,35,360,30,1,634,4
387,"Sandfuchs",2,"Sandfüchse",2,0,1,0,0,2984,100,5,5,0,0,2,0,0,0,8,423,True,False,True,False,True,0,False,True,4787,3024,True,0,15,490,37,0,20,2,620,1
388,"Pteranoknirps",2,"Pteranoknirpse",2,0,1,0,0,2985,100,10,0,0,0,2,2,0,0,8,424,True,False,True,False,True,0,False,True,4788,1090,True,0,20,430,17,0,30,1,620,2
389,"A-Dáinsleif",3,"A-Dáinsleif",1,0,1,0,0,2986,100,10,0,0,0,1,0,0,0,8,425,False,True,False,True,False,0,False,True,4789,11022,True,0,25,530,33,0,20,1,620,4
390,"Meister Enma[p]",3,"Meister Enmas[p]",1,0,1,0,0,2987,100,10,0,0,0,2,0,0,0,8,324,True,False,True,False,True,0,False,True,4790,13016,False,0,30,510,1,30,20,1,604,2
391,"Meister Ananta[p]",3,"Meister Anantas[p]",1,0,1,0,0,2988,100,10,0,0,0,2,0,0,0,8,324,True,False,True,False,True,0,False,True,4791,13017,False,0,10,280,28,120,20,1,605,2
392,"Sasel",3,"Sasels",1,0,1,0,0,2989,100,10,0,0,0,2,0,0,0,8,324,True,False,True,False,True,0,False,True,4792,13018,False,0,20,480,25,360,20,1,625,2
393,"Dämona",3,"Dämonas",1,0,1,1,0,2990,100,10,0,0,0,2,0,0,0,8,324,True,False,True,False,True,0,False,True,4793,13019,False,0,15,430,19,30,30,1,611,2
394,"Aufzieh-2B",3,"Aufzieh-2Bs",1,0,1,1,0,2991,100,10,0,0,0,1,0,0,0,8,426,False,True,False,True,False,0,False,True,4794,13023,False,0,25,550,38,30,40,1,604,3
