key,0
125,"Das Erlernen des Kommandos <hex:024804F201F603><hex:024904F201F703>Doppelviper<hex:0249020103><hex:0248020103> gewährt dir <hex:024804F201FA03><hex:024904F201FB03>Rechtschaffene Faust<hex:0249020103><hex:0248020103>, welche auf dem neuen Tierchakra-Balken angezeigt wird. Es gibt insgesamt 3 verschiedene Arten von <hex:024804F201FA03><hex:024904F201FB03>Rechtschaffene Faust<hex:0249020103><hex:0248020103>, welche du durch das Ausführen bestimmter Kommandos erhalten kannst: <hex:024804F201F603><hex:024904F201F703>Doppelviper<hex:0249020103><hex:0248020103> gewährt dir <hex:024804F201FA03><hex:024904F201FB03>Rechtschaffene Raptor-Faust<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Demolieren<hex:0249020103><hex:0248020103> (Stufe 30) gewährt dir <hex:024804F201FA03><hex:024904F201FB03>Rechtschaffene Coeurl-Faust<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Drachentritt<hex:0249020103><hex:0248020103> (Stufe 50) gewährt dir <hex:024804F201FA03><hex:024904F201FB03>Rechtschaffene Opo-Opo-Faust<hex:0249020103><hex:0248020103>. Jede <hex:024804F201FA03><hex:024904F201FB03>Rechtschaffene Faust<hex:0249020103><hex:0248020103> erhöht den Attacke-Wert des entsprechenden Kommandos."
126,"Dein Geist ist eins mit dem des Drachen geworden, wodurch dir die Ausführung des Kommandos <hex:024804F201F603><hex:024904F201F703>Geirskogul<hex:0249020103><hex:0248020103> nun <hex:024804F201FA03><hex:024904F201FB03>Drachengeist<hex:0249020103><hex:0248020103> gewährt. <hex:024804F201FA03><hex:024904F201FB03>Drachengeist<hex:0249020103><hex:0248020103> erhöht nicht nur deinen Angriff, sondern erlaubt auch den Einsatz der mächtigen Kommandos <hex:024804F201F603><hex:024904F201F703>Nastrond<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Sternensturz<hex:0249020103><hex:0248020103> (Stufe 80). Die Wirkungsdauer von <hex:024804F201FA03><hex:024904F201FB03>Drachengeist<hex:0249020103><hex:0248020103> wird im Drachenbalken angezeigt."
127,"Die Fähigkeit <hex:024804F201F603><hex:024904F201F703>Meister der Lanze III<hex:0249020103><hex:0248020103> gewährt dir bei erfolgreicher Ausführung von <hex:024804F201F603><hex:024904F201F703>Überfallsstoß<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Groll des Drachen<hex:0249020103><hex:0248020103> nun jeweils ein <hex:024804F201FA03><hex:024904F201FB03>Wyrmauge<hex:0249020103><hex:0248020103>. Hast du die maximale Anzahl an <hex:024804F201FA03><hex:024904F201FB03>Wyrmaugen<hex:0249020103><hex:0248020103> gesammelt, steht dir der Angriff <hex:024804F201F603><hex:024904F201F703>Zwillingswyrm<hex:0249020103><hex:0248020103> zur Verfügung."
128,"Mit der Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbessertes Polyglott II<hex:0249020103><hex:0248020103> beweist du deine herausragenden Künste und kannst <hex:024804F201FA03><hex:024904F201FB03>Polyglott<hex:0249020103><hex:0248020103> nun bis zu dreimal stapeln!<hex:02100103>Solange <hex:024804F201FA03><hex:024904F201FB03>Henochisch<hex:0249020103><hex:0248020103> aktiv ist, kannst du alle 30 Sekunden die Zauber <hex:024804F201F603><hex:024904F201F703>Moder<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Xenoglossie<hex:0249020103><hex:0248020103> wirken. Wann der nächste Zauber bereit ist, wird dir per tickendem Zeiger am rechten Rand deines Elementarbalkens angezeigt. Ist der Zauber bereit, leuchtet ein <hex:024804F201FA03><hex:024904F201FB03>Polyglott<hex:0249020103><hex:0248020103>-Kristall am Elementarbalken auf."
129,"Dein intensives Studium des Lichtfeuers erschließt dir die Künste des <hex:024804F201F603><hex:024904F201F703>Verbesserten Lichtfeuers<hex:0249020103><hex:0248020103> und damit das Wissen über die <hex:024804F201FA03><hex:024904F201FB03>Lichtseele<hex:0249020103><hex:0248020103>. Damit steht dir nun der Seelenzirkel zur Verfügung, in dem deine angesammelten <hex:024804F201FA03><hex:024904F201FB03>Lichtseelen<hex:0249020103><hex:0248020103> abgebildet werden.<hex:02100103>Immer dann, wenn du <hex:024804F201F603><hex:024904F201F703>Feuka<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Flare<hex:0249020103><hex:0248020103> unter dem Einfluss von <hex:024804F201FA03><hex:024904F201FB03>Lichtfeuer<hex:0249020103><hex:0248020103> wirkst, regst du deine Seele an und erhältst je nach Zauber unter<hex:02160103>schied<hex:02160103>lich viele Stapel. Hast du sechs <hex:024804F201FA03><hex:024904F201FB03>Lichtseelen<hex:0249020103><hex:0248020103> gesammelt, kannst du den mächtigen Zauber <hex:024804F201F603><hex:024904F201F703>Flare-Stern<hex:0249020103><hex:0248020103> wirken!"
130,"Seelenzirkel"
131,"Nach intensiven Studien ermöglicht dir die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbesserte Bahamut-Beschwörung II<hex:0249020103><hex:0248020103> nun, <hex:024804F201F603><hex:024904F201F703>Sol-Bahamut-Beschwörung<hex:0249020103><hex:0248020103> zu wirken und Sol-Bahamut an deine Seite zu rufen. Die Dauer seiner Beschwörung wird in deinem Trancebalken angezeigt. Diese Beschwörung gewährt dir auch das <hex:024804F201FA03><hex:024904F201FB03>Rubin-Arkanum<hex:0249020103><hex:0248020103>, das <hex:024804F201FA03><hex:024904F201FB03>Topas-Arkanum<hex:0249020103><hex:0248020103> und das <hex:024804F201FA03><hex:024904F201FB03>Smaragd-Arkanum<hex:0249020103><hex:0248020103>.<hex:02100103>Während der Wirkdauer deiner Beschwörung ändert sich <hex:024804F201F603><hex:024904F201F703>Ruinga<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Schattenimpuls<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Trisaster<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Schattenflare<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Lichtstrom<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Sol-Flare<hex:0249020103><hex:0248020103>."
132,"Beschwörst du ein Familiar, erhältst du den zugehörigen Äther. Ätherstapel und ihre Dauer werden im Trancebalken angezeigt. Sie ändern die Kommandos <hex:024804F201F603><hex:024904F201F703>Juwelenschein<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Edelglanz<hex:0249020103><hex:0248020103>. Erlernst du die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Meister der Elemente<hex:0249020103><hex:0248020103>, ändert sich <hex:024804F201F603><hex:024904F201F703>Lichtstrom<hex:0249020103><hex:0248020103> passend zum aktuell aktiven Äthertyp."
133,"Zwillingsfänge"
134,"Geistbalken"
135,"Deine Zwillingsfänge zeigen dir an, bei welchem Schritt deiner Kombo du dich befindest.<hex:02100103>Die Viper startet ihre Kombos entweder mit <hex:024804F201F603><hex:024904F201F703>Tödliche Fänge<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Tückische Fänge<hex:0249020103><hex:0248020103>, woraufhin zwei weitere Attacken folgen. Eine Grundkombo besteht also aus drei Kommandos. Den Abschluss dieser Kombo bildet entweder der <hex:024804F201F603><hex:024904F201F703>Biss<hex:0249020103><hex:0248020103> oder der <hex:024804F201F603><hex:024904F201F703>Reißer<hex:0249020103><hex:0248020103>, und das eine Kommando verstärkt jeweils das andere. Um diesen Effekt auszulösen, muss allerdings die vorangehende Kombo erfolgreich ausgeführt werden.<hex:02100103>Das Aufleuchten der Zwillingsfänge hilft dir dabei, den nächsten korrekten Schritt der momentan aktiven Kombo zu aktivieren. Ist <hex:024804F201F603><hex:024904F201F703>Tödliche Fänge<hex:0249020103><hex:0248020103> beispielsweise hervorgehoben, leuchtet die linke Klinge auf. Bei <hex:024804F201F603><hex:024904F201F703>Tückische Fänge<hex:0249020103><hex:0248020103> ist es hingegen die rechte. Weiterhin helfen sowohl die Farben als auch die Segmente deiner Zwillingsklinge. Folge den Weisungen deiner Waffe und kombiniere deine Techniken geschickt, um deine Feinde zu Fall zu bringen."
136,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Schlangenseele<hex:0249020103><hex:0248020103> schaltet dir die gleichnamigen Symbole in deinen Zwillingsfängen frei. Du erhältst <hex:024804F201F603><hex:024904F201F703>Schlangenseelen<hex:0249020103><hex:0248020103> durch bestimmte Kommandos und kannst bis zu zwei verschlingen, um <hex:024804F201F603><hex:024904F201F703>Schlangenschwinge<hex:0249020103><hex:0248020103> auszuführen."
137,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbesserte Schlangenseele<hex:0249020103><hex:0248020103> gewährt dir tiefere Einblicke in die Künste der Viper und lässt dich eine dritte <hex:024804F201FA03><hex:024904F201FB03>Schlangenseele<hex:0249020103><hex:0248020103> aufnehmen. Du erhältst <hex:024804F201FA03><hex:024904F201FB03>Schlangenseelen<hex:0249020103><hex:0248020103> durch bestimmte Kommandos und kannst sie verschlingen, um <hex:024804F201F603><hex:024904F201F703>Schlangenschwinge<hex:0249020103><hex:0248020103> auszuführen."
138,"Mit der Eigenschaft <hex:024804F201F603><hex:024904F201F703>Wissen der Ahnen<hex:0249020103><hex:0248020103> steht dir auch der Geistbalken zur Verfügung! Er füllt sich immer dann, wenn du eine erfolgreiche Kombo mit bestimmten Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten ausführst und kann für die mächtige Attacke <hex:024804F201F603><hex:024904F201F703>Ruf der Ahnen<hex:0249020103><hex:0248020103> ausgegeben werden. Während du unter dem Einfluss von <hex:024804F201FA03><hex:024904F201FB03>Ruf der Ahnen<hex:0249020103><hex:0248020103> stehst, bist du vom <hex:024804F201FA03><hex:024904F201FB03>Wissen der Ahnen<hex:0249020103><hex:0248020103> beseelt und kannst spezielle Techniken ausführen, die dir ansonsten nicht zur Verfügung stehen."
139,"Das <hex:024804F201F603><hex:024904F201F703>Verbesserte Wissen der Ahnen<hex:0249020103><hex:0248020103> fügt deinem Geistbalken einen Platz für ein weiteres <hex:024804F201FA03><hex:024904F201FB03>Wissen der Ahnen<hex:0249020103><hex:0248020103> hinzu, sodass du ganze fünf davon stapeln kannst. Der Geistbalken füllt sich immer dann, wenn du eine erfolgreiche Kombo mit bestimmten Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten ausführst, und kann für die mächtige Attacke <hex:024804F201F603><hex:024904F201F703>Ruf der Ahnen<hex:0249020103><hex:0248020103> ausgegeben werden. Während du unter dem Einfluss von <hex:024804F201FA03><hex:024904F201FB03>Ruf der Ahnen<hex:0249020103><hex:0248020103> stehst, bist du vom <hex:024804F201FA03><hex:024904F201FB03>Wissen der Ahnen<hex:0249020103><hex:0248020103> beseelt und kannst spezielle Techniken ausführen, die dir ansonsten nicht zur Verfügung stehen."
140,"Leinwände"
141,"Palettenbalken"
142,"Du hast nun Zugriff auf die <hex:024804F201FA03><hex:024904F201FB03>Kreaturen-Leinwand<hex:0249020103><hex:0248020103>! Als Piktomant malst du verschiedene Elemente auf deine Leinwände, die du dann mit den Künsten der Piktomantie zum Leben erweckst und mächtige Attacken sowie zahlreiche Effekte entfesselst.<hex:02100103>Mithilfe deiner Kunst der <hex:024804F201F603><hex:024904F201F703>Pikto-Kreatur<hex:0249020103><hex:0248020103> füllst du die Leinwand, ehe du deine Kunst mittels <hex:024804F201F603><hex:024904F201F703>Lebende Muse<hex:0249020103><hex:0248020103> zum Leben erweckst. Dieser Zauber belebt aber nicht nur dein momentanes Kreaturen-Element, sondern hält es auch für ein späteres Gesamtkunstwerk als kleineres Symbol auf der Leinwand gebannt. Hast du nämlich sowohl den <hex:024804F201FA03><hex:024904F201FB03>Pikto-Bommel<hex:0249020103><hex:0248020103> als auch die <hex:024804F201FA03><hex:024904F201FB03>Pikto-Schwingen<hex:0249020103><hex:0248020103> gemalt, ergeben sie den <hex:024804F201FA03><hex:024904F201FB03>Mogry<hex:0249020103><hex:0248020103> und lassen dich den mächtigen Zauber <hex:024804F201F603><hex:024904F201F703>Opus Mognum<hex:0249020103><hex:0248020103> ausführen."
143,"Du hast nun Zugriff auf die <hex:024804F201FA03><hex:024904F201FB03>Waffen-Leinwand<hex:0249020103><hex:0248020103>! Wenn du den Zauber <hex:024804F201F603><hex:024904F201F703>Pikto-Waffe<hex:0249020103><hex:0248020103> ausführst, malst du einen Hammer auf deine Leinwand und <hex:024804F201F603><hex:024904F201F703>Stählerne Muse<hex:0249020103><hex:0248020103> ändert sich zu <hex:024804F201F603><hex:024904F201F703>Rabiate Muse<hex:0249020103><hex:0248020103>. Sobald dieses Kunstwerk auf der Leinwand prangt, kannst du <hex:024804F201F603><hex:024904F201F703>Hammerstempel<hex:0249020103><hex:0248020103> zaubern und deine Gegner mit einer harten Attacke das Fürchten lehren!"
144,"Du hast deine piktomantischen Künste so weit vertieft, dass dir nun der Palettenbalken zur Verfügung steht! Er füllt sich mittels deiner farbmagischen Zauber und kann dazu genutzt werden, dir eine <hex:024804F201F603><hex:024904F201F703>Subtraktive Palette<hex:0249020103><hex:0248020103> zu mischen. Mit ihr steht dir eine gänzlich andere Palette der Farbmagie zur Verfügung, die noch mächtigere Zauber beinhaltet."
145,"Du hast nun Zugriff auf die <hex:024804F201FA03><hex:024904F201FB03>Landschafts-Leinwand<hex:0249020103><hex:0248020103>! Mit dem Zauber <hex:024804F201F603><hex:024904F201F703>Pikto-Landschaft<hex:0249020103><hex:0248020103> ausführst, malst du eine bezaubernde Sternennacht und <hex:024804F201F603><hex:024904F201F703>Malerische Muse<hex:0249020103><hex:0248020103> ändert sich zu <hex:024804F201F603><hex:024904F201F703>Sternenmuse<hex:0249020103><hex:0248020103>. Materialisierst du dieses Meisterwerk, inspirierst du dich selbst und deine Gruppe, und ihr teilt gehörig mehr Schaden aus."
146,"Du hast deine Leinwände freigeschaltet! Als Piktomant entfesselst du deine stärksten Zauber, indem du verschiedene piktomantische Elemente auf deine Leinwände malst und diese schließlich zum Leben erweckst. Dafür stehen dir insgesamt drei verschiedene Leinwände zur Verfügung: die <hex:024804F201FA03><hex:024904F201FB03>Kreaturen-Leinwand<hex:0249020103><hex:0248020103>, die <hex:024804F201FA03><hex:024904F201FB03>Waffen-Leinwand<hex:0249020103><hex:0248020103> und die <hex:024804F201FA03><hex:024904F201FB03>Landschafts-Leinwand<hex:0249020103><hex:0248020103>."
147,"Mithilfe deiner Kunst der <hex:024804F201F603><hex:024904F201F703>Pikto-Kreatur<hex:0249020103><hex:0248020103> füllst du die Kreaturen-Leinwand mit verschiedenen Elementen, die du mittels <hex:024804F201F603><hex:024904F201F703>Lebende Muse<hex:0249020103><hex:0248020103> zum Leben erweckst. Dieser Zauber belebt aber nicht nur dein momentanes Kreaturen-Element, sondern hält es auch für ein späteres Gesamtkunstwerk als kleineres Symbol auf der Leinwand gebannt. Hast du nämlich sowohl den <hex:024804F201FA03><hex:024904F201FB03>Pikto-Bommel<hex:0249020103><hex:0248020103> als auch die <hex:024804F201FA03><hex:024904F201FB03>Pikto-Schwingen<hex:0249020103><hex:0248020103> gemalt, ergeben sie den <hex:024804F201FA03><hex:024904F201FB03>Mogry<hex:0249020103><hex:0248020103> und lassen dich den mächtigen Zauber <hex:024804F201F603><hex:024904F201F703>Opus Mognum<hex:0249020103><hex:0248020103> ausführen."
148,"Auch auf der <hex:024804F201FA03><hex:024904F201FB03>Waffen<hex:0249020103><hex:0248020103>- und <hex:024804F201FA03><hex:024904F201FB03>Landschafts-Leinwand<hex:0249020103><hex:0248020103> finden sich die Kunstwerke, die du mit deinen Zaubern malst.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Waffen-Leinwand<hex:0249020103><hex:0248020103><hex:02100103>Wenn du den Zauber <hex:024804F201F603><hex:024904F201F703>Pikto-Waffe<hex:0249020103><hex:0248020103> ausführst, malst du einen Hammer und <hex:024804F201F603><hex:024904F201F703>Stählerne Muse<hex:0249020103><hex:0248020103> ändert sich zu <hex:024804F201F603><hex:024904F201F703>Rabiate Muse<hex:0249020103><hex:0248020103>. Sobald dieses Kunstwerk auf der Leinwand prangt, kannst du <hex:024804F201F603><hex:024904F201F703>Hammerstempel<hex:0249020103><hex:0248020103> zaubern und deine Gegner mit einer harten Attacke das Fürchten lehren!<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Landschafts-Leinwand<hex:0249020103><hex:0248020103><hex:02100103>Mit dem Zauber <hex:024804F201F603><hex:024904F201F703>Pikto-Landschaft<hex:0249020103><hex:0248020103> malst du eine bezaubernde Sternennacht und <hex:024804F201F603><hex:024904F201F703>Malerische Muse<hex:0249020103><hex:0248020103> ändert sich zu <hex:024804F201F603><hex:024904F201F703>Sternenmuse<hex:0249020103><hex:0248020103>. Materialisierst du dieses Meisterwerk, inspirierst du dich selbst und deine Gruppe, und ihr teilt gehörig mehr Schaden aus."
149,"Du hast deine piktomantischen Künste so weit vertieft, dass dir deine Palette zur Verfügung steht! Sie zeigt dir deinen <hex:024804F201FA03><hex:024904F201FB03>Palettenbalken<hex:0249020103><hex:0248020103> sowie deine <hex:024804F201FA03><hex:024904F201FB03>Weiße Pikto-Farbe<hex:0249020103><hex:0248020103> an.<hex:02100103>Der <hex:024804F201FA03><hex:024904F201FB03>Palettenbalken<hex:0249020103><hex:0248020103> füllt sich mittels deiner farbmagischen Zauber und kann dazu genutzt werden, dir eine <hex:024804F201F603><hex:024904F201F703>Subtraktive Palette<hex:0249020103><hex:0248020103> zu mischen. Mit ihr steht dir eine gänzlich andere Palette der Farbmagie zur Verfügung, die noch mächtigere Zauber beinhaltet. Mit der <hex:024804F201FA03><hex:024904F201FB03>Weißen Pikto-Farbe<hex:0249020103><hex:0248020103>, die dir ebenfalls durch bestimmte Farbzauber gewährt wird, kannst du wiederum <hex:024804F201F603><hex:024904F201F703>Sanctus in Weiß<hex:0249020103><hex:0248020103> wirken."
150,"Mit der Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbesserte Palette<hex:0249020103><hex:0248020103> erschließt sich dir auch die Kunst der <hex:024804F201FA03><hex:024904F201FB03>Schwarzen Pikto-Farbe<hex:0249020103><hex:0248020103>, die dir von nun an in deinem Palettenbalken angezeigt wird. Hast du <hex:024804F201FA03><hex:024904F201FB03>Weiße Pikto-Farbe<hex:0249020103><hex:0248020103> auf der Palette, wenn du <hex:024804F201F603><hex:024904F201F703>Subtraktive Palette<hex:0249020103><hex:0248020103> zauberst, wandelt sich ein Stapel davon in schwarze Farbe und lässt dich den mächtigen <hex:024804F201F603><hex:024904F201F703>Komet in Schwarz<hex:0249020103><hex:0248020103> wirken."
151,"Mit deinem Wissen über die <hex:024804F201F603><hex:024904F201F703>Pikto-Klaue<hex:0249020103><hex:0248020103> und den <hex:024804F201F603><hex:024904F201F703>Pikto-Hauern<hex:0249020103><hex:0248020103> knüpfst du auch eine Verbindung zu Madhin, die dir bei den korrekten Kreaturen-Elementen auf deiner Kreaturen-Leinwand angezeigt wird.<hex:02100103>Du kannst Madhin manifestieren, indem du <hex:024804F201F603><hex:024904F201F703>Pikto-Kreatur<hex:0249020103><hex:0248020103> und die <hex:024804F201F603><hex:024904F201F703>Lebende Muse<hex:0249020103><hex:0248020103> in ihren verschiedenen Formen ausführst und ihre Elemente sammelst. Befinden sich <hex:024804F201FA03><hex:024904F201FB03>Pikto-Bommel<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Pikto-Schwingen<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Pikto-Klaue<hex:0249020103><hex:0248020103> und <hex:024804F201FA03><hex:024904F201FB03>Pikto-Hauer<hex:0249020103><hex:0248020103> auf deiner Kreaturen-Leinwand, fügen sie sich zu <hex:024804F201FA03><hex:024904F201FB03>Madhin<hex:0249020103><hex:0248020103> zusammen und gewähren dir Zugriff auf den mächtigen Zauber <hex:024804F201F603><hex:024904F201F703>Vergeltung der Madhin<hex:0249020103><hex:0248020103>."
152,"Hast du die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Nichtsseele<hex:0249020103><hex:0248020103> erlernt, erhältst du durch den Verbrauch von <hex:024804F201FA03><hex:024904F201FB03>Lemurenseelen<hex:0249020103><hex:0248020103> <hex:024804F201FA03><hex:024904F201FB03>Nichtsseelen<hex:0249020103><hex:0248020103>. Mit ihnen kannst du verschiedene Kommandos wie <hex:024804F201F603><hex:024904F201F703>Lemurenschlitzer<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Lemurensense<hex:0249020103><hex:0248020103> aktivieren."
153,"Dir wird das Lemurenmal gewährt, das dir die Dauer von <hex:024804F201FA03><hex:024904F201FB03>Lemure<hex:0249020103><hex:0248020103> und all deine <hex:024804F201FA03><hex:024904F201FB03>Lemurenseelen<hex:0249020103><hex:0248020103> anzeigt. Diese <hex:024804F201FA03><hex:024904F201FB03>Lemurenseelen<hex:0249020103><hex:0248020103>, dargestellt als flammend blaue Kugeln, können verschlungen werden, um die mächtigen Kommandos <hex:024804F201F603><hex:024904F201F703>Nichtsmäher<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Communio<hex:0249020103><hex:0248020103> (Stufe 90) zu entfesseln."
154,""
155,""
156,""
157,"Mit dem Kommando <hex:024804F201F603><hex:024904F201F703>Blutpatronen<hex:0249020103><hex:0248020103> kannst du dir den gleichnamigen Status gewähren. Während der Wirkungsdauer von <hex:024804F201FA03><hex:024904F201FB03>Blutpatronen<hex:0249020103><hex:0248020103> erhöht sich deine Maximalanzahl an Erda-Patronen auf 4. Wird dazu noch die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbesserte Erda-Patronen<hex:0249020103><hex:0248020103> (Stufe 88) erlernt, so erhöht <hex:024804F201FA03><hex:024904F201FB03>Blutpatronen<hex:0249020103><hex:0248020103> die Maximalanzahl an Erda-Patronen auf 6."
158,""
159,""
160,""
