key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1939,"Feen-Verlockung","Feenmagie vernebelt die Gedanken und der eigene Körper gehorcht nicht mehr.",215002,3,0,1,2,4,6,False,False,False,False,False,False,False,False,False,100,0,False,False,0,1,False,0,False,0,False,0,0,0,False,False,False,0
1940,"Frieren","Verursacht schrittweise Schaden.",215525,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1941,"Verhexung von Ronka","Uralte, grausame Magie verursacht schrittweise Schaden.",215007,0,0,1,2,1,0,False,False,False,False,False,False,False,False,False,100,0,False,False,1700,0,False,0,False,5,False,0,0,0,False,False,False,0
1942,"Auf Erkundung","Erkundet gerade das Areal, hält bei Aggression aber an und bleibt stehen. Findet kein Kampf statt, wird die Erkundung beendet und die Rückkehr nach Hause angetreten.",215994,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1943,"Hastiludia","Ein Schild verringert erlittenen Schaden.",212512,0,0,1,1,16,0,True,False,True,False,False,False,False,True,False,0,0,False,False,100,4,True,0,False,0,False,0,27,0,False,False,False,0
1944,"Geweihte Erde","Ein Schild verringert erlittenen Schaden und regeneriert LP für alle im Bereich.",212802,0,0,29,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,50,0,True,0,False,0,False,0,0,0,False,False,False,0
1945,"Reittier-Blockade","Reittiere und Modeaccessoires können nicht verwendet werden.",216232,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,47,0,False,False,False,0
1946,"Wildfeuer","In <hex:024804F201FA03><hex:024904F201FB03>Wildfeuer<hex:0249020103><hex:0248020103> gehüllt.",213019,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,50,0,False,True,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1947,"Schlaf","Tiefschlaf verhindert das Ausführen jeglicher Kommandos.",215013,1,0,1,2,2,3,True,False,False,False,False,False,False,True,False,100,0,False,False,0,0,False,0,False,0,False,0,3,0,False,False,False,0
1948,"Magieschaden -","Ausgeteilter Magieschaden ist verringert.",215055,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1949,"Omen des Sturms","Wasser-Äther dringt in jede Zelle des Körpers. Beim Ende des Effekts tritt die <hex:024804F201F603><hex:024904F201F703>Stürmende Sturzflut<hex:0249020103><hex:0248020103> auf. Effekt wird durch ein bestimmtes Kommando aufgehoben.",215965,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1950,"Am Boden","Bewegungsunfähig, Kommandos können nicht ausgeführt werden.",215044,0,0,1,2,3,0,True,False,True,False,False,False,False,False,True,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1951,"Taktiker","Erlittener Schaden ist verringert.",213021,88,0,96,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1952,"Versteckt","Kann nicht gesehen werden, aber Be<hex:02160103>we<hex:02160103>gungs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit ist verringert.",210607,97,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,1,False,0,False,0,True,0,0,0,False,False,False,0
1953,"Am Boden","Bewegungsunfähig, Kommandos können nicht ausgeführt werden.",215044,0,0,1,2,0,0,True,False,True,False,False,False,False,True,True,100,0,True,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1954,"Doppeltes Ich","Führt sofort nach einer Waffenfähigkeit eine weitere Attacke aus.",219681,0,5,92,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
1955,"Meuchelsprungbereit","<hex:024804F201F603><hex:024904F201F703>Meuchelsprung<hex:0249020103><hex:0248020103> kann ausgeführt werden.",212913,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1956,"Seelisch unsichtbar","Trennt das eigene Bewusstsein für kurze Zeit vom ätherischen Strom und macht auch auf der nichtphysischen Ebene unaufspürbar.",216403,0,0,1,1,16,122,False,False,False,False,False,False,False,True,False,0,0,False,False,0,19,True,0,False,0,True,0,24,0,False,False,False,0
1957,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,18,False,0,False,0,False,0,0,0,False,False,False,0
1958,"Geistlenkung vorwärts","Ist bei Ende des Effekts gezwungen, geradeaus weiterzugehen.",215774,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1959,"Geistlenkung rückwärts","Ist bei Ende des Effekts gezwungen, in die umgekehrte Richtung zu marschieren.",215775,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1960,"Geistlenkung links","Ist bei Ende des Effekts gezwungen, nach links zu marschieren.",215776,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1961,"Geistlenkung rechts","Ist bei Ende des Effekts gezwungen, nach rechts zu marschieren.",215777,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1962,"Hast","Die Intervalle zwischen Auto-Attacken und die (Re-)Ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zei<hex:02160103>ten von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten und Magie sind verkürzt.",215008,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,False,0
1963,"Am Boden","Bewegungsunfähig, Kommandos können nicht ausgeführt werden.",215044,0,0,1,2,3,0,True,False,True,False,False,False,False,True,False,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1964,"Egi-Attacke II","Führt eine befehligte Fähigkeit aus.",219711,0,2,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1965,"Egi-Attacke III","Führt eine befehligte Fähigkeit aus.",219721,0,2,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1966,"Egi-Attacke IV","Führt eine befehligte Fähigkeit aus.",219731,0,2,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1967,"Schlaf-Resistenz","Adrenalin strömt durch den ganzen Körper und macht somit resistent gegen <hex:024804F201FA03><hex:024904F201FB03>Schlaf<hex:0249020103><hex:0248020103>.",214834,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
1968,"Zwergenhelm","Trägt einen Zwergenhelm und ist somit resistent gegen <hex:024804F201FA03><hex:024904F201FB03>Schlaf<hex:0249020103><hex:0248020103>.",215990,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
1969,"Zwergenhelm","Trägt einen Zwergenhelm und kann somit keine heilenden Fertigkeiten einsetzen.",215991,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1970,"Verhängnis","Wird kampfunfähig, sobald der Timer des Fluchs auf 0 sinkt.",215503,0,0,1,2,9,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1971,"Manafizierung","Die Reichweite von <hex:024804F201F603><hex:024904F201F703>Magische Riposte<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Magischer Zwerchhau<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Magisches Redoublement<hex:0249020103><hex:0248020103> ist erhöht.",213407,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1972,"Blutdelirium","<hex:024804F201F603><hex:024904F201F703>Blutvergießen<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Quietus<hex:0249020103><hex:0248020103> kosten kein Schwarzes Blut und stellen bei erfolgreichem Treffer MP wieder her.",217147,0,3,98,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
1973,"Blitzresistenz - (stark)","Resistenz gegen Blitz ist stark verringert.",215597,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
1974,"Wiedergewonnenes Paradies","Eigene Magie ist verstärkt.",215997,0,0,1,1,16,129,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1975,"Rasantes Wachstum","Der Körper ist um ein Vielfaches gewachsen.",219541,69,3,1,1,16,0,False,False,False,False,True,False,False,False,False,199,0,False,False,20,26,False,0,False,0,False,0,0,0,False,False,False,0
1976,"Maximalwachstum","Der Körper ist auf seine Maximalgröße angewachsen.",215971,69,0,1,1,16,0,False,False,False,False,True,False,False,False,False,200,0,False,False,100,26,False,0,False,0,False,0,0,0,False,False,False,0
1977,"Voller Schwinger","Erlittener Schaden ist erhöht.",214866,0,0,121,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
1978,"Schutzwall","Erlittener Schaden ist verringert, erhaltene Heileffekte sind erhöht.",210152,0,0,121,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
1979,"アルティメイタム","受けるダメージが増加する状態。",214846,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
1980,"アルティメイタム[被]","与ダメージが低下した状態。",214847,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
1981,"Zahn um Zahn","Ausgeteilter und erlittener Schaden sind erhöht. ",210304,0,0,122,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
1982,"Blutbad","Der ausgeteilte physische Schaden ist erhöht und wird in LP umgewandelt.",213913,0,0,122,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,50,0,True,0,False,0,False,0,0,0,False,False,False,0
1983,"Obhut","Immun gegen <hex:024804F201FA03><hex:024904F201FB03>Betäubung<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Schlaf<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Fessel<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Gewicht<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Stumm<hex:0249020103><hex:0248020103> und Rückstoß- und Heranzieheffekte.",214867,0,0,122,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1984,"Abtausch","Erlittener Schaden ist verringert. Immun gegen <hex:024804F201FA03><hex:024904F201FB03>Betäubung<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Schlaf<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Fessel<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Gewicht<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Stumm<hex:0249020103><hex:0248020103> und Rückstoß- und Heranzieheffekte.",213915,0,0,123,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
1985,"Peloton","Be<hex:02160103>we<hex:02160103>gungs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit ist erhöht.",213908,41,0,123,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,6,0,False,False,False,0
1986,"Phantompfeil","Erlittener Schaden ist erhöht.",214868,0,0,124,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
1987,"Spontaneität","Nächster Zauber kann sofort gewirkt werden.",210454,0,0,124,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1988,"Stumpfsinn","Ausgeteilter Schaden ist verringert.",213917,0,0,124,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-25,0,True,0,False,0,False,0,0,0,False,False,False,0
1989,"Mana-Schild","Eine Ätherbarriere absorbiert Schaden.",210456,0,0,124,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
1990,"Gleichgewicht","Ist handlungsunfähig, aber erlittener Schaden ist stark verringert.",214816,0,0,125,1,16,0,True,False,True,False,False,False,False,False,False,0,0,False,False,-99,0,True,0,False,0,False,0,0,0,False,False,False,0
1991,"Schwert-Eid","Ausgeteilter Schaden ist erhöht.",212505,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
1992,"Geschärfte Chaosklinge","<hex:024804F201F603><hex:024904F201F703>Chaosklinge<hex:0249020103><hex:0248020103> kann ausgeführt werden.",214718,0,0,22,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1993,"Abschütteln","Erlittener Schaden ist um einen bestimmten Betrag verringert.",212557,0,0,22,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
1994,"ブラッドスピラー","自身に対するＨＰ回復効果が低下した状態。",214850,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
1995,"クワイタス","自身に対するＨＰ回復効果が低下した状態。",214851,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
1996,"Blutdelirium","Schwarzes Blut wird nicht verbraucht.",213121,0,0,98,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1997,"Brutaler Einschlag","Erlittener Schaden ist um einen bestimmten Betrag verringert.",213614,0,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
1998,"バーストストライク","受けるダメージが増加する状態。",214852,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1999,"フェイテッドサークル","受けるダメージが増加する状態。",214853,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2000,"Wackeres Herz","Erlittener Schaden ist verringert.",213609,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2001,"無敵","すべての攻撃に対してＨＰが1より減ることがない状態。",213606,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,31,0,False,False,False,0
2002,"Hungernde Fänge","<hex:024804F201F603><hex:024904F201F703>Kehlreißer<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213611,43,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2003,"Geschärfte Klauen","<hex:024804F201F603><hex:024904F201F703>Bauchschlitzer<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213612,43,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2004,"Blutige Krallen","<hex:024804F201F603><hex:024904F201F703>Augenstecher<hex:0249020103><hex:0248020103> kann ausgeführt werden.",213613,43,0,149,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2005,"Sengende Aura","Ausgeteilter Schaden ist erhöht.",210202,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2006,"Steinerne Aura","Erlittener Schaden ist verringert.",210203,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2007,"Wesen des Windes","Be<hex:02160103>we<hex:02160103>gungs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit ist erhöht.",212537,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,True,0,False,0,False,0,6,0,False,False,False,0
2008,"Steinernes Enigma","Erlittener Schaden ist verringert.",212527,0,0,21,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2009,"Menuett des Wanderers","Ausgeteilter Schaden ist erhöht.",212613,0,0,24,1,16,0,False,False,False,False,False,False,False,False,True,0,0,False,False,5,0,True,0,False,0,False,0,0,0,False,False,False,0
2010,"Doppeltes Ich","Führt sofort nach einer Waffenfähigkeit eine weitere Attacke aus.",219681,0,5,92,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,27,True,0,False,0,False,0,0,0,False,False,False,0
2011,"Superkniff","Erlittener Schaden ist um einen bestimmten Betrag verringert.",210605,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2012,"Corps-a-corps","Erlittener Schaden ist um einen bestimmten Betrag verringert.",214882,0,0,112,1,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
2013,"Körperparade","Der Schaden des nächsten Zaubers ist erhöht.",214883,0,0,112,1,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
2014,"Trickattacke","Erlittener Schaden ist erhöht.",214857,0,0,92,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
2015,"Königliche Erhabenheit","<hex:024804F201F603><hex:024904F201F703>Absolution<hex:0249020103><hex:0248020103> kann ausgeführt werden.",212522,153,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2016,"ホーリースピリット効果アップ","次に実行するホーリースピリットの威力が上昇する状態。",212521,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2017,"Mannstopper","Schaden von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten ist erhöht.",214858,0,0,24,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2018,"Wildfeuer","In <hex:024804F201FA03><hex:024904F201FB03>Wildfeuer<hex:0249020103><hex:0248020103> gehüllt.",213019,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2019,"Bioblaster","Erleidet schrittweise Schaden.",213020,0,0,96,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,100,0,True,0,False,2,False,0,0,0,False,False,False,0
2020,"Intervention","Erlittener Schaden ist verringert.",212511,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2021,"Fächertanz III","Ausführung von <hex:024804F201F603><hex:024904F201F703>Fächertanz III<hex:0249020103><hex:0248020103> möglich.",213707,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2022,"Schwerttanz","Ausgeteilter Schaden ist erhöht.",214859,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,15,0,True,0,False,0,False,0,0,0,False,False,False,0
2023,"Einfache Choreographie","Einfache Choreographie gestartet. Nur Tanzschritte, <hex:024804F201F603><hex:024904F201F703>En Avant<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Haarscharfer Schuss<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Laufschritt<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Frontentrank<hex:0249020103><hex:0248020103> und  ergänzende Kommandos können ausgeführt werden. <hex:024804F201F603><hex:024904F201F703>Einfaches Finale<hex:0249020103><hex:0248020103> beendet den Effekt.",213705,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2024,"Einfaches Finale","Die (Re-)Ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zeit von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten und Zaubern ist verkürzt.",213708,0,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,5,0,False,False,False,0
2025,"Tanzfieber","Wenn der Tänzer oder sein auserwählter Tanzpartner mit einer Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>keit oder einem Zauber einen Treffer landet, wird der Tanzfieberbalken des Tänzers mit einer gewissen Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit aufgeladen.",213710,73,0,150,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,0,True,0,False,0,False,0,5,0,False,False,False,0
2026,"Tanzpartner","Teilt die Effekte bestimmter Kommandos mit dem ausgewählten Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glied.",213712,0,0,150,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2027,"Auserwählter Tanzpartner","Teilt die Effekte bestimmter Kommandos mit dem auserwählten Tanzpartner.",213713,0,0,150,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2028,"三連魔","魔法が詠唱時間無しで唱えられる状態。",212658,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,3,0,True,0,False,0,False,0,0,0,False,False,False,0
2029,"Quell des Feuers","Erleidet schrittweise Schaden.",212731,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,100,0,True,0,False,5,False,0,0,0,False,False,False,0
2030,"Schwingen der Unsterblichkeit","Regeneriert schrittweise LP.",212732,0,0,28,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2031,"ヴァルエアロ","継続ダメージを受ける状態。",214862,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,100,0,True,0,False,5,False,0,0,0,False,False,False,0
2032,"ヴァルサンダー","継続ダメージを受ける状態。",214863,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,100,0,True,0,False,5,False,0,0,0,False,False,False,0
2033,"Arret-Stoß","Erlittener Schaden ist um einen bestimmten Betrag verringert.",214864,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2034,"Weissagung","Ausgeteilter Schaden ist erhöht, erlittener Schaden ist verringert.",213245,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
2035,"Dia","Erlittener Schaden ist erhöht.",212635,0,0,25,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,5,False,0,0,0,False,False,False,0
2036,"Afflatus solatii","Regeneriert schrittweise LP.",214865,0,0,25,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2037,"Linderung","Eigene LP und die von umstehenden Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern werden schrittweise regeneriert.",212634,0,0,25,1,16,107,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2038,"Linderung","Regeneriert schrittweise LP.",212633,0,0,25,1,16,0,False,False,False,False,False,False,False,False,True,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2039,"Causae et Curae","Erhaltene Heileffekte sind verringert.",212812,0,0,29,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,5,False,0,0,0,False,False,False,0
2040,"Schleier der Seraphim","Erlittener Schaden ist um einen bestimmten Betrag verringert.",212848,0,0,29,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
2041,"Konjunktion III","Ausgeteilter Schaden und erhaltene Heileffekte sind verringert.",213248,0,0,99,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,5,False,0,0,0,False,False,False,0
2042,"Neutral (Diurnal)","Regeneriert schrittweise LP.",213254,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2043,"Neutral (Nocturnal)","Erlittener Schaden ist um einen bestimmten Betrag verringert.",213255,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
2044,"Neutral","Aktivierungs- und Re<hex:02160103>ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zeit von Magie ist verkürzt.",213253,0,0,99,1,16,114,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2045,"シャーク","受けるダメージが増加する状態。",210404,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
2046,"シャーク[被]","受けるダメージが軽減される状態。",210404,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
2047,"Hellwach","Wird durch das Gegenmittel „Prinzenkuss“ geschützt und ist daher gegen die alchemistische Substanz „Traumstaub“ immun.",214834,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
