key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
996,"Großfreibrief: Schnee von gestern","Um höchste Effektivität der Drachen-Ballisten zu gewährleisten, müssen diese tagtäglich gewartet werden. Besonders wichtig ist ihre Entfrostung nach einer langen und bitterkalten Nacht - Nächte, wie sie in Ishgard derzeit an der Tagesordnung sind. Fertige die Äxte an, mit denen die Pioniere diese Aufgabe bewältigen sollen!<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Voraussetzung für die Herstellung: Rezepte aus dem Meisterrezeptbuch „Der Meister-Grobschmied III“<hex:0249020103><hex:0248020103>",153,6,6,4,58,0,10,2300,2300,0,0,10,273,62,80014,918113,True,0,1,4462490,6240,332,18,2,5852425,110089,True,0,14
997,"Großfreibrief: Jeder Schlag ein Treffer","Im Kampf gegen die Drachen werden Schnee und Eis schnell zu einer großen Gefahr für die mutigen Ritter. Wenn man unter solchen Umständen kämpft, muss jeder Schlag ein tödlicher Treffer gegen die Drachen sein. Die perfekten Schwerter haben daher eine breite Klinge und sind aus Adamantit geschaffen, um ihnen die nötige Durchschlagskraft gegen die harte, schuppige Haut der Drachen zu verleihen. Die Kongregation bittet die Abenteurer, diese Art von Zweihändern für die Tempelritter anzufertigen.",151,6,6,4,58,0,10,2300,2300,0,0,10,273,62,80014,918114,True,0,1,1029340,1404,337,26,2,5852425,110089,True,0,14
998,"Ein Dieb aus den eigenen Reihen","Auch unter den Tempelrittern gibt es solche mit fragwürdigen Moralvorstellungen. Erst gestern hat ein Ritter versucht, seine Schulden zu begleichen, indem er aus der Kongregation gestohlene Rüstungen auf dem Schwarzmarkt verkaufte. Die Kongregation braucht nun neue Rüstungen, um diejenigen zu ersetzen, die ihnen entwendet wurden.",153,6,7,4,50,0,1,2300,2300,0,0,11,274,62,80014,918115,True,0,1,211350,624,338,18,5,5852425,110089,True,0,14
999,"Nieten für die Pioniere","Die Angriffe der Drachen auf Ishgard haben besonders die Unterschicht hart getroffen, und der Wieder<hex:02160103>aufbau geht nur schleppend voran. Es mangelt vor allem an Baumaterialien. Der Pioniertrupp, den der Ritterorden für die notwendigen Arbeiten abgestellt hat, braucht unbedingt Nachschub an Mythrit-Nieten.",153,6,7,4,50,0,1,2300,2300,0,0,11,274,62,80014,918116,True,0,1,88620,686,338,18,5,5852425,110089,True,0,14
1000,"Schützende Schilde","Zur Stärkung der Verteidigung der Stadt gegen die Drachen stellt die Kongregation der Tempelritter einen Trupp aus Freischärlern zusammen. Dieser wird entsandt, sollten Drachen Ishgard direkt angreifen. Damit die Kämpfer sich ausreichend verteidigen können, hat die Kongregation eine große Bestellung an Schilden ausgeschrieben.",151,6,7,4,50,0,1,2300,2300,0,0,11,274,62,80014,918117,True,0,1,200450,248,343,26,5,5852425,110089,True,0,14
1001,"Großfreibrief: Ein Dieb aus den eigenen Reihen","Auch unter den Tempelrittern gibt es solche mit fragwürdigen Moralvorstellungen. Erst gestern hat ein Ritter versucht, seine Schulden zu begleichen, indem er aus der Kongregation gestohlene Rüstungen auf dem Schwarzmarkt verkaufte. Die Kongregation braucht nun neue Rüstungen, um diejenigen zu ersetzen, die ihnen entwendet wurden.",153,6,7,4,50,0,10,2300,2300,0,0,11,274,62,80014,918118,True,0,1,1162470,3120,348,18,2,5852425,110089,True,0,14
1002,"Großfreibrief: Nieten für die Pioniere","Die Angriffe der Drachen auf Ishgard haben besonders die Unterschicht hart getroffen, und der Wieder<hex:02160103>aufbau geht nur schleppend voran. Es mangelt vor allem an Baumaterialien. Der Pioniertrupp, den der Ritterorden für die notwendigen Arbeiten abgestellt hat, braucht unbedingt Nachschub an Mythrit-Nieten.",153,6,7,4,50,0,10,2300,2300,0,0,11,274,62,80014,918119,True,0,1,664710,3432,348,18,2,5852425,110089,True,0,14
1003,"Großfreibrief: Schützende Schilde","Zur Stärkung der Verteidigung der Stadt gegen die Drachen stellt die Kongregation der Tempelritter einen Trupp aus Freischärlern zusammen. Dieser wird entsandt, sollten Drachen Ishgard direkt angreifen. Damit die Kämpfer sich ausreichend verteidigen können, hat die Kongregation eine große Bestellung an Schilden ausgeschrieben.",151,6,7,4,50,0,10,2300,2300,0,0,11,274,62,80014,918120,True,0,1,334080,858,353,26,2,5852425,110089,True,0,14
1004,"Auszubildende mit zu viel Energie","Die Dragoon in Ausbildung sind mit Übereifer beim Training dabei und haben den Trainingswaffen<hex:02100103>und -rüstungen ordentlich zugesetzt. Die Tempelritter brauchen stabilere Ausrüstung für die angehenden Dragoons und bitten die Abenteurer um ihre Hilfe.",151,6,7,4,52,0,1,2300,2300,0,0,11,274,62,80014,918121,True,0,1,555260,811,339,18,5,5852425,110089,True,0,14
1005,"Medizinische Instrumente","Das Hospital der Kongregation steht nicht nur ihren im Kampf verletzten Rittern, sondern jedem Bürger Ishgards offen. Durch die Angriffe der Drachen hat sich die Anzahl an Patienten schlagartig erhöht, und das Hospital ist auf die Hilfe der Abenteurer angewiesen, um alle Patienten angemessen behandeln zu können.",154,6,7,4,52,0,1,2300,2300,0,0,11,274,62,80014,918122,True,0,1,331500,749,339,18,5,5852425,110089,True,0,14
1006,"Gut gebraten","Ein leerer Magen kämpft nicht gern. Dem Fronttrupp wurde daher eine der besten Gourmets Ishgards zur Seite gestellt. Diesem fehlen noch stabile Bratpfannen, in denen er Speisen zubereiten kann, die den Kampfgeist der Ritter anfachen sollen.",153,6,7,4,52,0,1,2300,2300,0,0,11,274,62,80014,918123,True,0,1,243650,270,344,26,5,5852425,110089,True,0,14
1007,"Großfreibrief: Auszubildende mit zu viel Energie","Die Dragoon in Ausbildung sind mit Übereifer beim Training dabei und haben den Trainingswaffen<hex:02100103> und -rüstungen ordentlich zugesetzt. Die Tempelritter brauchen stabilere Ausrüstung für die angehenden Dragoons und bitten die Abenteurer um ihre Hilfe.",151,6,7,4,52,0,10,2300,2300,0,0,11,274,62,80014,918124,True,0,1,3053960,4056,349,18,2,5852425,110089,True,0,14
1008,"Großfreibrief: Medizinische Instrumente","Das Hospital der Kongregation steht nicht nur ihren im Kampf verletzten Rittern, sondern jedem Bürger Ishgards offen. Durch die Angriffe der Drachen hat sich die Anzahl an Patienten schlagartig erhöht, und das Hospital ist auf die Hilfe der Abenteurer angewiesen, um alle Patienten angemessen behandeln zu können.",154,6,7,4,52,0,10,2300,2300,0,0,11,274,62,80014,918125,True,0,1,1823250,3744,349,18,2,5852425,110089,True,0,14
1009,"Großfreibrief: Gut gebraten","Ein leerer Magen kämpft nicht gern. Dem Fronttrupp wurde daher eine der besten Gourmets Ishgards zur Seite gestellt. Diesem fehlen noch stabile Bratpfannen, in denen er Speisen zubereiten kann, die den Kampfgeist der Ritter anfachen sollen.",153,6,7,4,52,0,10,2300,2300,0,0,11,274,62,80014,918126,True,0,1,406080,936,354,26,2,5852425,110089,True,0,14
1010,"Mit Ge<hex:02160103>schwindig<hex:02160103>keit gegen die Drachen","Im Flug sind die Drachen, die Ishgard bedrohen, flink und überaus gewandt. Die Kongregation hat daher beschlossen, die Ge<hex:02160103>schwindig<hex:02160103>keit der Drachen-Ballisten um ein Vielfaches zu steigern, indem sie mit leichten und doch stabilen Zahnrädern aus Titan bestückt werden. Um selbige herzustellen, benötigt die Kongregation nun eine große Lieferung Titan-Nuggets.",153,6,7,4,54,0,1,2300,2300,0,0,11,274,62,80014,918127,True,0,1,212460,874,340,18,5,5852425,110089,True,0,14
1011,"Helme für das Auswahltraining","Aus den Reihen der Tempelritter werden die viel<hex:02160103>ver<hex:02160103>sprechendsten Kandidaten ausgewählt und dem Training zum Dragoon unterzogen. Die Ausbildung ist hart und einige der Kandidaten sind eher mangelhaft ausgerüstet für das, was auf sie zukommen wird. Fertige einen der Helme an, mit denen sie ausgestattet werden sollen! Nur wer richtig ausgerüstet ist, hat eine Chance, das Training zu bestehen und in den Rang eines Dragoon erhoben zu werden.",156,6,7,4,54,0,1,2300,2300,0,0,11,274,62,80014,918128,True,0,1,473220,874,340,18,5,5852425,110089,True,0,14
1012,"Eine Rüstung für den Sieger","Unter der Schirmherrschaft der Kurie finden in Ishgard regelmäßig Turniere statt, in denen die Ritter der vier großen Ritterfamilien sich im Kampf messen. Dem Sieger winkt eine aus Titan gefertigte Rüstung - federleicht und dennoch hart wie Stein! Die Abenteurer sind aufgerufen, der Kongregation die besten Titan-Rüstungen zu bringen, die sie herzustellen vermögen. Der Großmeister wird dann entscheiden, welche der zur Verfügung stehenden Rüstungen dem Sieger würdig ist.",151,6,7,4,54,0,1,2300,2300,0,0,11,274,62,80014,918129,True,0,1,336080,338,345,26,5,5852425,110089,True,0,14
1013,"Großfreibrief: Mit Ge<hex:02160103>schwindig<hex:02160103>keit gegen die Drachen","Im Flug sind die Drachen, die Ishgard bedrohen, flink und überaus gewandt. Die Kongregation hat daher beschlossen, die Ge<hex:02160103>schwindig<hex:02160103>keit der Drachen-Ballisten um ein Vielfaches zu steigern, indem sie mit leichten und doch stabilen Zahnrädern aus Titan bestückt werden. Um selbige herzustellen, benötigt die Kongregation nun eine große Lieferung Titan-Nuggets.",153,6,7,4,54,0,10,2300,2300,0,0,11,274,62,80014,918130,True,0,1,1593490,4368,350,18,2,5852425,110089,True,0,14
1014,"Großfreibrief: Helme für das Auswahltraining","Aus den Reihen der Tempelritter werden die viel<hex:02160103>ver<hex:02160103>sprechendsten Kandidaten ausgewählt und dem Training zum Dragoon unterzogen. Die Ausbildung ist hart und einige der Kandidaten sind eher mangelhaft ausgerüstet für das, was auf sie zukommen wird. Fertige stabile Helme für sie an! Nur wer richtig ausgerüstet ist, hat eine Chance, das Training zu bestehen und in den Rang eines Dragoon erhoben zu werden.",156,6,7,4,54,0,10,2300,2300,0,0,11,274,62,80014,918131,True,0,1,2602720,4368,350,18,2,5852425,110089,True,0,14
1015,"Großfreibrief: Eine Rüstung für den Sieger","Unter der Schirmherrschaft der Kurie finden in Ishgard regelmäßig Turniere statt, in denen die Ritter der vier großen Ritterfamilien sich im Kampf messen. Dem Sieger winkt eine aus Titan gefertigte Rüstung - federleicht und dennoch hart wie Stein! Die Abenteurer sind aufgerufen, der Kongregation die besten Titan-Rüstungen zu bringen, die sie herzustellen vermögen. Der Großmeister wird dann entscheiden, welche der zur Verfügung stehenden Rüstungen dem Sieger würdig ist.",151,6,7,4,54,0,10,2300,2300,0,0,11,274,62,80014,918132,True,0,1,560140,1170,355,26,2,5852425,110089,True,0,14
1016,"Ein pflichtbewusster Knappe","Ein Knappe im Dienst eines Ritters der Haillenarte warf sich in einem Gefecht todesmutig zwischen seinen Herren und dessen Angreifer und wurde dabei schwer verletzt. Der Orden der Tempelritter möchte diesem Knappen nun eine Anerkennung für seine große Heldentat zukommen lassen und beauftragt dich mit der Anfertigung eines hochwertigen Rüstungsteils.",151,6,7,4,56,0,1,2300,2300,0,0,11,274,62,80014,918133,True,0,1,436700,998,341,18,5,5852425,110089,True,0,14
1017,"Verdeckte Ermittlung","Die Arbeit der Inquisitoren Ishgards erfordert häufig, verdeckte Nach<hex:02160103>for<hex:02160103>schungen anzustellen, um Häretiker aufdecken zu können. Die Inquisition bittet daher die Abenteurer, Kopfbedeckungen anzufertigen, wie sie bei den Feinden üblich sind. Die Schmiede des Ordens der Tempelritter sieht sich derzeit leider nicht in der Lage, dem Anliegen der Inquisition nachzukommen.",155,6,7,4,56,0,1,2300,2300,0,0,11,274,62,80014,918134,True,0,1,534960,998,341,18,5,5852425,110089,True,0,14
1018,"Unzureichend ausgerüstet","Die Zusammenstellung eines Trupps aus Freischärlern aus den Reihen der Ishgarder Bürger geht Stück für Stück voran. Inzwischen hat man sogar genug Freiwillige, um einzelne Einheiten innerhalb der Truppe zu bilden. Die Kämpfer sind jedoch noch unzureichend ausgerüstet. Stelle deine Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten als Plattner unter Beweis und bearbeite die Bestellung!",151,6,7,4,56,0,1,2300,2300,0,0,11,274,62,80014,918135,True,0,1,320970,361,346,26,5,5852425,110089,True,0,14
1019,"Großfreibrief: Ein pflichtbewusster Knappe","Ein Knappe im Dienst eines Ritters der Haillenarte warf sich in einem Gefecht todesmutig zwischen seinen Herren und dessen Angreifer und wurde schwer verletzt. Der Orden der Tempelritter möchte diesem Knappen nun eine Anerkennung für seine große Heldentat zukommen lassen und beauftragt die Abenteurer mit der Anfertigung. Aus allen Gegenständen wird die Kongregation denjenigen auswählen, der dem Knappen zum Geschenk gemacht wird.",151,6,7,4,56,0,10,2300,2300,0,0,11,274,62,80014,918136,True,0,1,2401870,4992,351,18,2,5852425,110089,True,0,14
1020,"Großfreibrief: Verdeckte Ermittlung","Die Arbeit der Inquisitoren Ishgards erfordert häufig, verdeckte Nach<hex:02160103>for<hex:02160103>schungen anzustellen, um Häretiker aufdecken zu können. Die Inquisition bittet daher die Abenteurer, Kopfbedeckungen anzufertigen, wie sie bei den Feinden üblich sind. Die Schmiede des Ordens der Tempelritter sieht sich derzeit leider nicht in der Lage, dem Anliegen der Inquisition nachzukommen.",155,6,7,4,56,0,10,2300,2300,0,0,11,274,62,80014,918137,True,0,1,2942290,4992,351,18,2,5852425,110089,True,0,14
1021,"Großfreibrief: Unzureichend ausgerüstet","Die Zusammenstellung eines Trupps aus Freischärlern aus den Reihen der Ishgarder Bürger geht Stück für Stück voran. Inzwischen hat man sogar genug Freiwillige, um einzelne Einheiten innerhalb der Truppe zu bilden. Die Kämpfer sind jedoch noch unzureichend ausgerüstet. Stelle deine Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten als Plattner unter Beweis und bearbeite die Bestellung!",151,6,7,4,56,0,10,2300,2300,0,0,11,274,62,80014,918138,True,0,1,534960,1248,356,26,2,5852425,110089,True,0,14
1022,"Rundherum gut geschützt","Die Ritter des Hauses Durendaire hatten einen entscheidenden Anteil an der Rückeroberung der Steinernen Wacht. Die Kongregation der Tempelritter möchte sich erkenntlich zeigen und ihnen ein Zeichen ihrer Anerkennung zukommen lassen. Beinkleider, die eine hohe Verteidigung gewährleisten, sind sicher ein geeignetes Geschenk. Fertige eines dieser Beinkleider an!",151,6,7,4,58,0,1,2300,2300,0,0,11,274,62,80014,918139,True,0,1,811360,1186,342,18,5,5852425,110089,True,0,14
1023,"Ein Geschenk zur Abschlussprüfung","Das Auswahltraining für die nächste Generation Dragoons geht dem Ende entgegen. Den neuen Dragoons soll zur Feier ihres Erfolges ein Geschenk überreicht werden. Fertige einen dieser Gegenstände in bester Qualität an!<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Voraussetzung für die Herstellung: Rezepte aus dem Meisterrezeptbuch „Der Meister-Plattner III“<hex:0249020103><hex:0248020103>",156,6,7,4,58,0,1,2300,2300,0,0,11,274,62,80014,918140,True,0,1,593380,1248,342,18,5,5852425,110089,True,0,14
1024,"Nieten für die <hex:021A020203>Protektor<hex:021A020103>","Bei den Arbeiten an der <hex:021A020203>Protektor<hex:021A020103> reiht sich bisher eine Panne an die nächste. Dabei ist es unerlässlich, dass das Luftschiff so schnell wie möglich einsatzbereit ist. Doch die nächste Panne folgt natürlich schon auf dem Fuß: der Werkstatt sind die Nieten ausgegangen. Das Luftschiff wird später großen Belastungen standhalten müssen. Die Nieten sollten daher sorgfältig gearbeitet und überaus stabil aus Adamantit gefertigt sein.",153,6,7,4,58,0,1,2300,2300,0,0,11,274,62,80014,918141,True,0,1,94450,406,347,26,5,5852425,110089,True,0,14
1025,"Großfreibrief: Rundherum gut geschützt","Die Ritter des Hauses Durendaire hatten einen entscheidenden Anteil an der Rückeroberung der Steinernen Wacht. Die Kongregation der Tempelritter möchte sich erkenntlich zeigen und ihnen ein Zeichen ihrer Anerkennung zukommen lassen. Beinkleider, die eine hohe Verteidigung gewährleisten, sind sicher ein geeignetes Geschenk.",151,6,7,4,58,0,10,2300,2300,0,0,11,274,62,80014,918142,True,0,1,4462490,5928,352,18,2,5852425,110089,True,0,14
1026,"Großfreibrief: Ein Geschenk zur Abschlussprüfung","Das Auswahltraining für die nächste Generation Dragoons geht dem Ende entgegen. Den neuen Dragoons soll zur Feier ihres Erfolges jeweils ein Geschenk überreicht werden. Die Geschenke sollten natürlich von außer<hex:02160103>ordent<hex:02160103>licher Qualität sein!<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Voraussetzung für die Herstellung: Rezepte aus dem Meisterrezeptbuch „Der Meister-Plattner III“<hex:0249020103><hex:0248020103>",156,6,7,4,58,0,10,2300,2300,0,0,11,274,62,80014,918143,True,0,1,3263600,6240,352,18,2,5852425,110089,True,0,14
1027,"Großfreibrief: Nieten für die <hex:021A020203>Protektor<hex:021A020103>","Bei den Arbeiten an der <hex:021A020203>Protektor<hex:021A020103> reiht sich bisher eine Panne an die nächste. Dabei ist es unerlässlich, dass das Luftschiff so schnell wie möglich einsatzbereit ist. Doch die nächste Panne folgt natürlich schon auf dem Fuß: der Werkstatt sind die Nieten ausgegangen. Das Luftschiff wird später großen Belastungen standhalten müssen. Die Nieten sollten daher sorgfältig gearbeitet und überaus stabil aus Adamantit gefertigt sein.",153,6,7,4,58,0,10,2300,2300,0,0,11,274,62,80014,918144,True,0,1,157420,1404,357,26,2,5852425,110089,True,0,14
1028,"Eine süße Belohnung","Dank den Hinweisen eines Mädchens aus den Schwaden konnten die Tempelritter einen Häretiker ausfindig machen und festnehmen. Die kleine Informantin soll für ihre Hilfe belohnt werden. Alle fähigen Gourmets sind daher aufgerufen, köstliche Süßigkeiten für das Mädchen herzustellen.",151,6,12,4,50,0,1,2300,2300,0,0,16,279,62,80014,918145,True,0,1,275170,686,438,18,5,5852425,110089,True,0,14
1029,"Eine warme Mahlzeit für die Heimkehrer","Die Kongregation möchte eine warme Mahlzeit für die Ritter, die von ihrem Dienst an der Front nach Ishgard zurückkehren, vorbereiten. Nach der langen Zeit der Entbehrung will man nicht geizen und bittet die Gourmets daher, extra viel Fleisch bei der Zubereitung des Gerichts zu verwenden. Die Belohnung für diesen Auftrag wird natürlich dem<hex:02160103>ent<hex:02160103>spre<hex:02160103>chend ausfallen.",153,6,12,4,50,0,1,2300,2300,0,0,16,279,62,80014,918146,True,0,1,343900,749,438,18,5,5852425,110089,True,0,14
1030,"Suppe für die Armen","Oft sind es Armut und der damit ständige Hunger, der die Bürger Ishgards auf den Weg der Häretiker abrutschen lässt. Der Großmeister der Kongregation will den ärmsten Bürgern daher Unterstützung zukommen lassen. Um seine Vision zu verwirklichen, ist die Kongregation auf die Hilfe geschickter Gourmets angewiesen, die köstliche, nahrhafte Suppen zubereiten, die dann in den Schwaden an die Bedürftigen verteilt werden sollen.",153,6,12,4,50,0,1,2300,2300,0,0,16,279,62,80014,918147,True,0,1,145960,270,443,26,5,5852425,110089,True,0,14
1031,"Großfreibrief: Eine süße Belohnung","Dank den Hinweisen eines Mädchens aus den Schwaden konnten die Tempelritter einen Häretiker ausfindig machen und festnehmen. Die kleine Informantin soll für ihre Hilfe belohnt werden. Alle fähigen Gourmets sind daher aufgerufen, köstliche Süßigkeiten für das Mädchen herzustellen.",151,6,12,4,50,0,10,2300,2300,0,0,16,279,62,80014,918148,True,0,1,1513480,3432,448,18,2,5852425,110089,True,0,14
1032,"Großfreibrief: Eine warme Mahlzeit für die Heimkehrer","Die Kongregation möchte eine warme Mahlzeit für die Ritter, die von ihrem Dienst an der Front nach Ishgard zurückkehren, vorbereiten. Nach der langen Zeit der Entbehrung will man nicht geizen und bittet die Gourmets daher, extra viel Fleisch bei der Zubereitung der Gerichte zu verwenden. Die Belohnung für diesen Auftrag wird natürlich dem<hex:02160103>ent<hex:02160103>spre<hex:02160103>chend ausfallen.",153,6,12,4,50,0,10,2300,2300,0,0,16,279,62,80014,918149,True,0,1,1891490,3744,448,18,2,5852425,110089,True,0,14
1033,"Großfreibrief: Suppe für die Armen","Oft sind es Armut und der damit ständige Hunger, der die Bürger Ishgards auf den Weg der Häretiker abrutschen lässt. Der Großmeister der Kongregation will den ärmsten Bürgern daher Unterstützung zukommen lassen. Um seine Vision zu verwirklichen, ist die Kongregation auf die Hilfe geschickter Gourmets angewiesen, die köstliche, nahrhafte Suppen zubereiten, die dann in den Schwaden an die Bedürftigen verteilt werden sollen.",153,6,12,4,50,0,10,2300,2300,0,0,16,279,62,80014,918150,True,0,1,243260,936,453,26,2,5852425,110089,True,0,14
1034,"Alles in Butter","In den abgelegenen Gegenden Ishgards gibt es nur wenig Zerstreuung für die dort stationierten Ritter. Dies kann auf ihre Stimmung und auch auf ihre Motivation schlagen. Wenigstens ihre Versorgung soll daher vielfältig und nahrhaft gestaltet werden. Die Kongregation möchte ihnen dafür ein paar Fässer Butter schicken und bittet die Gourmets um ihre Hilfe.",153,6,12,4,52,0,1,2300,2300,0,0,16,279,62,80014,918151,True,0,1,310610,811,439,18,5,5852425,110089,True,0,14
1035,"Feierabend, wie das duftet","In der andauernden Kälte ist die Arbeit der Nachtwache keine einfache. Wenn die Ritter im Morgengrauen von ihrer Schicht zurückkehren, sind sie oft bis auf die Knochen durchgefroren und brauchen ein üppiges Frühstück, um wieder zu Kräften zu kommen. Natürlich dürfen herzhafte Backwaren auf dem Frühstückstisch nicht fehlen.",153,6,12,4,52,0,1,2300,2300,0,0,16,279,62,80014,918152,True,0,1,274810,811,439,18,5,5852425,110089,True,0,14
1036,"Abendmahl unter Rittern","Ein Gemeinschaftstraining der Tempelritter mit den Rittern der Familie Dzemael soll mit einem Bankett abgeschlossen werden. Bei Speis und Trank sollen auch politische Gesprächsthemen auf der Tagesordnung stehen. Kein Gast sollte sich hungrig in so eine Unterhaltung begeben müssen. Daher sind die Gourmets aufgerufen, Speisen zum Bankett beizutragen. Es werden viele Gäste erwartet, aber der Geschmack der Gerichte ist ebenso wichtig wie die Menge, in der gekocht werden muss.",151,6,12,4,52,0,1,2300,2300,0,0,16,279,62,80014,918153,True,0,1,213220,315,444,26,5,5852425,110089,True,0,14
1037,"Großfreibrief: Alles in Butter","In den abgelegenen Gegenden Ishgards gibt es nur wenig Zerstreuung für die dort stationierten Ritter. Dies kann auf ihre Stimmung und auch auf ihre Motivation schlagen. Wenigstens ihre Versorgung soll daher vielfältig und nahrhaft gestaltet werden. Die Kongregation möchte ihnen dafür ein paar Fässer Butter schicken und bittet die Gourmets um ihre Hilfe.",153,6,12,4,52,0,10,2300,2300,0,0,16,279,62,80014,918154,True,0,1,1708380,4056,449,18,2,5852425,110089,True,0,14
1038,"Großfreibrief: Feierabend, wie das duftet","In der andauernden Kälte ist die Arbeit der Nachtwache keine einfache. Wenn die Ritter im Morgengrauen von ihrer Schicht zurückkehren, sind sie oft bis auf die Knochen durchgefroren und brauchen ein üppiges Frühstück, um wieder zu Kräften zu kommen. Natürlich dürfen herzhafte Backwaren auf dem Frühstückstisch nicht fehlen.",153,6,12,4,52,0,10,2300,2300,0,0,16,279,62,80014,918155,True,0,1,1511460,4056,449,18,2,5852425,110089,True,0,14
1039,"Großfreibrief: Abendmahl unter Rittern","Ein Gemeinschaftstraining der Tempelritter mit den Rittern der Familie Dzemael soll mit einem Bankett abgeschlossen werden. Bei Speis und Trank sollen auch politische Gesprächsthemen auf der Tagesordnung stehen. Kein Gast sollte sich hungrig in so eine Unterhaltung begeben müssen. Daher sind die Gourmets aufgerufen, Speisen zum Bankett beizutragen. Es werden viele Gäste erwartet, aber der Geschmack der Gerichte ist ebenso wichtig wie die Menge, in der gekocht werden muss.",151,6,12,4,52,0,10,2300,2300,0,0,16,279,62,80014,918156,True,0,1,355360,1092,454,26,2,5852425,110089,True,0,14
1040,"Lieferservice","Eine Versammlung wurde einberufen. Auf der Tagesordnung steht die Frage, wie man die Verteidigung Ishgards verbessern kann. Die Gespräche sollen über mehrere Stunden fortgeführt werden, und damit sie nicht unnötig oft unterbrochen werden, sollen während der Versammlung Speisen gereicht werden. Die Kongregation bittet die Gourmets, Gerichte für die Versammlung des Ordens zuzubereiten. Eine Vielzahl kleinerer Gerichte, die mit einer Hand und wenigen Bissen gegessen werden können, eignet sich am besten.",151,6,12,4,54,0,1,2300,2300,0,0,16,279,62,80014,918157,True,0,1,316760,1061,440,18,5,5852425,110089,True,0,14
1041,"Verpflegung für die Freischärler","Das Training des Trupps aus Freischärlern, den die Kongregation der Tempelritter zur Stärkung der Verteidigung der Stadt gegen die Drachen zu<hex:02160103>sammen<hex:02160103>gestellt hat, geht voran und verlangt den Kämpfern viel ab. Die Kongregation bittet die Gourmets, dafür zu sorgen, dass die Freischärler nach dem Training mit Speisen rundum versorgt sind.",151,6,12,4,54,0,1,2300,2300,0,0,16,279,62,80014,918158,True,0,1,459310,998,440,18,5,5852425,110089,True,0,14
1042,"Für das leibliche Wohl","Unter der Schirmherrschaft der Kurie finden in Ishgard regelmäßig Turniere statt, in denen die Ritter der vier großen Ritterfamilien aufgerufen sind, sich im Kampf zu messen. Dem Sieger winkt der Ritterschlag. Für die kulinarische Versorgung der zahlreichen hochwohlgeborenen Damen und Herren, die diesem Turnier auf den Zuschauerrängen beiwohnen werden, zählt der Orden der Tempelritter auf die Unterstützung der Abenteurer.",152,6,12,4,54,0,1,2300,2300,0,0,16,279,62,80014,918159,True,0,1,233860,383,445,26,5,5852425,110089,True,0,14
1043,"Großfreibrief: Lieferservice","Eine Versammlung wurde einberufen. Auf der Tagesordnung steht die Frage, wie man die Verteidigung Ishgards verbessern kann. Die Gespräche sollen über mehrere Stunden fortgeführt werden, und damit sie nicht unnötig oft unterbrochen werden, sollen während der Versammlung Speisen gereicht werden. Die Kongregation bittet die Gourmets, Gerichte für die Versammlung des Ordens zuzubereiten. Eine Vielzahl kleinerer Gerichte, die mit einer Hand und wenigen Bissen gegessen werden können, eignet sich am besten.",151,6,12,4,54,0,10,2300,2300,0,0,16,279,62,80014,918160,True,0,1,1742220,5304,450,18,2,5852425,110089,True,0,14
1044,"Großfreibrief: Verpflegung für die Freischärler","Das Training des Trupps aus Freischärlern, den die Kongregation der Tempelritter zur Stärkung der Verteidigung der Stadt gegen die Drachen zu<hex:02160103>sammen<hex:02160103>gestellt hat, geht voran und verlangt den Kämpfern viel ab. Die Kongregation bittet die Gourmets, dafür zu sorgen, dass die Freischärler nach dem Training mit Speisen rundum versorgt sind.",151,6,12,4,54,0,10,2300,2300,0,0,16,279,62,80014,918161,True,0,1,2526230,4992,450,18,2,5852425,110089,True,0,14
1045,"Großfreibrief: Für das leibliche Wohl","Unter der Schirmherrschaft der Kurie finden in Ishgard regelmäßig Turniere statt, in denen die Ritter der vier großen Ritterfamilien aufgerufen sind, sich im Kampf zu messen. Dem Sieger winkt der Ritterschlag. Für die kulinarische Versorgung der zahlreichen hochwohlgeborenen Damen und Herren, die diesem Turnier auf den Zuschauerränken beiwohnen werden, zählt der Orden der Tempelritter auf die Unterstützung der Abenteurer.",152,6,12,4,54,0,10,2300,2300,0,0,16,279,62,80014,918162,True,0,1,389780,1326,455,26,2,5852425,110089,True,0,14
1046,"Dummheit schafft Freizeit","Einige der Ritter wollen für ihre Kameraden ein kleines Festmahl auf die Beine stellen. In Zeiten des fortwährenden Kampfes gegen die Häretiker hat sicher jeder ein wenig Zerstreuung und eine gute Mahlzeit verdient. Gut kann man das, was die Ritter in der Küche fabrizieren, jedoch nicht nennen. Die Gourmets sollten einschreiten, bevor die Hälfte des Ishgarder Ritterordens mit Lebensmittelvergiftung im Hospital der Kongregation landet!",151,6,12,4,56,0,1,2300,2300,0,0,16,279,62,80014,918163,True,0,1,291280,936,441,18,5,5852425,110089,True,0,14
