key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
380,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Fremde<hex:020808E905FF01><hex:FF02>r<hex:03>, hör mich an! Ich wollte in der Siedlung Felle verkaufen, aber die hinterhältigen Ura haben mich betrogen. Die Felle haben sie mir abgenommen, ohne zu bezahlen!","Dieses Unrecht muss gesühnt werden! Sonst kann ich meinen Stammesbrüdern nicht mehr unter die Augen treten. Bist du bereit, an meiner Seite zu kämpfen, um für Gerechtigkeit zu sorgen?","Willst du für Gerechtigkeit sorgen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","","Das ist sehr bedauerlich. Zählt Gerechtigkeit denn so wenig in dieser Welt? Dann muss ich wohl allein für sie kämpfen.",""
381,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Siehst du den Samurai? Er ist aus Koshu, der Hauptinsel von Hingashi, hierher gekommen. Er will zum besten Schwertkämpfer von Hingashi werden und sucht jemanden, mit dem er sich duellieren kann. ","Aber die Piraten interessieren sich nicht für ehrenvolle Kämpfe mit einem Samurai. Die machen lieber Jagd auf die Kojin. Sag mal, willst du nicht mit ihm kämpfen?","Mit dem Samurai duellieren?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","Hurra! Das wird bestimmt ein spannender Kampf! Und ich kann zugucken!","","Ach ja? Schade. Er kann einem richtig leidtun. Niemand will mit ihm kämpfen, dabei übt er immer so verbissen.",""
382,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Das war ein vortrefflicher Fffang heute! Wenn mich nur die Koja nicht immer bestehlen würden ...","Kämpfffen liegt mir nicht so, aber dir vielleicht?","Den Fang des Namazuo beschützen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","","<spotz>! Und du willst <hex:020826E905FF12>eine Abenteurerin<hex:FF0F>ein Abenteurer<hex:03> sein?",""
383,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,3,0,0,0,0,0,0,0,"Beim Melken helfen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","","","","Abbrechen",""
384,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Milch abliefern?","","","","Vielen Dank!","","Bitte bring mir die Milch.",""
385,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Dieser Berg von einem Gyuki hat es auf mich abgesehen! Das Vieh wird mich zerquetschen. Bitte, hilf mir!","Den Piraten vor dem riesigen Gyuki beschützen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Danke, <hex:020814E905FF07>Fremde<hex:FF08>Fremder<hex:03>! Ich hoffe, du bist dem Riesenvieh gewachsen!","","Du kannst mich doch nicht dieser Bestie ausliefern! Bitte, ich flehe dich an!",""
386,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"<keuch> ... <schnauf> ... Bitte hilf mir! Ich werde von wilden Wolfsleuten verfolgt. Alleine werd ich mit denen nicht fertig.","Und in mein Dorf darf ich sie auch nicht führen. Die Sache muss hier beendet werden.","Dem Wolfsmann beistehen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","","Du bist stark, und doch verweigerst du mir deine Hilfe? Aus Bequemlichkeit? Pah! Du bist nicht besser als diese wilden Wölfe ...",""
387,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"...","Willst du den Betrüger bestrafen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","","","...",""
388,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Wer so blöd ist, sich betrügen zu lassen, ist doch selbst schuld! Und wenn du dich einmischst, hau ich dich zusammen!","","","","","","",""
389,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Unsere Altäre wurden wieder von den Rotpanzern geschändet! Hilf mir, die Schätze ...... zurückzuholen!","Dem Blaupanzer helfen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Deine Hilfe ist sehr ...... willkommen. Die Rotpanzer haben die Kostbarkeiten bestimmt schon in ihre Lager geschafft. Wir müssen sie zurückholen, bevor sie in ihre Siedlung zurückkehren. Aber ...... Beeilung!","","Deine Antwort ist ...... unerwartet. Aber ich werde nicht über dich urteilen.",""
390,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Hast du etwas ...... gefunden?","","","","Ah! Der Kami, der in diesem Kleinod wohnt, hat wieder Frieden gefunden. Doch seine Brüder sind immer noch ...... in Aufruhr.","","Suche weiter. Dass die Rotpanzer ihre Hände an unsere Kostbarkeiten gelegt haben, ist ...... unerträglich.",""
391,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die Rotpanzer haben die Kostbarkeiten bestimmt schon in ihre Lager geschafft. Wir müssen sie zurückholen, bevor sie in ihre Siedlung zurückkehren. Aber ...... Beeilung!","","","","","","",""
392,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Hast du noch mehr gefunden?","","","","Wie ich sehe, ja. Das Schicksal meint es gut mir dir und mit den Blaupanzern. Wir werden von dir ...... singen.","","Nicht alle Kostbarkeiten haben ihren Weg zu uns zurückgefunden. Ich hoffe, dass die Kami uns verzeihen.",""
393,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ich muss bald zurück, um die Altäre wieder zu schmücken. Wenn du noch mehr Kostbarkeiten finden kannst, beeile dich ...... bitte.","","","","","","",""
394,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Gerade als ich meine Schafe zur Tränke führen wollte, wurde ich von hinterhältigen Buduga überfallen und hierher verschleppt. Kannst du mir helfen?","Willst du den Mol-Schäfer befreien?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Da sind sie! Sie wollen mich in ihr Lager bringen, um aus mir einen Buguda zu machen. Bitte, hilf mir!","","Du willst mich den Buguda überlassen? Sie werden mich in ihr Lager verschleppen, um mich zu einem der ihren zu machen.",""
395,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"In den Annalen der Sultane habe ich über diese Begräbnisstätte gelesen und ich wollte sie mit eigenen Augen sehen. Ich musste aufpassen, dass mich niemand entdeckt, denn die Garlear verbieten uns die Ausübung unserer Religion.","Hier ruhen die glorreichen Herrscher von Ala Mhigo, doch zu meinem Schrecken musste ich feststellen, dass ihre Ruhe gestört wird und sich die Grabstätte in einem fürchterlichen Zustand befindet.","","","","","",""
396,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die traditionellen Riten zu Ehren der Toten wurden hier schon lange nicht mehr durchgeführt. Kein Wunder, dass ihre Geister erwachen, getrieben von dem Hass auf die Lebenden.","Ich habe versucht, sie zu besänftigen, aber leider vergebens. Jetzt bleibt mir keine andere Wahl, als mich zu verstecken, bis der Spuk vorbei ist.","","","","","",""
397,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die Schatten haben mich entdeckt und verwundet. Ich stehe Todesängste aus, aber ich werde es überleben.","Viel wichtiger ist, dass diesem Spuk ein Ende bereitet wird. In dem Körper von König Manfred steckt ein böser Geist!","Bitte, erlöse seine geschundene Seele, damit der König seine wohlverdiente Ruhe findet!","","","","",""
398,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"<keuch> ... <fiep> ... <hex:02082AE905FF13>Werte Abenteurerin<hex:FF12>Werter Abenteurer<hex:03>, hab Erbarmen! Ich werde von grässlichen Männern verfolgt! Du musst mir helfen!","Dem Mädchen beistehen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","V-Vielen Dank!","","D-Dann war's das wohl für mich. Mögest wenigstens du ihnen entkommen.",""
399,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Ah, <hex:020818E905FF09>Reisende<hex:FF0A>Reisender<hex:03>! Dich müssen die Kami geschickt haben!","Diese frechen Namazuo dort vorne haben mir meine Opfergaben gestohlen! Du musst sie zurückbeschaffen.","Willst du dem Mädchen helfen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","Wie nett von dir! Luchs diesen Namazuo die Opfergaben wieder ab und bring sie mir!","","Unerhörter Frevel! Die Kami mögen dich ...! Obwohl, eigentlich ist es ja meine Schuld. Ich hätte mir die Opfergaben nicht stehlen lassen dürfen.",""
400,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Du musst mir die Opfergaben von diesen frechen Namazuo zurückbesorgen! Sonst krieg ich den Zorn der Kami zu spüren!","","","","","","",""
401,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Oh, du warst erfolgreich! Dann rück die Opfergaben mal raus!","","","","Danke, aber das sind noch nicht alle! Ich warte auf den Rest!","","Ich dachte, ich hätte was Süßes gerochen. Muss ich mir wohl eingebildet haben.",""
402,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Du warst schon sehr fleißig, aber wenn du noch mehr finden solltest, nehm ich sie dir natürlich ab!","","","","","","",""
403,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Oh, hast du Opfergaben gefunden? Ich nehm sie dir gerne ab!","","","","Danke! Das sind zwar nicht alle, aber mehr als genug! Mögen die Kami dich schützen!","","Diese verfluchten Namazuo. Sind etwa mit dem Rest schon über alle Berge?",""
404,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Keinen Schritt näher, sonst ... Sonst ...!","Einschreiten?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","","","Flieh, <hex:02081DE905FF0D>Abenteurerin<hex:FF0B>Abenteurer<hex:03>! Ich kann es nicht mehr ... lange aufhalten! Schnell!",""
405,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Oh, Reisende verirren sich selten hierher. Bist du gekommen, um der Fuchsfee zu huldigen?","Seit die Garlear unsere Religion verboten haben, ist der Schrein verlassen. Nur ich komme manchmal hierhier. Aber alleine kann ich den Schrein nicht pflegen. Du siehst ja ...","Der Schrein wurde vor vielen Jahrhunderten von einem Priester erreichtet, dem die Fuchsfee geholfen hatte. Seither hat sie immer über uns gewacht.","","","","",""
406,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"D-Danke, dass du mich befreit hast, a-aber so schnell geben die Buduga nicht auf.","Kannst du mich bitte nach Mol Iloh bringen? Ich möchte auf keinen Fall als Buduga enden.","Den Schäfer nach Iloh bringen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","","Du willst mich den Buduga ausliefern? Wenn sie mich erwischen, muss ich bei ihnen leben.",""
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Konzentriert euch!","","","","","","",""
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Nicht so schlapp, Leute!","","","","","","",""
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Los, mit voller Kraft!","","","","","","",""
410,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Dies ist ein wichtiges Fanggebiet für uns, aber manchmal spült es ein paar Haie an Land. Macht das Fischen nicht besonders angenehm, kannst du mir glauben.","","","","","","",""
411,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Der Blutgeruch muss die Bestie angelockt haben! Ob sie auch das Blut in meinen Adern riechen kann? <schwitz>!","","","","","","",""
412,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Meine Großmutter, die Kami haben sie selig, hat mir mal von solchen Minobi erzählt. Riesengroß und getrieben von einem unstillbaren Hunger! Sie nannte sie Tsurubebi.","","","","","","",""
413,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die Jägerin, die wir gerettet haben, gehört zum Stamm der Goro<hex:021D0103>... doch sie war ohne ihr Pferd. Wurde es vielleicht von einem der Mammuts getötet? Das wäre ein Drama, denn die Goro haben eine besondere Verbindung zu ihren Reitpferden.","So mancher Unwissende nennt diese Verbindung eine Ehe, doch es ist eher eine tiefe, ewig haltende Freund<hex:02160103>schaft. Es muss schmerzen, so einen Freund zu verlieren<hex:021D0103>...","","","","","",""
414,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die Jägerin wurde von den Mammuts schwer verletzt. Sie lebt, aber sie muss sich erholen.","","","","","","",""
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ist das nicht ein hübsches Pferd? Die Goro-Jägerin möchte es gerne haben, aber ich denke gar nicht daran, es ihr zu geben!","","","","","","",""
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die Schafe sind unruhig. Irgendetwas stimmt nicht ...","","","","","","",""
417,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Wir Dataq durchstreifen die Steppe und bleiben nie lange an einem Ort. Die anderen Stämme sagen über uns, wir würden sogar auf unseren Pferden schlafen.","","","","","","",""
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Selbst wenn wir ein Lager aufgeschlagen haben, bleibt die Steppe ein gefährlicher Ort. Wir müssen stets wachsam sein.","Es gibt Raubtiere, die es nicht nur auf unser Vieh abgesehen haben, sondern auch auf uns selbst.","","","","","",""
419,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Du bist <hex:020821E905FF0E>eine Reisende<hex:FF0E>ein Reisender<hex:03> aus einem fernen Land? Auch wir Dataq sind Reisende. Lass uns ein Stück des Weges gemeinsam gehen!","","","","","","",""
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ich kämpfe nicht gerne, aber wenn es darum geht, unsere Tiere zu beschützen, greife ich beherzt zum Speer!","","","","","","",""
421,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Sei gegrüßt, Reisende<hex:020808E905FF01><hex:FF02>r<hex:03>! Das Leben in der Steppe kann manchmal einsam sein, deswegen freue ich mich über unsere Begegnung.","Interessierst du dich für unsere Lebensweise? Wenn du Lust hast, kannst du uns beim Melken der Schafe helfen. Das ist eine tolle Erfahrung!","Beim Melken der Schafe helfen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","Bitte bring die frisch gemolkene Milch zu mir!","","Magst du etwa keine Schafe? Sie sind doch sooo niedlich und flauschig.",""
422,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Bitte bring die frisch gemolkene Milch zu mir!","","","","Danke, du machst das sehr gut! Hast du die Milch schon probiert? Man kann sie einfach so trinken oder daraus Käse herstellen. Einige Dataq lassen sie auch gerne vergären, um daraus Milchwein zu gewinnen.","","Hast du die frische Milch selbst getrunken? Wir möchten daraus gerne Käse und Milchwein herstellen, also liefere bitte einen Teil bei mir ab.",""
423,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Bitte bring die frisch gemolkene Milch zu mir!","","","","Danke, das ist aber eine reiche Ausbeute! Das ist genug, um daraus sowohl Milchwein als auch Käse zu machen. Das wird lecker!","","Hast du die frische Milch selbst getrunken? Wir möchten gerne einen Teil zu Käse verarbeiten. Kannst du mir etwas Milch bringen?",""
424,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Hast du schon einmal Schafe gemolken? Es ist ganz leicht! Nur zu, probier es aus!","","","","","","",""
425,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Hast du schon einmal Schafe gemolken? Es ist ganz leicht! Nur zu, probier es aus!","","","","","","",""
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ich kümmere mich um Salz und Gewürze. Wenn Anarbas Jagd erfolgreich verläuft, können wir aus dem Dzo-Fleisch Khorkhog zubereiten. Das ist ein total leckeres Schmorgericht.","","","","","","",""
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Anarba hat eine Dzo-Herde entdeckt und wollte ein paar Tiere erlegen. Ihm wird doch nichts zugestoßen sein?","","","","","","",""
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ich muss die Sehne meines Bogens austauschen, aber wo habe ich bloß die Ersatzsehne gelassen?","","","","","","",""
429,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Das Pferd wurde ganz sicher schon eingeritten. Es ist zahm und hat Spuren von Zaumzeug und Sattel. Der Besitzer macht sich bestimmt große Sorgen.","","","","","","",""
430,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ich habe gerade die Wache übernommen. Willst du mir Ge<hex:02160103>sell<hex:02160103>schaft leisten?","","","","","","",""
431,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die Matanga mit ihren Mammutköpfen sind seltsame Wesen. Aus irgendeinem Grund hassen sie alle Au Ra und wollen sie völlig grundlos töten.","","","","","","",""
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ich hab gehört, die Goro heiraten ihre Pferde. Ob Gurbesu auch schon verheiratet ist?","","","","","","",""
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Es ist kaum zu übersehen, dass Anarba Gefallen an Gurbesu gefunden hat. Hast du gesehen, welche Blicke er ihr zuwirft?","","","","","","",""
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Halt durch! Deine Wunden sind versorgt.","","","","","","",""
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Verfluchte Matanga! Was haben wir euch bloß getan?","","","","","","",""
