key,0,1,2,3,4,5,6
1261,1,0,151482,0,"Wenn dir ein NPC in einem Auftragskampf zur Seite steht, wird er dir häufig Hinweise in einer speziellen Textbox am oberen Bildschirmrand geben. Beachte diese Hinweise, um siegreich aus dem Kampf hervorzugehen.","",""
1262,1,0,151483,0,"Zusätzlich zum Durchleben der Ver<hex:02160103>gangen<hex:02160103>heit und dem Verstehen fremder Sprachen, verleiht dir die Kraft des Transzendierens auch zusätzliche Stärke, wenn ein Kampf mal zu deinen Ungunsten ausgeht. Wenn du in einem Auftragskampf besiegt wirst und einen weiteren Anlauf unternimmst, erhältst du einen vor<hex:02160103>über<hex:02160103>gehenden Bonus auf deine Attribute.","",""
1263,0,0,0,0,"","",""
1264,0,0,0,0,"","",""
1265,0,0,0,0,"","",""
1266,0,0,0,0,"","",""
1267,0,0,0,0,"","",""
1268,0,0,0,0,"","",""
1269,0,0,0,0,"","",""
1270,1,0,151501,0,"In manchen Aufträgen musst du einen <hex:024804F201F403><hex:024904F201F503>Schlüsselgegenstand<hex:0249020103><hex:0248020103> auf ein Ziel anwenden. Dafür gibt es zwei Wege.<hex:02100103><hex:02100103>Der eine ist, einen Rechtsklick auf den Balken der <hex:024804F201F403><hex:024904F201F503>Details zum Ziel<hex:0249020103><hex:0248020103> zu machen und dann den Gegenstand aus dem Untermenü auszuwählen.","",""
1271,1,0,151502,0,"Der zweite Weg ist, einen Gegner anzuwählen und dann auf das Icon des Schlüsselgegenstandes in der <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:024804F201F403><hex:024904F201F503> zu klicken.","",""
1272,1,0,151504,0,"In manchen Aufträgen musst du einen Schlüsselgegenstand auf ein Ziel anwenden. Dafür gibt es zwei Wege.<hex:02100103><hex:02100103>Der eine ist, <hex:021E020B03> zu drücken und  <hex:024804F201F403><hex:024904F201F503>Schlüsselgegenstand<hex:024804F201F403><hex:024904F201F503> aus dem Untermenü auszuwählen.","",""
1273,1,0,151502,0,"Der zweite Weg ist, einen Gegner anzuwählen und dann <hex:021E021403> zu drücken, um die <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> zu öffnen. Benutze <hex:02082BE4E96B64FF10>das Steuerkreuz<hex:FF14>die Richtungstasten<hex:03>, um den Gegenstand auszuwählen, und bestätige dann mit <hex:021E020903>.","",""
1274,0,0,0,0,"","",""
1275,0,0,0,0,"","",""
1276,0,0,0,0,"","",""
1277,0,0,0,0,"","",""
1278,0,0,0,0,"","",""
1279,0,0,0,0,"","",""
1280,1,0,151441,0,"Du hast zu einer neuen <hex:024804F201F403><hex:024904F201F503>Kampfklasse<hex:0249020103><hex:0248020103> gewechselt!<hex:02100103><hex:02100103>Um dir das Aufstufen mehrerer Disziplinen der Krieger und Magier zu erleichtern, bekommst du einen Routine-Bonus, bekannt als Arsenal-Bonus, wenn du normale Gegner besiegst und an FATEs teilnimmst.","",""
1281,1,0,151442,0,"Dieser Bonus fällt umso höher aus, je größer die Diskrepanz zwischen deiner aktuellen Stufe und der Stufe deiner höchsten Klasse ist. Behalte das bei deiner Entscheidung für das Spielen einer weiteren Klasse im Hinterkopf.","",""
1282,0,0,0,0,"","",""
1283,0,0,0,0,"","",""
1284,0,0,0,0,"","",""
1285,0,0,0,0,"","",""
1286,0,0,0,0,"","",""
1287,0,0,0,0,"","",""
1288,0,0,0,0,"","",""
1289,0,0,0,0,"","",""
1290,1,0,151471,0,"Einige Gegenstände und Kommandos werden auf Flächen anstelle von einzelnen Zielen angewandt. Nach der Auswahl dieser Kommandos erscheint ein <hex:024804F201F403><hex:024904F201F503>leuchtender Radius<hex:0249020103><hex:0248020103> auf dem Boden, der frei bewegt werden kann, um das Kommando an der gewünschten Stelle auszuführen.","",""
1291,1,0,151472,0,"Einige Gegenstände und Kommandos werden auf Flächen anstelle von einzelnen Zielen angewandt. Spring mit <hex:021E021403> zur <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103>, wähle den Gegenstand <hex:020833E4E96B64FF14>mit dem Steuerkreuz<hex:FF18>mit den Richtungstasten<hex:03> aus und drücke <hex:021E020903>. Ein <hex:024804F201F403><hex:024904F201F503>leuchtender Radius<hex:0249020103><hex:0248020103> erscheint auf dem Boden, der frei bewegt werden kann, um den Gegenstand mit <hex:021E020903> an der gewünschten Stelle anzuwenden.","",""
1292,0,0,0,0,"","",""
1293,0,0,0,0,"","",""
1294,0,0,0,0,"","",""
1295,0,0,0,0,"","",""
1296,0,0,0,0,"","",""
1297,0,0,0,0,"","",""
1298,0,0,0,0,"","",""
1299,0,0,0,0,"","",""
1300,1,0,151311,0,"Nachdem du das Kommando <hex:024804F201F403><hex:024904F201F503>Angeln<hex:0249020103><hex:0248020103> benutzt hast, um deine Leine ins Wasser zu werfen, kannst du dich entspannt zurücklehnen und darauf warten, dass etwas anbeißt. Wenn ein Fisch am Haken hängt, siehst du nicht nur, wie etwas an der Leine zerrt, sondern du kannst es auch hören. Benutze sodann das Kommando <hex:024804F201F403><hex:024904F201F503>Anschlag<hex:0249020103><hex:0248020103>, um zu versuchen, den Fisch einzuholen.","",""
1301,1,0,151312,0,"Deine Chancen darauf, einen Fisch am Haken auch einzuholen, hängen von der Fischart und deinem <hex:024804F201F403><hex:024904F201F503>Sammelgeschick<hex:0249020103><hex:0248020103> ab.","",""
1302,0,0,0,0,"","",""
1303,0,0,0,0,"","",""
1304,0,0,0,0,"","",""
1305,0,0,0,0,"","",""
1306,0,0,0,0,"","",""
1307,0,0,0,0,"","",""
1308,0,0,0,0,"","",""
1309,0,0,0,0,"","",""
1310,1,0,151451,0,"<hex:024804F201F403><hex:024904F201F503>Allagische Steine<hex:0249020103><hex:0248020103> sind Relikte einer lange vergangenen Zivilisation. Man sagt, sie enthielten das Wissen über das Allagische Reich und werden daher von Sammlern in ganz Eorzea gesucht.","",""
1311,1,0,151452,0,"<hex:024804F201F403><hex:024904F201F503>Rowena<hex:0249020103><hex:0248020103> und ihre Kolleginnen repräsentieren einen dieser Sammler und wurden von ihrem Auftraggeber nach <hex:024804F201F403><hex:024904F201F503>Camp Geisterzoll<hex:0249020103><hex:0248020103> im Herzen Mor Dhonas entsandt, um nach Abenteurern Ausschau zu halten, die gewillt sind, die Steine, die sie auf ihren Reisen finden, gegen Waffen und Rüstungen einzutauschen.","",""
1312,0,0,0,0,"","",""
1313,0,0,0,0,"","",""
1314,0,0,0,0,"","",""
1315,0,0,0,0,"","",""
1316,0,0,0,0,"","",""
1317,0,0,0,0,"","",""
1318,0,0,0,0,"","",""
1319,0,0,0,0,"","",""
1320,1,0,151521,0,"Mit dem <hex:024804F201F403><hex:024904F201F503>Kostbarkeitenkabinett<hex:0249020103><hex:0248020103> kannst du bestimmte Gegenstände in einem Gästezimmer oder deiner Unterkunft aufbewahren.<hex:02100103>Dazu zählen <hex:024804F201F403><hex:024904F201F503>Job-Ausrüstung<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Gegenstände saisonaler Ereignisse<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Gegenstände für Errungenschaften<hex:0249020103><hex:0248020103> und <hex:024804F201F403><hex:024904F201F503>Bonusgeschenke vom Entwickler-Team<hex:0249020103><hex:0248020103>. Ob ein Ausrüstungsgegenstand im Kostbarkeitenkabinett aufbewahrt werden kann, ist mit einem Symbol oben rechts in der Gegen<hex:02160103>stands<hex:02160103>beschrei<hex:02160103>bung angegeben.","",""
1321,1,0,151522,0,"Nur Gegenstände, deren <hex:024804F201F403><hex:024904F201F503>Zustand 100 %<hex:0249020103><hex:0248020103> oder höher ist,<hex:02100103>können dort gelagert werden.<hex:02100103>Die <hex:024804F201F403><hex:024904F201F503>emotionale Bindung<hex:0249020103><hex:0248020103> wird durch <hex:02100103>das Einlagern auf <hex:024804F201F403><hex:024904F201F503>0 %<hex:0249020103><hex:0248020103> zurückgesetzt und Färbungen, Wappen und Projektionen gehen verloren.","",""
1322,0,0,0,0,"","",""
1323,0,0,0,0,"","",""
1324,0,0,0,0,"","",""
1325,0,0,0,0,"","",""
1326,0,0,0,0,"","",""
1327,0,0,0,0,"","",""
1328,0,0,0,0,"","",""
1329,0,0,0,0,"","",""
1330,1,0,151531,0,"Siege gegen andere Spielercharaktere werden mit  dreierlei Art von Belohnung vergütet: <hex:024804F201F403><hex:024904F201F503>PvP-Routine<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Wolfsmarken<hex:0249020103><hex:0248020103> und <hex:024804F201F403><hex:024904F201F503>Serien-Routine<hex:0249020103><hex:0248020103>.","",""
1331,1,0,151532,0,"Darüber hinaus gibt es auch Belohnungen, die außerhalb der PvP-Inhalte erbeutet werden. Dazu gehören <hex:024804F201F403><hex:024904F201F503>Serien-Belohnungen<hex:0249020103><hex:0248020103> und <hex:024804F201F403><hex:024904F201F503>Kristalltrophäen<hex:0249020103><hex:0248020103>. Sprich mit Berkoeya am Wolfshöhlen-Pier, um mehr darüber zu erfahren.","",""
1332,1,0,151533,0,"Alle wichtigen PvP-Informationen findest du in deinem <hex:024804F201F403><hex:024904F201F503>PvP-Profil<hex:0249020103><hex:0248020103> (Hauptmenü → Charakter). Dort kannst du auch deine PvP-Kommandos einsehen.","",""
1333,1,0,151534,0,"Alle wichtigen PvP-Informationen findest du in deinem <hex:024804F201F403><hex:024904F201F503>PvP-Profil<hex:0249020103><hex:0248020103> (Hauptmenü → Charakter). Dort kannst du auch deine PvP-Kommandos einsehen.","",""
1334,0,0,0,0,"","",""
1335,0,0,0,0,"","",""
1336,0,0,0,0,"","",""
1337,0,0,0,0,"","",""
1338,0,0,0,0,"","",""
1339,0,0,0,0,"","",""
1340,0,0,0,0,"","",""
1341,0,0,0,0,"","",""
1342,0,0,0,0,"","",""
1343,0,0,0,0,"","",""
1344,0,0,0,0,"","",""
1345,0,0,0,0,"","",""
1346,0,0,0,0,"","",""
1347,0,0,0,0,"","",""
1348,0,0,0,0,"","",""
1349,0,0,0,0,"","",""
1350,1,0,151551,0,"In den Stadt<hex:02160103>staaten Limsa Lominsa, Gridania und Ul'dah sowie in der fernöstlichen Stadt Kugane und dem eisigen Ishgard  gibt es jeweils ein <hex:024804F201F403><hex:024904F201F503>Wohngebiet<hex:0249020103><hex:0248020103>.<hex:02100103>Dort können verschiedene <hex:024804F201F403><hex:024904F201F503>Unterkünfte<hex:0249020103><hex:0248020103> bezogen werden: Abenteurer können <hex:024804F201F403><hex:024904F201F503>Wohnungen<hex:0249020103><hex:0248020103> kaufen und Abenteurergemeinschaften (sog. Freie Ge<hex:02160103>sell<hex:02160103>schaften) können sogar ein Grundstück erwerben und darauf ein Gebäude errichten.","",""
1351,1,0,151552,0,"Innerhalb der Viertel gibt es mehrere <hex:024804F201F403><hex:024904F201F503>Bezirke<hex:0249020103><hex:0248020103>, wobei ein Bezirk aus 60 Grundstücken besteht. <hex:02100103>Jedes Grundstück hat eine Nummer, die bei Errichtung eines Gebäudes dann als die <hex:024804F201F403><hex:024904F201F503>Hausnummer<hex:0249020103><hex:0248020103> gilt.<hex:02100103>Ein Adressenbeispiel wäre also „1. Bezirk, (Hausnummer) 1“.","",""
1352,1,0,151553,0,"Unterkünfte kann man nach eigenen Vorstellungen mit verschiedenen Möbelstücken einrichten. Häuser verfügen sogar über einen Garten, der gestaltet werden kann.<hex:02100103><hex:02100103>Welche Mitglieder der Ge<hex:02160103>sell<hex:02160103>schaft das Anwesen gestalten<hex:02100103>dürfen, wird in den Rechten der Ge<hex:02160103>sell<hex:02160103>schaft festgelegt.","",""
1353,1,0,151554,0,"Details zum Wohnungs- und Grundstückskauf und dem Hausbau erfährst du bei den <hex:024804F201F403><hex:024904F201F503>Unterkunftsbeamten<hex:0249020103><hex:0248020103> in den Wohngebieten.","",""
1354,0,0,0,0,"","",""
1355,0,0,0,0,"","",""
1356,0,0,0,0,"","",""
1357,0,0,0,0,"","",""
1358,0,0,0,0,"","",""
1359,0,0,0,0,"","",""
1360,1,0,151561,0,"Vor jedem Anwesen steht eine <hex:024804F201F403><hex:024904F201F503>Informationstafel<hex:0249020103><hex:0248020103>, auf der man den Grundbesitzer erfährt.","",""
1361,1,0,151562,0,"Wenn das Grundstück noch zum Verkauf steht, ist der Preis auf der Informationstafel angegeben. Dabei herrscht entweder der Freie Verkauf, oder aber der Verkauf per Auslosung. Über die Formalitäten kann dich ebenfalls der Unterkunftsbeamte aufklären.","",""
1362,0,0,0,0,"","",""
1363,0,0,0,0,"","",""
1364,0,0,0,0,"","",""
1365,0,0,0,0,"","",""
1366,0,0,0,0,"","",""
1367,0,0,0,0,"","",""
1368,0,0,0,0,"","",""
1369,0,0,0,0,"","",""
1370,1,0,151571,0,"Dieser Spielinhalt ist für eine <hex:024804F201F403><hex:024904F201F503>Allianz<hex:0249020103><hex:0248020103> ausgelegt. Eine Allianz ist ein Zusammenschluss von 3 vollen Trupps, also 24 Spielercharakteren, die so Gelegenheit zu einem gemeinsamen, großangelegten Feldzug erhalten.","",""
1371,1,0,151572,0,"Während du in einer Allianz eingebunden bist, erscheinen unter der Gruppenliste die Klassen-/Job-Icons und LP-Balken der <hex:024804F201F403><hex:024904F201F503>Allianzmitglieder<hex:0249020103><hex:0248020103>. Versucht, euch gegenseitig zu ergänzen und gemeinsam Strategien zu entwickeln!","",""
1372,0,0,0,0,"","",""
1373,0,0,0,0,"","",""
1374,0,0,0,0,"","",""
1375,0,0,0,0,"","",""
1376,0,0,0,0,"","",""
1377,0,0,0,0,"","",""
1378,0,0,0,0,"","",""
1379,0,0,0,0,"","",""
1380,1,0,151581,0,"In bestimmten Raid-Dungeons kannst du nur <hex:024804F201F403><hex:024904F201F503>einmal pro Woche<hex:0249020103><hex:0248020103> einen Ausrüstungsgegenstand oder einen ausrüstungsverstärkenden Gegenstand aus Schatztruhen erhalten. Sobald du das Würfeln um solch einen Gegenstand gewonnen hast, kannst du keinen der verbleibenden Gegenständen mehr bekommen, auch wenn du für sie „Bedarf“ oder „Gier“ angemeldet hast.","",""
1381,1,0,151582,0,"In <hex:024804F201F403><hex:024904F201F503>Allianz-Spielinhalten<hex:0249020103><hex:0248020103> erscheint für jeden Trupp eine Schatztruhe. Obwohl mehr Spieler als in anderen Inhalten teilnehmen, ist die Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit, einen Gegenstand zu erhalten, also nicht geringer als in anderen Inhalten.<hex:02100103>In bestimmten Inhalten können besondere Gegenstände, unabhängig von Schatztruhen, nur einmal pro Woche erhalten werden.","",""
1382,1,0,151583,0,"Der Timer für die <hex:024804F201F403><hex:024904F201F503>Wochenbeschränkung<hex:0249020103><hex:0248020103> wird <hex:024804F201F403><hex:024904F201F503>jeden <hex:020705FD4C986603><hex:020945DDFF08>Sonntag<hex:FF07>Montag<hex:FF09>Dienstag<hex:FF09>Mittwoch<hex:FF0B>Donnerstag<hex:FF08>Freitag<hex:FF08>Samstag<hex:03> um <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>:00 Uhr (Erdenzeit)<hex:0249020103><hex:0248020103> zurückgesetzt.<hex:02100103>※ Inhalte mit Wochenbeschränkung tragen in der Inhaltssuche unter „Information“ den Vermerk <hex:024804F201F403><hex:024904F201F503>Vergütung: Wöchentlich<hex:0249020103><hex:0248020103>. Dort kannst du nachsehen, ob du in der laufenden Woche bereits einen Gegenstand erhalten hast.","",""
1383,0,0,0,0,"","",""
1384,0,0,0,0,"","",""
1385,0,0,0,0,"","",""
1386,0,0,0,0,"","",""
1387,0,0,0,0,"","",""
1388,0,0,0,0,"","",""
1389,0,0,0,0,"","",""
1390,1,0,151591,0,"Unter Hauptmenü → <hex:024804F201F403><hex:024904F201F503>Gruppe<hex:0249020103><hex:0248020103> wurde die Funktion <hex:024804F201F403><hex:024904F201F503>Gruppen<hex:02160103>suche<hex:0249020103><hex:0248020103> hinzugefügt. Nutze die Gruppen<hex:02160103>suche, um einer Gruppe beizutreten oder selbst eine Gruppe zu bilden.","",""
1391,1,0,151592,0,"Wenn du einen interessanten Aufruf findest, sieh dir die Details an und wähle „Beitreten“, und schon bist du Mitglied in dieser Gruppe.<hex:02100103><hex:02100103>Falls du selbst nach passenden Mitgliedern suchen willst, kannst du deine Kriterien festlegen und einen Aufruf starten.","",""
1392,1,0,151593,0,"Wähle <hex:024804F201F403><hex:024904F201F503>Rekrutieren<hex:0249020103><hex:0248020103> und lege deine Anforderungen fest. Dann brauchst du dich nur noch zurücklehnen und zu warten, bis sich Interessenten bei dir melden.","",""
1393,1,0,151591,0,"Unter Hauptmenü → <hex:024804F201F403><hex:024904F201F503>Gruppe<hex:0249020103><hex:0248020103> wurde die Funktion <hex:024804F201F403><hex:024904F201F503>Gruppen<hex:02160103>suche<hex:0249020103><hex:0248020103> hinzugefügt. Nutze die Gruppen<hex:02160103>suche, um einer Gruppe beizutreten oder selbst eine Gruppe zu bilden.","",""
1394,0,0,0,0,"","",""
1395,0,0,0,0,"","",""
1396,0,0,0,0,"","",""
1397,0,0,0,0,"","",""
1398,0,0,0,0,"","",""
1399,0,0,0,0,"","",""
1400,1,0,151601,0,"Sammler stoßen manchmal zufällig auf <hex:024804F201F403><hex:024904F201F503>Verborgene Gegenstände<hex:0249020103><hex:0248020103>.","",""
1401,1,0,151602,0,"Einige dieser versteckten Gegenstände sind <hex:024804F201F403><hex:024904F201F503>selten<hex:0249020103><hex:0248020103> und verschwinden aus der Liste sammelbarer Gegenstände, sobald du sie einmal erhalten hast. Fertigkeiten, die die Stückzahl erhöhen, haben keinen Einfluss auf diese seltenen Gegenstände.","",""
1402,0,0,0,0,"","",""
1403,0,0,0,0,"","",""
1404,0,0,0,0,"","",""
1405,0,0,0,0,"","",""
1406,0,0,0,0,"","",""
1407,0,0,0,0,"","",""
1408,0,0,0,0,"","",""
1409,0,0,0,0,"","",""
1410,1,0,151611,0,"Sammler stoßen manchmal zufällig auf <hex:024804F201F403><hex:024904F201F503>Vergilbte Landkarten<hex:0249020103><hex:0248020103>. Fischer können diese Karten nur finden, wenn sie das Kommando <hex:024804F201F403><hex:024904F201F503>Reißen<hex:0249020103><hex:0248020103> ausführen.","",""
1411,1,0,151612,0,"Der Inhalt dieser Landkarten kann mit dem Kommando <hex:024804F201F403><hex:024904F201F503>Entziffern<hex:0249020103><hex:0248020103> entschlüsselt werden. Nachdem eine Landkarte gesammelt worden ist, kann für einen gewissen Zeitraum keine weitere Landkarte gesammelt werden. Der Zeitpunkt, ab welchem erneut Landkarten gesammelt werden können, kann im <hex:024804F201F403><hex:024904F201F503>Timer<hex:0249020103><hex:0248020103> (Hauptmenü → Spielinhalte) überprüft werden.","",""
1412,1,0,151613,0,"Wenn du mehr über vergilbte Landkarten erfahren möchtest, solltest du einmal Weinhafen im östlichen La Noscea besuchen.","",""
1413,0,0,0,0,"","",""
1414,0,0,0,0,"","",""
1415,0,0,0,0,"","",""
1416,0,0,0,0,"","",""
1417,0,0,0,0,"","",""
1418,0,0,0,0,"","",""
1419,0,0,0,0,"","",""
1420,1,0,151621,0,"Mit dem allgemeinen Kommando <hex:024804F201F403><hex:024904F201F503>Entziffern<hex:0249020103><hex:0248020103> kannst du den Inhalt von <hex:024804F201F403><hex:024904F201F503>vergilbten Landkarten<hex:0249020103><hex:0248020103> entschlüsseln. Auf diese Weise erhältst du  <hex:024804F201F403><hex:024904F201F503>Schatzkarten<hex:0249020103><hex:0248020103>, die dir den Weg zu verborgenen Reichtümern weisen.","",""
1421,1,0,151622,0,"Beachte, dass du jeweils nur eine Schatzkarte besitzen kannst. Wenn du eine weitere vergilbte Landkarte entziffern möchtest, musst du entweder erst den Schatz finden, auf den die aktuelle Schatzkarte hinweist, oder die aktuelle Schatzkarte wegwerfen.","",""
1422,0,0,0,0,"","",""
1423,0,0,0,0,"","",""
1424,0,0,0,0,"","",""
1425,0,0,0,0,"","",""
1426,0,0,0,0,"","",""
1427,0,0,0,0,"","",""
1428,0,0,0,0,"","",""
1429,0,0,0,0,"","",""
1430,1,0,151631,0,"Wenn du eine <hex:024804F201F403><hex:024904F201F503>Schatzkarte<hex:0249020103><hex:0248020103> benutzt, erscheint ein Kartenausschnitt, der dir den ungefähren Fundort des Schatzes verrät. Es liegt dann an dir, den gezeigten Kartenauschnitt einem Abschnitt auf der entsprechenden Arealkarte zuzuordnen und ihn aufzusuchen.","",""
1431,1,0,151632,0,"Am Fundort angekommen kannst du mit dem allgemeinen Kommando <hex:024804F201F403><hex:024904F201F503>Ausgraben<hex:0249020103><hex:0248020103> den Schatz heben. Solltest du den Fundort korrekt lokalisiert haben, erscheint eine Schatzkiste.","",""
1432,1,0,151633,0,"Doch sei gewarnt! Einige Schatzkisten sind mit Mechanismen präpariert, die Monster anlocken. Diese gilt es zu besiegen, wenn du mit dem Schatz - und deinem<hex:02100103>Leben - davonkommen möchtest.","",""
1433,0,0,0,0,"","",""
1434,0,0,0,0,"","",""
1435,0,0,0,0,"","",""
1436,0,0,0,0,"","",""
1437,0,0,0,0,"","",""
1438,0,0,0,0,"","",""
1439,0,0,0,0,"","",""
1440,1,0,151641,0,"Von wegen, als Freundesvolk hätte man ein laues Leben! Auch Amalj'aa, Sahagin und Kobolde haben ihre Problemchen. Beweise ein großes Herz und erfülle <hex:024804F201F403><hex:024904F201F503>Aufträge der Freundesvölker<hex:0249020103><hex:0248020103>, um die <hex:024804F201F403><hex:024904F201F503>Verbundenheit<hex:0249020103><hex:0248020103> zwischen euch zu steigern.","",""
1441,1,0,151642,0,"Frei nach dem Motto „Jeden Tag mindestens eine gute Tat“ stehen dir täglich andere Aufträge zur Verfügung, von denen du maximal 12 gleichzeitig annehmen kannst. Du kannst allerdings keine neuen Aufträge annehmen, wenn Aufträge vom Vortag noch nicht abgeschlossen worden sind.","",""
1442,1,0,151643,0,"Um zu überprüfen, wie es um die Verbundenheit zwischen dir und den Freundesvölkern bestellt ist, kannst du das <hex:024804F201F403><hex:024904F201F503>Charakterfenster<hex:0249020103><hex:0248020103> öffnen und dort den Reiter <hex:024804F201F403><hex:024904F201F503>Ansehen<hex:0249020103><hex:0248020103> wählen. Gewinne das Vertrauen der Freundesvölker, um einen Einblick in ihr Leben zu erhalten und ihre Geheimnisse zu erfahren.","",""
1443,0,0,0,0,"","",""
1444,0,0,0,0,"","",""
1445,0,0,0,0,"","",""
1446,0,0,0,0,"","",""
1447,0,0,0,0,"","",""
1448,0,0,0,0,"","",""
1449,0,0,0,0,"","",""
1450,1,0,151651,0,"Das Abschließen von <hex:024804F201F403><hex:024904F201F503>Aufträgen der Freundesvölker<hex:0249020103><hex:0248020103> erhöht die <hex:024804F201F403><hex:024904F201F503>Verbundenheit<hex:0249020103><hex:0248020103> zwischen dir und dem entsprechenden Volk. Ist die Verbundenheit stark genug, kannst du zum nächsten Rang aufsteigen, indem du einen speziellen Auftrag erfüllst.","",""
1451,1,0,151652,0,"Je größer die Verbundenheit, desto bessere und vielfältigere Waren bieten dir die Händler der Freundesvölker an.","",""
1452,1,0,151653,0,"Die Freundesvölker handeln mit Waren, die sonst nirgendwo in Eorzea erhältlich sind. Es zahlt sich also aus, wenn du dich gut mit ihnen stellst.","",""
1453,0,0,0,0,"","",""
1454,0,0,0,0,"","",""
1455,0,0,0,0,"","",""
1456,0,0,0,0,"","",""
1457,0,0,0,0,"","",""
1458,0,0,0,0,"","",""
1459,0,0,0,0,"","",""
1460,1,0,151661,0,"Einige Aufträge erfordern es, dass du ein Objekt tragen und an einem bestimmten Zielort abliefern musst. Während du etwas trägst, erscheint ein <hex:024804F201F403><hex:024904F201F503>Transport-Symbol<hex:0249020103><hex:0248020103> in deiner Statusleiste. Die Zahl über diesem Symbol zeigt dir an, wie viel Zeit du noch hast, um das Objekt abzuliefern.","",""
1461,1,0,151661,0,"Wirst du während des Transports angegriffen, erhältst du eine Zeitstrafe. Bei abgelaufener Zeit lässt du das Objekt fallen und kannst die Lieferung nicht mehr erfüllen. Lass dich also nicht entdecken! ","",""
1462,0,0,0,0,"","",""
1463,0,0,0,0,"","",""
1464,0,0,0,0,"","",""
1465,0,0,0,0,"","",""
1466,0,0,0,0,"","",""
1467,0,0,0,0,"","",""
1468,0,0,0,0,"","",""
1469,0,0,0,0,"","",""
1470,1,0,151671,0,"Mithilfe sylphischer Magie kannst du deinen Körper <hex:024804F201F403><hex:024904F201F503>transparent<hex:0249020103><hex:0248020103> machen und unbemerkt in feindliches Gebiet eindringen. Während du transparent bist, erscheint ein <hex:024804F201F403><hex:024904F201F503>Transparenz-Symbol<hex:0249020103><hex:0248020103> in deiner Statusleiste. Die Zahl über diesem Symbol zeigt dir an, wie lange der Zustand noch anhält.","",""
1471,1,0,151672,0,"Beachte, dass du in transparentem Zustand keine Aktionen ausführen kannst. Behalte außerdem den Timer im Auge. Sinkt er auf null, wirst du wieder sichtbar!<hex:02100103><hex:02100103>An bestimmten Wegpunkten kannst du den Timer auffüllen. Lass dich nicht entdecken!","",""
1472,0,0,0,0,"","",""
1473,0,0,0,0,"","",""
1474,0,0,0,0,"","",""
1475,0,0,0,0,"","",""
1476,0,0,0,0,"","",""
1477,0,0,0,0,"","",""
1478,0,0,0,0,"","",""
1479,0,0,0,0,"","",""
1480,1,0,151681,0,"Bei einigen Reittieren erscheint ein spezielles <hex:024804F201F403><hex:024904F201F503>Helfer-Kommandomenü<hex:0249020103><hex:0248020103>, über das du Kommandos ausführen kannst, die dir für die Erfüllung deiner Mission von großem Nutzen sein können. Setze sie weise ein.","",""
1481,1,0,151682,0,"Bei einigen Reittieren erscheint ein spezielles <hex:024804F201F403><hex:024904F201F503>Helfer-Kommandomenü<hex:0249020103><hex:0248020103>, über das du Kommandos ausführen kannst, die dir für die Erfüllung deiner Mission von großem Nutzen sein können. Setze sie weise ein.","",""
1482,0,0,0,0,"","",""
1483,0,0,0,0,"","",""
1484,0,0,0,0,"","",""
1485,0,0,0,0,"","",""
1486,0,0,0,0,"","",""
1487,0,0,0,0,"","",""
1488,0,0,0,0,"","",""
1489,0,0,0,0,"","",""
1490,1,0,151691,0,"Du hast Jandelaine als Freund gewonnen! Mit der Kosmetikerklingel in deinem Gästezimmer kannst du den begnadeten <hex:024804F201F403><hex:024904F201F503>Kosmetiker<hex:0249020103><hex:0248020103> von nun an jederzeit herbeirufen.","",""
1491,1,0,151692,0,"Ob neue Frisur, Haarfarbe oder Ge<hex:02160103>sichts<hex:02160103>be<hex:02160103>malungen, Jandelaine hat alles im Programm! Für eine Gebühr von <hex:024804F201F403><hex:024904F201F503>2000 Gil<hex:0249020103><hex:0248020103> hast du ab sofort die Möglichkeit, zur modischen Crème de la Crème Eorzas zu gehören!","",""
1492,0,0,0,0,"","",""
1493,0,0,0,0,"","",""
1494,0,0,0,0,"","",""
1495,0,0,0,0,"","",""
1496,0,0,0,0,"","",""
1497,0,0,0,0,"","",""
1498,0,0,0,0,"","",""
1499,0,0,0,0,"","",""
1500,1,0,151701,0,"Über die Funktion <hex:024804F201F403><hex:024904F201F503>Zufallsinhalte<hex:0249020103><hex:0248020103> der Inhaltssuche kannst du dir von allen bislang freigespielten Inhalten einen zufällig gewählten zuteilen lassen. Dafür, dass du die Wahl deinem Schicksal überlässt, erhältst du eine bessere Vergütung.","",""
1501,1,0,151702,0,"Bist du darüber hinaus ein <hex:024804F201F403><hex:024904F201F503>gefragter Abenteurer<hex:0249020103><hex:0248020103> - deine Rolle im Spiel ist also unterbesetzt - wird dieser Bonus zusätzlich erhöht.","",""
1502,0,0,0,0,"","",""
1503,0,0,0,0,"","",""
1504,0,0,0,0,"","",""
1505,0,0,0,0,"","",""
1506,0,0,0,0,"","",""
1507,0,0,0,0,"","",""
1508,0,0,0,0,"","",""
1509,0,0,0,0,"","",""
