key,0,1
5070,False,"Wasserschlange hat nicht eilig, oder?"
5071,False,"Quiep! Quiiiep!"
5072,False,"Schichtende! Lassen wir andere graben."
5073,False,"Komm! Ablösung ist da!"
5074,False,"Nur noch bisschen!"
5075,False,"Gemüse aus Schlangenzweig ist sehr lecker!"
5076,False,"Ja! Schrumpelig und leicht ranzig!"
5077,False,"Quiep ♪"
5078,False,"Quiiiep!"
5079,False,"Quiep, quiep!"
5080,False,"Quiep! Quiep!"
5081,False,"Die Unter<hex:02160103>such<hex:02160103>ung ist noch nicht abgeschlossen. Wir brauchen noch etwas mehr Zeit."
5082,False,"Wo soll die Fracht hin?"
5083,False,"Was ist denn mit euch los?"
5084,False,"Mir ist so schlecht ..."
5085,False,"Oje, lass mich bloß mit der Medizin in Ruhe!"
5086,False,"Bist du seekrank?"
5087,False,"Das geht nicht!"
5088,False,"So ein Mist ..."
5089,False,"Der bittere Geschmack ist etwas gewöhnungsbedürftig."
5090,False,"Da hilft nur eine spezielle Medizin der Alche<hex:02160103>misten<hex:02160103>gilde!"
5091,False,"Na ja, schmeckt gar nicht so schlecht."
5092,False,"Ich freu mich schon auf den leckeren Fisch!"
5093,False,"Wo bleibt bloß das Schiff?"
5094,False,"Helfer aus Limsa Lominsa!"
5095,False,"Du meine Güte, sieh sich einer diese Muskeln an!"
5096,False,"Z-Zu Hilfe!"
5097,False,"Hm? Ich hab doch gerade irgendjemanden um Hilfe rufen hören<hex:021D0103>..."
5098,False,"Wie ist <hex:021A020203>das<hex:021A020103> denn passiert? Halt aus, ich bin gleich zur Stelle!"
5099,False,"Sehen diese Muskeln nur hübsch aus oder steckt da auch Kraft drin?"
5100,False,"Fall nicht runter!"
5101,False,"Ein schöner Handlauf soll das werden. Zur Zierde, hörst du?"
5102,False,"Der schönste Handlauf in der ganzen Himmelsstadt, ich weiß schon."
5103,False,"Puh<hex:021D0103>... Schwer<hex:021D0103>... <keuch>"
5104,False,"Ah, vielen herzlichen Dank!"
5105,False,"Ab jetzt passt du hoffentlich besser auf."
5106,False,"Hier soll später Wasser fließen."
5107,False,"Verstanden!"
5108,False,"Aaah! Ich bin schon wieder ausgerutscht!"
5109,False,"Willst du mich veräppeln?!"
5110,False,"Schon wieder diese Stimme?"
5111,False,"Was zum<hex:021D0103>... Machst du das mit Absicht, sag mal?"
5112,False,"Geh nochmal die Blaupause prüfen."
5113,False,"Verstanden!"
5114,False,"Also, laut dem Rezept des netten Abenteurers kommt als Nächstes<hex:021D0103>..."
5115,False,"Lieber Himmel, ist das köstlich!"
5116,False,"Die Würze ist absolut perfekt."
5117,False,"Ich kann gar nicht genug davon bekommen."
5118,False,"Und eins! Und zwei!"
5119,False,"Das nächste Aufbauprojekt fängt bald an, habe ich gehört."
5120,False,"Zeit für das nächste Aufbauprojekt! Jetzt wird in die Hände gespuckt!"
5121,False,"Wir werden schon zeigen, zu welchen Höchstleistungen wir fähig sind!"
5122,False,"Jawoll!"
5123,False,"Ist es endlich Zeit für das Aufbauprojekt? Ich sitze so ungern auf meinen Händen."
5124,False,"Los geht's!"
5125,False,"Sich gut aufzuwärmen ist genauso wichtig wie die Arbeit selbst."
5126,False,"Oh, Vorsicht!"
5127,False,"So langsam sieht die Himmelsstadt nach was aus, hm?"
5128,False,"Hängen wir uns richtig ins Zeug! Für die Himmelsstadt!"
5129,False,"Gerade eben brauchen wir das ganze Holz nicht. Bring's zurück, bitte."
5130,False,"A-Alles?! Das stört doch hier niemanden!"
5131,False,"Uff<hex:021D0103>... Puh<hex:021D0103>... Und nochmal<hex:021D0103>..."
5132,False,"Das nächste Aufbauprojekt fängt bald an, habe ich gehört."
5133,False,"Zeit für das nächste Aufbauprojekt! Jetzt wird in die Hände gespuckt!"
5134,False,"Wir werden schon zeigen, zu welchen Höchstleistungen wir fähig sind!"
5135,False,"Jawoll!"
5136,False,"Ist es endlich Zeit für das Aufbauprojekt? Ich sitze so ungern auf meinen Händen."
5137,False,"Los geht's!"
5138,False,"Sich gut aufzuwärmen ist genauso wichtig wie die Arbeit selbst."
5139,False,"Oh, Vorsicht!"
5140,False,"So langsam sieht die Himmelsstadt nach was aus, hm?"
5141,False,"Wie sieht's aus?"
5142,False,"Ausgezeichnet, würde ich sagen."
5143,False,"Jupp. Gut, gut."
5144,False,"Dieser Brunnen wird ein Meisterwerk!"
5145,False,"Wunderbar!"
5146,False,"Dank der vielen Helferinnen und Helfer!"
5147,False,"Danke für eine weitere Rettung!"
5148,False,"Das war jetzt aber auch das letzte Mal."
5149,False,"Nichts bereitet mir mehr Freude, als den Stein in Form zu schlagen!"
5150,False,"Den Anblick der Himmelsstadt, wie sie gerade vor mir liegt, werde ich mein Lebtag nicht vergessen."
5151,False,"Haaah! Endlich Pause."
5152,False,"Die Straße lädt wirklich zu Spaziergängen ein, hm?"
5153,False,"Mir juckt es richtig in den Fingern, weiterzumachen."
5154,False,"Das ist erst der Anfang unserer großartigen Himmelsstadt!"
5155,False,"Was wollen wir spielen?"
5156,False,"Fangen!"
5157,False,"Au ja! Ihr kriegt mich nie!"
5158,False,"Ruht euch aus, bis wir genug Material zusammen haben!"
5159,False,"Gute Arbeit, alle zusammen."
5160,False,"Ich halt mich in Form!"
5161,False,"Was denn? Für uns ist das Pause machen!"
5162,False,"Weg mit dem Trümmerzeug!"
5163,False,"Alles muss weg! Damit niemand drüberfällt!"
5164,False,"Augen auf den Boden! Nicht stolpern!"
5165,False,"Auch dieser Teil der Stadt nimmt Gestalt an."
5166,False,"Alles gut!"
5167,False,"Ha!"
5168,False,"Machen wir einen ordentlichen Platz draus!"
5169,False,"Diese Säule machen wir hübsch!"
5170,False,"Jawoll!"
5171,False,"Verstanden!"
5172,False,"Zu Befehl!"
5173,False,"Meine Hände werden schon taub<hex:021D0103>..."
5174,False,"Sieh mal nach, ob wir auch genug Material haben."
5175,False,"Sehr gut. Genau so."
5176,False,"Das wird eine tolle Säule!"
5177,False,"Ist das gut so?"
5178,False,"Vielleicht ein bisschen zu wenig?"
5179,False,"Hmm<hex:021D0103>... Was stellen wir denn damit an<hex:021D0103>..."
5180,False,"Und der nächste Schritt ist dann also<hex:021D0103>..."
5181,False,"Ich werde den Wieder<hex:02160103>aufbau auf meiner Leinwand festhalten."
5182,False,"Dir wird warm, wenn du arbeitest!"
5183,False,"Hach, ich will ein warmes Bad<hex:021D0103>..."
5184,False,"Puh, bin ich erschöpft<hex:021D0103>..."
5185,False,"Nicht übertreiben. Pause machen, wenn es gar nicht mehr geht."
5186,False,"Als Nächstes bauen wir das Wohngebiet im Süden."
5187,False,"Und bis dahin ruhen wir uns ordentlich aus!"
5188,False,"Ein<hex:021D0103>... Aus<hex:021D0103>..."
5189,False,"Durchhalten! Das schaffst du!"
5190,False,"Haaaaaah!"
5191,False,"Gah, ich hab mir den Arm gezerrt<hex:021D0103>..."
5192,False,"Pass auf herumfliegende Splitter auf!"
5193,False,"Wie wär's mit einer kleinen Pause?"
5194,False,"Urks, mein Kreuz<hex:021D0103>..."
5195,False,"Puh, ich glaub, ich ruh mich lieber für ein Weilchen aus."
5196,False,"Weiter! Glaubt ihr, die Garlear geben euch Zeit zu verschnaufen?"
5197,False,"Viel ist heute nicht im Angebot<hex:021D0103>..."
5198,False,"Dass mir keiner das Material anfasst, ohne dazu befugt zu sein!"
5199,False,"Kein Segel zu sehen, das dort nicht hingehört."
5200,False,"Ich <hex:021A020203>muss<hex:021A020103> mich reinknien<hex:021D0103>... Meine Kleine, sie hätte das so gewollt<hex:021D0103>..."
5201,False,"Haaah, willkommene Wärme<hex:021D0103>..."
5202,False,"Das ganze Ding, für mich allein? So viel Platz brauch ich doch gar nicht<hex:021D0103>..."
5203,False,"V-Vorsichtig da!"
5204,False,"Wollen wir einen Rundgang machen und sehen, ob wir irgendwo helfen können?"
5205,False,"Wie wär's, nehmen wir einen Liefereinsatz an?"
5206,False,"Was? Pausen sind das A und O des Arbeitens!"
5207,False,"Na dann, auf zum nächsten Stück Arbeit<hex:021D0103>..."
5208,False,"Na kommt, die Kälte kann euch doch nichts anhaben! Ihr müsst groß und stark werden!"
5209,False,"Hach<hex:021D0103>... Wie gern hätt ich eine eigene, kleine Familie<hex:021D0103>..."
5210,False,"Ach was! Klappt doch super!"
5211,False,"Das mach ich doch mit links!"
5212,False,"Ich pass schon auf<hex:021D0103>..."
5213,False,"Verstanden!"
5214,False,"So ist gut!"
5215,False,"Sieht schon richtig gut aus!"
5216,False,"Achtet gut darauf, wo genau ihr hinhackt!"
5217,False,"Man könnte sich auch etwas weniger wichtig nehmen<hex:021D0103>... <murmel>"
5218,False,"Aufpassen, dass die Steinsplitter nicht wild durch die Gegend fliegen!"
5219,False,"Mach ich das gut so?"
5220,False,"Danke sehr!"
5221,False,"Um die Straße können sich die anderen kümmern. Ich bereite schon den nächsten Schritt vor!"
5222,False,"Die Trümmer müssen weg, aber schnell."
5223,False,"Wir müssen prüfen, ob genug Material für den Hausbau da ist."
5224,False,"Hier werden bald schon wunderschöne Häuser stehen!"
5225,False,"Das hier<hex:021D0103>... Und das<hex:021D0103>... "
5226,False,"Ich schau nochmal in die Blaupause!"
5227,False,"Wird gemacht!"
5228,False,"Kaum zu glauben, dass wir schon so weit gekommen sind<hex:021D0103>... "
5229,False,"Hoffentlich wohnen hier bald viele Leute!"
5230,False,"Diese Statue<hex:021D0103>... Ein wahres Zeugnis der Schönheit, die meisterliche Handwerkskunst hervorzubringen vermag!"
5231,False,"Hier abstellen, bitte. Aber auf die Finger aufpassen!"
5232,False,"Sind die Materialien alle in Ordnung? Das sollten wir nochmal prüfen."
5233,False,"Sie sehen gut aus, finde ich."
5234,False,"Verstanden!"
5235,False,"O Byregot, schenk mir Kraft!"
5236,False,"Ist da oben alles gut?"
5237,False,"Willst du alles allein tragen?"
5238,False,"A-Alles in Ordnung?!"
5239,False,"Bamm, bamm, bamm<hex:021D0103>... Aua!"
5240,False,"Ist das hoch<hex:021D0103>..."
5241,False,"Jawoll!"
5242,False,"Die Skizze gefällt mir schon sehr gut<hex:021D0103>..."
5243,False,"Du prüfst sehr genau, hm?"
5244,False,"Alles nimmt Gestalt an!"
5245,False,"Hat dieser Stein hier einen Riss<hex:021D0103>...?"
5246,False,"Ich muss mir den Plan exakt ein<hex:02160103>prägen!"
5247,False,"Haha, vielen Dank!"
5248,False,"Bring auch gleich Material für die anderen Handwerker mit!"
5249,False,"A-Alles in Ordnung?!"
5250,False,"Bamm, bamm, bamm<hex:021D0103>... Aua!"
5251,False,"Zeit für die Grundierung."
5252,False,"Wir haben genug."
5253,False,"Das ist schönes Material. Gehen wir sorgsam damit um."
5254,False,"Ah<hex:021D0103>... Dieser Stein ist so wunderbar glatt!"
5255,False,"Das wurde alles von den vielen Helferinnen und Helfern geliefert!"
5256,False,"Aber natürlich!"
5257,False,"So ein Haus hätt ich auch gern<hex:021D0103>..."
5258,False,"Ja ja<hex:021D0103>..."
5259,False,"Der Grundriss ist ganz nach Blaupause, wunderbar."
5260,False,"Die sind für die Leute, die ihre Heime im Krieg verloren haben."
5261,False,"He! Wer bist du überhaupt?!"
5262,False,"Wir sind fast fertig! Haltet durch!"
5263,False,"Pass doch auf deine Finger auf!"
5264,False,"Bamm, bamm, bamm<hex:021D0103>... Aua!"
5265,False,"Japp!"
5266,False,"Ich bin absolut brillant."
5267,False,"Ihr seid wirklich gut geworden in der kurzen Zeit!"
5268,False,"Wir haben uns auch sehr angestrengt."
5269,False,"Es ist wirklich eine wunderschöne Stadt geworden."
5270,False,"Mein Retter ist zu meinem besten Freund geworden!"
5271,False,"Der Sieg ist unser!"
5272,False,"Das Haus hier soll von mehreren Leuten bewohnt werden. Für wenig Gil."
5273,False,"Vielen Dank!"
5274,False,"Oh je ..."
5275,False,"Das war wirklich gefährlich. Pass bitte besser auf, in Zukunft."
5276,False,"Passt auf! Jetzt kommt der Schwertstreich des Großen Tempelritters!"
5277,False,"Na komm! Ich lass dich die Macht eines Dunkelritters spüren!"
5278,False,"Hier sollen Kriegsopfer untergebracht werden. Toll, oder?"
5279,False,"Können wir wirklich hier wohnen?"
5280,False,"Na, kommt. Schaffen wir uns ein neues Zuhause."
5281,False,"Hier können sie in Ruhe ihr Gnadenbrot fressen."
5282,False,"N-Nein! Das ist meins!"
5283,False,"Miaaaau!"
5284,False,"Mrau!"
5285,False,"Ist Herr Jannequinard immer noch nicht da?"
5286,False,"Ja, Herr Lehrer!"
5287,False,"Ich erklär's dir nochmal<hex:021D0103>..."
5288,False,"Heute besprechen wir noch einmal, wie wir uns von den Sternen leiten lassen können."
5289,False,"Ich hab eine frische Brotzeit dabei!"
5290,False,"Vielen Dank! Das wird die knurrenden Mägen freuen!"
5291,False,"Ähm<hex:021D0103>... Du also auch<hex:021D0103>..."
5292,False,"Bist du wohl auch wegen einer Bestellung hier?"
5293,False,"<klick> Was gibt es denn an Aufträgen<hex:021D0103>..."
5294,False,"Sagt Bescheid, wenn es was zu reparieren gibt!"
5295,False,"Herzlichen Dank!"
5296,False,"Uaaah! Diesmal bin ich gestolpert!"
5297,False,"Oh je, alles in Ordnung?!"
5298,False,"Und ich eile diesmal zu deiner Rettung!"
5299,False,"D-Danke!"
5300,False,"Was! Jetzt hat es mich auch erwischt!"
5301,False,"Warum? Weshalb?!"
5302,False,"Wie viele Punkte hast du?"
5303,False,"Wie sieht meine Gesamtwertung denn jetzt aus?"
5304,False,"Was macht der Alte da drüben denn nur<hex:021D0103>...?"
5305,False,"Ich will auch so ein Bild malen!"
5306,False,"Ich bin gestolpert! Auauau!"
5307,False,"Haurchefant<hex:021D0103>... Wenn du das hier alles nur sehen könntest<hex:021D0103>..."
5308,False,"Warum tragen mich meine Füße nur immer wieder hierher<hex:021D0103>..."
5309,False,"Ouh!"
5310,False,"Oh<hex:021D0103>... Du bist wohl ein wenig einsam, hm?"
5311,False,"Japp, das hier sieht auch spitze aus!"
5312,False,"Ich fühle mich hier richtig wohl!"
5313,False,"Wie geht es dir in letzter Zeit?"
5314,False,"Endlich ein warmes Dach über dem Kopf<hex:021D0103>... Ich kann es kaum glauben!"
5315,False,"♪ Schlaf, Kindelein, die Vögelein fliegen im Walde. Sie fliegen im grünen Wald aus und ein. Schlafe, mein Kindelein, schlaf bald ein ♪ "
5316,False,"Kommt gleich, kommt gleich!"
5317,False,"Sieht das gut aus! Eine ordentlich große Portion, bitte!"
5318,False,"Meine Ohren sind eiskaaalt! Aber wir haben so viel Spaaaß!"
5319,False,"<schnauf> <schnauf> Nochmal!"
5320,False,"Ich möchte allen danken, die uns zur Seite gestanden haben."
5321,False,"Es ist jetzt nicht mehr weit."
5322,False,"Ich hoffe, das waren die Letzten."
5323,False,"Sie waren alle in Licht gebadet. Was hat das zu bedeuten?"
5324,False,"Ich habe keine Zweifel: das war die Magie des Kristall<hex:02160103>exarchen."
5325,False,"Zum Glück haben wir diese kleine Rundreise gut überstanden."
5326,False,"Lass uns doch noch ein wenig spielen, lieber Opa!"
5327,False,"Warum räumst du denn so fleißig auf? Es wird doch sowieso gleich wieder dreckig!"
5328,False,"Dich werde ich reißen!"
5329,False,"Hahaaa!"
5330,False,"Eine Zwergenfaust für dein Hühnerauge!"
5331,False,"Bleibt wachsam!"
5332,False,"Wie wär's hiermit?!"
5333,False,"Nieder mit dir!"
5334,False,"Im Leben nicht!"
5335,False,"Mein Bogen wird singen!"
5336,False,"Finde dein Ziel!"
5337,False,"Die Dunkelheit<hex:021D0103>... muss besiegt werden<hex:021D0103>..."
5338,False,"Für den wahren Frieden<hex:021D0103>..."
5339,False,"Im Namen des Lichts<hex:021D0103>..."
5340,False,"Wir bringen der Welt den immerwährenden Frieden<hex:021D0103>..."
5341,False,"Hinfort<hex:021D0103>... Dunkelheit<hex:021D0103>..."
5342,False,"Was wird jetzt bloß aus uns werden?"
5343,False,"Alles wird gut! Immerhin sind wir am Leben."
5344,False,"Ich liebe den Blick von der Klippe aufs offene Meer."
5345,False,"Aber wer ist letztendlich schuld an diesem Schlamassel<hex:021D0103>...?"
5346,False,"Das Dorf ist<hex:021D0103>... ein Trümmerhaufen<hex:021D0103>..."
5347,False,"Was sollen wir jetzt nur machen?"
5348,False,"Die Schuldigen müssen bestraft werden!"
5349,False,"H-Hört doch bitte zu<hex:021D0103>..."
5350,False,"Hm, nicht schlecht ..."
5351,False,"<biep> ... <ratter> ... Müll aufgesammelt ..."
5352,False,"<biep> ... <ratter> ... Material eingesammelt ..."
5353,False,"Einfach hier ablegen, danke!"
5354,False,"Ich trink dich unter den Tisch! <hicks>"
5355,False,"Ha, ich fress meinen Bart, wenn dir das gelingt!"
5356,False,"Harter Steinboden - das beste Bett der Welt ..."
5357,False,"<schnarch>"
5358,False,"Hier ist noch ein Fass zum Auffüllen!"
5359,False,"Wir brauchen mehr Bier! Los, her damit!"
5360,False,"<biep> ... <ratter> ... Aus dem Weg!"
5361,False,"<biep> ... <ratter> ... Bin zurück ..."
5362,False,"<biep> ... <ratter> ... Bier ist da!"
5363,False,"Zeit für eine Zwergenbräu-Pause ..."
5364,False,"So hockt Ronitt immer da, wenn er auf eine Eingebung wartet!"
5365,False,"Kommt ziemlich nahe hin, oder?"
5366,False,"Sieht auch klasse aus!"
5367,False,"Ich arbeite, nur damit das klar ist!"
5368,False,"Der „Club der großen Handwerker“ ist der einizge legitime Fanclub von Ronitt!"
5369,False,"Wir bewundern Ronitt für seine Strenge und Härte!"
5370,False,"Los, lauter! Gebt mir ein R! Gebt mir ein O ...!"
5371,False,"Hab dich!"
5372,False,"Hier findet mich niemand<hex:021D0103>..."
5373,False,"Na, wo stecken die anderen?"
5374,False,"He! Wie hast du mich gefunden?!"
5375,False,"Juhuu! Lasst uns Spaß haben!"
5376,False,"Wir haben schon auf euch gewartet!"
5377,False,"2P ..."
5378,False,"Was war das<hex:021D0103>...?"
5379,False,"Was zur<hex:021D0103>..."
5380,False,"Argh, das tat weh!"
5381,False,"●バトル前２B"
5382,False,"Fürs Erste sind sie abgewehrt<hex:021D0103>..."
5383,False,"He! Wo finde ich Dingsda?"
5384,False,"Was zum Bartgeier ist Dingsda?"
5385,False,"Na eben das, was ich suche!"
5386,False,"Ach so, das! Das ist dort drüben!"
5387,False,"Alles klar, danke!"
5388,False,"Hihihi, Maschinen sind mega!"
5389,False,"Ist das dort die Werkstatt?"
5390,False,"Zwergenpanzer befummeln! Juhu!"
5391,False,"Womit fangen wir an? Mal sehen<hex:021D0103>..."
5392,False,"Dieser Stein sollte noch immer gut sein<hex:021D0103>..."
5393,False,"Wie fange ich nur an, das zu reparieren?"
5394,False,"Passt bei dem Gerüst auf!"
5395,False,"Nicht nach unten gucken<hex:021D0103>... Bloß nicht nach unten gucken<hex:021D0103>..."
5396,False,"Die neuen Baumaterialien sind <hex:021A020203>noch immer<hex:021A020103> nicht angekommen?"
5397,False,"Es müsste jeden Augenblick so weit sein, denke ich<hex:021D0103>..."
5398,False,"Hollala!"
5399,False,"Hu! Ha!"
5400,False,"Ho!"
5401,False,"Holla! Holla!"
5402,False,"Ronitt ist der Jüngste von uns allen!"
5403,False,"Was ist mit Karutt und Regitt?"
5404,False,"Regitt ist drei Jahre älter als Karutt."
5405,False,"Ozogg ist ein Jahr jünger als Karutt."
5406,False,"Ozogg ist fünf Jahre älter als Ronitt."
5407,False,"Bitte lass mich hier arbeiten! Ich mache alles!"
5408,False,"<hex:021A020203>Alles<hex:021A020103>, sagst du<hex:021D0103>...?"
5409,False,"Ich möchte Ishgard dienen, wie immer ich kann!"
5410,False,"<hex:021D0103>... Na schön. Aber sei gewarnt: Es ist keine leichte Arbeit."
5411,False,"Ah, ein Tanz so elegant wie Palmenblätter in der Sommerbrise!"
5412,False,"Komm bloß her, Hai! Ich hab keine Angst vor dir! Ganz bestimmt nicht!"
5413,False,"Also mir schlottern die Knie<hex:021D0103>..."
5414,False,"Haaach, endlich ist wieder Feuermond!"
5415,False,"Was seid ihr nur für ein herziges Geschwisterpaar!"
5416,False,"Ein großer Bruder, wie er im Buche steht!"
5417,False,"Ob ich das auch so gut hinbekomme<hex:021D0103>...?"
5418,False,"Kampf am Strand! Kampf am Strand! Ich kann's kaum erwarten!"
5419,False,"Vielleicht sollte ich mich auch mal an diesem Tanz versuchen<hex:021D0103>..."
5420,False,"Der Hai wird sich an meinen eisenharten Muskeln die Zähne ausbeißen! Ha!"
5421,False,"Ein dramatisches Gefecht zwischen Monster und Mann<hex:021D0103>..."
5422,False,"W-Warum hat es Beinchen?!"
5423,False,"Oh nein, wie niedlich! <kreisch>"
5424,False,"Endlich tanzen wir einfach nur um des Tanzens willen<hex:021D0103>..."
5425,False,"Meine geschmeidigen Schritte werden dich beschützen, Majha!"
5426,False,"Mit so vielen Leuten zu tanzen macht unglaublichen Spaß!"
5427,False,"Hm ... hier sollten die Pixies doch angeblich leben."
5428,False,"Aber es ist alles wie ausgestorben. Komisch."
5429,False,"Ich könnte schwören, wir werden beobachtet."
5430,False,"Ja, es ist irgendwie ... unheimlich."
5431,False,"Wir sollten erst einmal Bericht erstatten."
5432,False,"Wir sind gekommen, um die georderten Waren zu liefern."
5433,False,"Oooh! Das trifft sich gut! Zeig her."
5434,False,"Ein ehrbarer Handel ist das. Ja, ja ..."
5435,False,"Hervorragend, wir entschuldigen uns dann."
5436,False,"Puh, zum Glück hat alles reibungslos geklappt."
5437,False,"Ich hatte schon befürchtet, sie würden das Geschäft ausschlagen."
5438,False,"So ein Mist."
5439,False,"Diese mysteriösen Steine<hex:021D0103>..."
5440,False,"Es hieß doch, man könne sie hier eintauschen."
5441,False,"Wir hatten offenbar nicht genug."
5442,False,"Wir sollten uns auf die Suche nach mehr machen ..."
5443,False,"Der Ausgang! Juhu!"
5444,False,"Danke für Hilfe, Langebein!"
5445,False,"Es war uns eine Ehre."
5446,False,"Bekommen Dankeschenk in Stadt, ja?"
5447,False,"Koche Leckerschmatziges für euch!"
5448,False,"Das ist zu gütig, ich könnte eine kleine Mahlzeit gut vertragen."
5449,False,"Da bin ich ja mal gespannt!"
5450,False,"Jetzt können wir nur noch auf das Beste hoffen."
5451,False,"Das haben Sterbliche gemacht!? Mit diesen fleischigen Stummeln?"
5452,False,"Sie mögen fleischig sein, aber sie sind geschickt."
5453,False,"Das Wolkenmeer! Warst du schon mal dort?"
5454,False,"Wie nennt sich deine Heimat?"
5455,False,"Moment<hex:021D0103>... Wo bin ich?"
5456,False,"Ich wollte Ehll Tou treffen, aber ich scheine mich verlaufen zu haben<hex:021D0103>..."
5457,False,"Vielen Dank! Man verläuft sich wirklich schnell hier."
5458,False,"Vielleicht kann ich dir helfen. Nach wem suchst du denn?"
5459,False,"Ah, die kenne ich! Jeder hier tut das. Kletter einfach diese Stufen hoch und du wirst sie finden."
5460,False,"Eigentlich sollte es an diesem Strand überhaupt keine Haie geben. Zumindest nicht so entsetzlich nahe!"
5461,False,"Beim nächsten Mal gewinne ich!"
5462,False,"Mit meinem Morgenröte-Deck bin ich unbesiegbar!"
5463,False,"Gleich platzt mir der Kragen!"
5464,False,"Immer mit der Ruhe, Ulala! Es ist nur ein Spiel!"
5465,False,"Baderon, vergiss es, du kannst nicht bluffen!"
5466,False,"Hm, was mach ich als Nächstes?"
5467,False,"Was es hier alles gibt!"
5468,False,"Womit sollen wir anfangen?"
5469,False,"Nur noch ein Versuch<hex:021D0103>..."
5470,False,"Was, schon wieder!?"
5471,False,"Selbst ein einfacher, bescheidener Soldat wie ich braucht hin und wieder etwas Urlaub, meinst du nicht auch?"
5472,False,"Bitte, solch starke Sonne seid Ihr doch gar nicht gewohnt<hex:021D0103>... Tragt wenigstens einen Hut?"
5473,False,"Gewöhnt euch nur nicht zu sehr daran. In Coerthas warten Schwertkampfübungen!"
5474,False,"Das ist also der Feuermond-Reigen!"
5475,False,"Die Sonne ist so warm und der Wind ist so lau! Hach, ist das herrlich!"
5476,False,"Können wir nicht für immer hierbleiben?"
5477,False,"Puh, ist das heiß<hex:021D0103>... Meine Kettenrüstung war wohl keine besonders kluge Wahl."
5478,False,"Frau Kommandantin, wie ist die Sonne?"
5479,False,"Es gibt nichts Schöneres als Urlaub am Meer!"
5480,False,"Habt ihr mich verstanden!? Ich will hier niemanden faulenzen sehen!"
5481,False,"Mein Arm fühlt sich an, als würde er gleich abfallen<hex:021D0103>..."
5482,False,"Packen wir's an!"
5483,False,"Überlass das mir."
5484,False,"Ich übernehme die schweren Sachen!"
5485,False,"Nimm das! Und das da!"
5486,False,"Ruhig aus der Hüfte<hex:021D0103>... und dann schwingen!"
5487,False,"Ja, das ist eine ziemliche Inspiration."
5488,False,"Sieh dir nur mal diese Muckis an<hex:021D0103>..."
5489,False,"Bleib so!"
5490,False,"Nicht schlecht, muss ich sagen."
5491,False,"Uff! Es zieht ganz ordentlich in meiner Seite<hex:021D0103>..."
5492,False,"Wie sieht's aus?"
5493,False,"Passt, Chef!"
5494,False,"Uff!"
5495,False,"Wie ich sehe, hast du endlich herausgefunden, wie man diese Spitzhacke benutzt."
5496,False,"Wie wär's, wenn du es das nächste Mal mit einem Hammer versuchst?"
5497,False,"Jawohl, Chef!"
5498,False,"Vielen Dank!"
5499,False,"Hämmern! Brechen! Zertrümmern!"
5500,False,"Hauruck!"
5501,False,"Lass mich dir zeigen, wie's gemacht wird."
5502,False,"Du hebst den Hammer so, und dann<hex:021D0103>... zack!"
5503,False,"Aha<hex:021D0103>... Das Geheimnis liegt also in einem fliegenden Start!"
5504,False,"Puh! Ich brauch mal 'ne Pause<hex:021D0103>..."
5505,False,"Wir sollten schauen, was die anderen für Fortschritte machen."
5506,False,"Klingt gut!"
5507,False,"Ist das Blut? Blute ich etwa?! Oh, dieser Schmerz!"
5508,False,"Benötigst du noch mehr Vorräte?"
5509,False,"Fortschrittsbericht! Und zwar flott!"
5510,False,"Bist du sicher, dass das nicht verkehrt rum ist?"
5511,False,"Ich muss unbedingt noch Inventur machen<hex:021D0103>..."
5512,False,"Hm? Was ist das für eine seltsame Sprache?"
5513,False,"Das sollte für's Erste reichen, Chef!"
5514,False,"Das Gerüst sieht äußerst wacklig aus<hex:021D0103>..."
5515,False,"Genau im Zeitplan, Chef!"
5516,False,"Also, was brauchen wir hier<hex:021D0103>...?"
5517,False,"Ich werde dafür sorgen, dass wir genug Vorräte haben!"
5518,False,"Diese sind für die Reparatur der Dächer. Und jene<hex:021D0103>..."
5519,False,"Dieser Stein sollte sich als nützlich erweisen."
5520,False,"Mal sehen. Wir benötigen noch immer<hex:021D0103>..."
5521,False,"Ausgezeichnet. Keine Verzögerungen hier."
5522,False,"Nun, welche Arbeiten sind noch zu erledigen?"
5523,False,"Meine Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten als Steinmetz werden Ishgard stolz machen!"
5524,False,"Das würde auch ein ergreifendes Gemälde abgeben<hex:021D0103>..."
5525,False,"Ich werde eine Kopie des Zeitplans für den Bau für dich anfertigen."
5526,False,"Nur die besten Materialien sind gut genug!"
5527,False,"Reiß dich zusammen, verdammt! Da geht es weit nach unten!"
5528,False,"Das sollte sich gut als Boden eignen!"
5529,False,"Das ist so leicht, ich könnte es mit verbunden Aug-<hex:02100103>AUUUTSCH!"
5530,False,"Du musst ein Auge für Stein entwickeln."
5531,False,"Vergiss nicht, die Materialien in der richtigen Reihenfolge zu befördern!"
5532,False,"Der kleinste Riss könnte diese Mauern einbrechen lassen."
5533,False,"Ja, das sollte reichen<hex:021D0103>..."
5534,False,"Lass mich noch einen Blick drauf werfen<hex:021D0103>..."
5535,False,"Ich werde mein Bestes geben!"
5536,False,"Jawohl, Chef!"
5537,False,"Dafür werden wir ein paar zusätzliche Helfer benötigen."
5538,False,"Pass auf deine Hand auf!"
5539,False,"Vielleicht ist die Zimmerei nichts für dich<hex:021D0103>..."
5540,False,"Es gibt keinen Grund zur Eile, weißt du."
