key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
437,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"J'ai transporté du poisson en grande quantité jusqu'ici pour qu'il soit cuisiné, mais les odeurs attirent les cisailleurs...","Nos ventes auront bonne mine s'ils devorent toute la marchandise...<hex:021D0103>! Tu ne voudrais pas nous débarrasser de ces sales bêtes<hex:021D0103>?","Chasser les monstres<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","Merci bien<hex:021D0103>! Je compte sur toi<hex:021D0103>!","","T-tu n'as pas idée de ce que ça nous a coûté pour faire venir tout ce poisson<hex:021D0103>! Nos finances ne s'en remettront jamais<hex:021D0103>!",""
438,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"On accueille pas mal de touristes pendant les festivités, et c'est plutôt une bonne chose, mais certains jettent leurs ordures n'importe où. Je suis sûr que Gegeruju ragerait de voir ça... On ne peut pas laisser les détritus gâcher le paysage<hex:021D0103>!","Tu ne voudrais pas nous donner un petit coup de main et rendre à cette plage sa beauté d'origine<hex:021D0103>?","Ramasser les détritus<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","Merveilleux<hex:021D0103>! Fais attention en ramassant les ordures parce que leur odeur a attiré des colibris. Si tu en aperçois, n'hésite pas à les chasser d'ici.","","C'est bien dommage... Enfin bon, avec ou sans toi, il faudra bien que je trouve un moyen de nettoyer toutes ces ordures !",""
439,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Alors ces détritus, tu en as ramassé<hex:021D0103>?","","","","Merci<hex:021D0103>! Si tu en vois d'autres, n'hésite pas à les ramasser et à me les apporter<hex:021D0103>!","","Si tu en as ramassé il vaut mieux me les donner, tu sais. Enfin tu peux aussi les jeter chez toi si tu préfères, mais je ne vois pas l'intérêt puisque tu peux le faire ici...",""
440,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"On a la chance de pouvoir profiter d'un endroit avec une vue sublime. Ce serait bien si nos semblables pouvaient garder une attitude acceptable...","","","","","","",""
441,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Ne me dis pas que tu as rempli d'autres sacs de détritus<hex:021D0103>?","","","","Merci<hex:021D0103>! C'est grâce à toi si cette plage reste aussi belle qu'à notre arrivée.","","Si tu as ramassé des ordures il vaut mieux me les donner, tu sais. Enfin tu peux aussi les jeter chez toi si tu préfères, mais je ne vois pas l'intérêt puisque tu peux le faire ici...",""
442,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"J'ai bien l'impression que la plage est par<hex:02160103>fai<hex:02160103>te<hex:02160103>ment propre maintenant, mais on ne sait jamais. Il reste peut-être des ordures, et certaines personnes se permettront peut-être d'en abandonner à nouveau. Si tu en vois, tu sais quoi faire...","","","","","","",""
443,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Tout aurait pu se passer à merveille... si seulement ces empêcheurs de faire du mochi en rond de chats n'avaient pas débarqué pour tout mettre sens dessus dessous<hex:021D0103>!","Tu nous rendrais un grand service en t'approchant du mortier pour ramasser des mochi... Plus tu en récupèreras, mieux ce sera, mais fais attention à ne pas te faire aplatir comme une crêpe<hex:021D0103>!","Aider cet homme ?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","","Pas de problème, je te comprends... Moi-même, quand je vois ces félins assoifés de sang, j'ai bien envie de prendre mes jambes à mon cou<hex:021D0103>!",""
444,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Montre-moi tous ces bons mochi que tu as réussi à récupérer<hex:021D0103>!","","","","Excellent, merci beaucoup<hex:021D0103>! Évidemment, plus il y en aura, plus les gens seront contents... Tu veux bien aller en chercher un peu plus<hex:021D0103>?","","Qu'est-ce qu'il y a<hex:021D0103>? Tu veux tout garder pour toi tout<hex:020808E905FF02>e<hex:FF01><hex:03> seul<hex:020808E905FF02>e<hex:FF01><hex:03><hex:021D0103>? Ta mère ne t'a donc jamais dit que la gourmandise était un vilain défaut<hex:021D0103>?",""
445,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Tu nous rendrais un grand service en t'approchant du mortier pour ramasser des mochi... Plus tu en récupèreras, mieux ce sera, mais fais attention à ne pas te faire aplatir comme une crêpe<hex:021D0103>!","","","","","","",""
446,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Tu as déjà récupéré un sacré paquet de mochi, mais plus il y en aura, plus les gens seront contents... N'hésite pas à en ramener davantage si le cœur t'en dit.","","","","Merci, merci et encore merci<hex:021D0103>! Cette fête de la transition s'annonce des plus gluantes, hé hé<hex:021D0103>!","","Qu'est-ce qu'il y a<hex:021D0103>? Tu veux tout garder pour toi tout<hex:020808E905FF02>e<hex:FF01><hex:03> seul<hex:020808E905FF02>e<hex:FF01><hex:03><hex:021D0103>? Ta mère ne t'a donc jamais dit que la gourmandise était un vilain défaut<hex:021D0103>?",""
447,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Grâce à toi, nous avons assez de mochi pour un régiment<hex:021D0103>! Il va falloir préparer suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment d'eau pour tous ceux qui s'étoufferont avec<hex:021D0103>!","","","","","","",""
448,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Oh, c'est toi. Les rumeurs t'intéressent aussi<hex:021D0103>?","Enquêter sur les soldats de fer avec Noctis<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","","","Ah bon, je croyais... Tant pis.",""
449,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Regarde-moi tous ces fragments de poterie<hex:021D0103>! Ce sont des morceaux de flacons que les enfants des Ténèbres éternelles utilisaient pour fabriquer le poison...","Ces derniers temps, il y a de plus en plus d'animaux qui tombent malades après avoir confondu ces fragments avec de la nourriture... Il faut les récupérer le plus vite possible, avant qu'ils ne fassent plus de victimes<hex:021D0103>!","Aider l'Elfe<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","","Je vois... Tant pis... Je ne sais pas comment je vais faire pour tout récupérer à moi tout seul mais bon...",""
450,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Je vois que tu as ramassé beaucoup de fragments de flacon à poison<hex:021D0103>! Donne-moi tout ça, je vais m'occuper de m'en débarrasser cor<hex:02160103>rec<hex:02160103>te<hex:02160103>ment.","","","","Merci, tu m'as rendu un fier service<hex:021D0103>! Mais il semblerait qu'il reste encore des fragments par-ci par-là... Ça serait vraiment sympa si tu pouvais continuer à récupérer tout ça<hex:021D0103>!","","Je comprends... Tu vas donc me laisser ramasser ces déchets toxiques tout seul...<hex:021D0103>?",""
451,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Les enfants des Ténèbres éternelles produisent du poison en très grande quantité, et les premiers à en souffrir sont les animaux sauvages de la forêt... Une triste histoire, vraiment.","","","","","","",""
452,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Tu as presque fini, on dirait<hex:021D0103>! Je vais pas tarder à rentrer, moi aussi... En attendant, confie-moi les fragments que tu as en ta possession, je vais me charger de les détruire.","","","","Merci beaucoup<hex:021D0103>! Grâce à toi on a évité le pire<hex:021D0103>!","","Je comprends... Tu vas donc me laisser ramasser ces déchets toxiques tout seul...<hex:021D0103>?",""
453,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Les enfants des Ténèbres éternelles produisent du poison en très grande quantité, et les premiers à en souffrir sont les animaux sauvages de la forêt... Une triste histoire, vraiment.","","","","","","",""
454,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Je... J'ai été stupide... J'étais trop concentrée sur ma chasse et je n'ai pas fait attention... Quand j'ai réalisé que Céléno m'avait vue, c'était déjà trop tard...","Il est considéré comme l'oiseau annonçant l'ombre de la mort, c'est un animal féroce et ex<hex:02160103>trê<hex:02160103>me<hex:02160103>ment dangereux. J'ai réussi à m'enfuir jusqu'ici malgré mes blessures, mais je suis épuisée... N-ne me dis pas que tu comptes aller te mesurer à lui<hex:021D0103>!?","Aider la Viis<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","","Je vois... Tu as raison... Tu risquerais de finir dans le même état que moi...",""
455,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"J-j'ai perdu trop de sang... Si seulement la potion anesthésiante pouvait commencer à faire effet, je pourrais au moins me relever...","Si Céléno me trouve alors que je suis dans cet état, c'est la fin pour moi... Je n'ai aucune chance...","","","","","",""
456,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"J'ai vu un groupe de mandrills en train de jouer à l'entrée des ruines de Ronka avec des reliques très précieuses...","Même si je cours prévenir les autres tout de suite, il sera trop tard pour sauver les trésors quand tout le monde arrivera... ","Récupérer les reliques<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","","Je vois que tu te fiches bien des reliques ronka... D'accord... C'est dommage...",""
457,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Je vois que tu as pu récupérer les reliques avant qu'elles ne soient com<hex:02160103>plè<hex:02160103>te<hex:02160103>ment détruites<hex:021D0103>! Je vais aller les reposer moi-même dans les ruines, peux-tu me les donner<hex:021D0103>?","","","","Merci pour ton aide<hex:021D0103>! Je vais de ce pas remettre les reliques à leur place, après leur avoir donné un bon coup de chiffon<hex:021D0103>!","","Je vois que tu te fiches bien des reliques ronka... D'accord... C'est dommage...",""
458,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"J'aurais pu m'en occuper toute seule si les mandrills n'avaient été que deux ou trois...","","","","","","",""
459,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Tu as pu recouvrer la plupart des reliques, merci<hex:021D0103>! Si tu en as d'autres, je les récupère<hex:021D0103>!","","","","Merci pour ton aide<hex:021D0103>! Je vais de ce pas remettre les reliques à leur place, après leur avoir donné un bon coup de chiffon<hex:021D0103>!","","Eh bien, qu'est-ce qu'il se passe<hex:021D0103>? Je croyais que vous vous fichiez de ces reliques<hex:021D0103>?",""
460,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je me demande vraiment pourquoi les mandrills s'intéressent à ces reliques...","","","","","","",""
461,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Oh<hex:021D0103>! Je peux voir dans tes yeux que tu es très fort<hex:020808E905FF02>e<hex:FF01><hex:03>, toi<hex:021D0103>! J'étais justement sur le point d'emmener la nouvelle recrue chasser, tu crois que tu pourrais lui montrer ce que tu sais faire<hex:021D0103>?","Montrer à la nouvelle recrue vos aptitudes à la chasse<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","","","Hum, je vois... Désolée, tu as sûrement d'autres chats à fouetter...",""
462,1,1,1,1,1,1,1,1,763,0,0,0,0,0,757,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Fssshh... La reine maternelle a donné naissance à nombre d'entre nous, et pour la remercccier, nous voulons lui offrir des perles tempétueuses. Beaucoup de perles tempétueuses<hex:021D0103>!","Mais maintenant que l'eau a disssparu, nous avons vraiment besoin d'aide afin d'en récupérer un maximum. Ça vous dirait de nous donner un coup de main<hex:021D0103>?","Aider le pêcheur ondo<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","Merccci beaucoup<hex:021D0103>! Les mollusssques bivalves en laissent échapper ré<hex:02160103>gu<hex:02160103>liè<hex:02160103>re<hex:02160103>ment, alors il devrait y en avoir quelques-unes dans le sssable.","D'autre part, ccces perles sssont également le plat préféré des amphisssbènes perlés. Vous devriez donc en trouver aussi dans leurs entrailles<hex:021D0103>!","Oh, ccc'est dommage<hex:021D0103>! Revenez me voir sssi vous changez d'avis, sssurtout<hex:021D0103>! Nous avons vraiment besoin d'aide...",""
463,1,1,1,1,1,1,1,1,0,763,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Ah, ccc'est vous<hex:021D0103>! Avez-vous réussi à récupérer des perles tempétueuses<hex:021D0103>?","","","","Ooooh, quelle belle lumière<hex:021D0103>! La reine maternelle sssera enchantée<hex:021D0103>! Merccci beaucoup<hex:021D0103>!","","N'hésitez pas à m'en ramener d'autres, ccce ssserait très gentil de votre part<hex:021D0103>!",""
464,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Que vous ramassiez les perles tempétueuses dans le sssable ou dans les ventres des amphisssbènes perlés, la reine maternelle vous sssera tout autant re<hex:02160103>con<hex:02160103>nais<hex:02160103>sante<hex:021D0103>!","","","","","","",""
465,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Nous devrions avoir assez de perles, mais sssi vous en avez d'autres à me donner, ce sssera avec grand plaisir<hex:021D0103>!","","","","Ooooh, quelle belle lumière<hex:021D0103>! La reine maternelle sssera enchantée<hex:021D0103>! Merccci beaucoup<hex:021D0103>!","","Vous voulez les garder pour vous<hex:021D0103>? Je comprends, elles sssont tellement magnifiques...",""
466,1,1,1,1,1,1,1,1,0,763,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Sssi vous avez d'autres perles tempétueuses, donnez-les-moi avant que je retourne à Baïne, sss'il vous plaît.","","","","","","",""
467,1,1,1,1,1,1,1,1,5470,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Nos légendes parlent d'Archaeotania, l'annonccciatrice du chaos... Elles disent que le ssseul moyen d'en venir à bout est de lui tendre un piège, en l'attirant avec le mets qu'elle préfère, les coraux sssanguins<hex:021D0103>!","À en juger par la taille de cccette mâchoire, il nous en faudra une montagne<hex:021D0103>! Pourrais-tu m'aider à en ramasser, sssans-branchies<hex:021D0103>?","Aider Teushs Ooan en ramassant des coraux sanguins<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","Je te sssuis redevable<hex:021D0103>! Tu pourras en trouver par terre, ou même en abattant les clionides qui viennent iccci sss'en nourrir.","","Tu ne veux pas m'aider<hex:021D0103>? Fsshhh... J'y arriverai peut-être ssseul<hex:021D0103>! Il ne sss'agit que de récolter des coraux, après tout<hex:021D0103>!",""
468,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"As-tu ramassé quelques coraux sssanguins<hex:021D0103>?","","","","Excellent<hex:021D0103>! Regarde cccette couleur, elle rappelle cccelle du sssang des sssans-branchies, tu ne trouves pas<hex:021D0103>?","","Hum... Je ne penssse pas que nous aurons assez de coraux. Pourrais-tu m'en rapporter plusss<hex:021D0103>?",""
469,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Fsshhh... Les coraux sssanguins poussent sssur le sssol, mais tu peux aussi abattre les clionides qui sss'en nourrissent et les extraire de leurs cadavres.","","","","","","",""
470,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Je vais bientôt pouvoir passer à la sssuite de mon plan avec tous ccces coraux<hex:021D0103>! Mais donne-moi ccceux que tu as. Plus nous en aurons, plus vite Archaeotania tombera dans nos filets<hex:021D0103>!","","","","Sssplendide<hex:021D0103>! Archaeotania ne pourra pas résissster à l'appel de tous ccces délicccieux coraux sssanguins<hex:021D0103>!","","Tu retournes à la chasse aux coraux<hex:021D0103>? Dépêche-toi, je vais bientôt partir.",""
471,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je vais bientôt pouvoir passer à la sssuite de mon plan avec tous ccces coraux<hex:021D0103>! Mais donne-moi ccceux que tu as. Plus nous en aurons, plus vite Archaeotania tombera dans nos filets<hex:021D0103>!","","","","","","",""
472,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Sssans-branchies<hex:021D0103>! J'ai fait une découverte qui va nous permettre de débusssquer Archaeotania<hex:021D0103>! Les indiccces que j'ai regroupés me font penssser qu'elle raffole des coraux sssanguins<hex:021D0103>!","Il y en a à foison dans la crypte du Sssans-branchies. Si nous en accumulons assez, nous pourrions tendre un piège à la bête<hex:021D0103>! Et qui sssait<hex:021D0103>? Peut-être la vaincre<hex:021D0103>!","Des prédateurs rôdent dans la caverne, et je me battrai sss'il le faut<hex:021D0103>! Néanmoins, pourrais-tu m'accompagner<hex:021D0103>? Avec ton aide, je n'en ssserais que plus rassuré.","Aider Teushs Ooan<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","Je t'en ai demandé trop. Je le réalise maintenant. Sssouhaite-moi bonne chanccce, sssans-branchies.",""
473,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Ççça alors, un<hex:020808E905FF02>e<hex:FF01><hex:03> sssans-branchies iccci<hex:021D0103>!? Dites, vous aimez les pourpres, pas vrai<hex:021D0103>?","Non<hex:021D0103>!? Vous devriez, parccce que leurs coquilles font des merveilles quand il sss'agit de teindre des vêtements<hex:021D0103>! Il y a de l'argent à ssse faire, ccc'est moi qui vous le dis<hex:021D0103>!","Eh, ççça vous dirait de m'accompagner pendant que j'en ramasse<hex:021D0103>? J'irais bien tout ssseul, mais je ne fais pas le poids faccce à toutes ccces créatures hossstiles... Je vous récompenssserai comme il ssse doit, ccc'est promis<hex:021D0103>!","Aider Mewshs Laan<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","Oh, ne me dites pas que vous avez peur<hex:021D0103>! Vous pourriez faire preuve d'un peu plusss de courage, quand même<hex:021D0103>! Enfin, puisssque ccc'est votre décccision... Mais vous ne sssavez pas ccce que vous ratez<hex:021D0103>!",""
474,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"J'allais rentrer après avoir terminé ma pêche, mais des anémones pestilentielles m'ont attaqué. Mes prises risquent d'être souillées par leur horrible odeur si on ne fait rien<hex:021D0103>!","","","","","","",""
475,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Sssans-branchies<hex:021D0103>! Viens-moi en aide, je t'en sssupplie<hex:021D0103>! Un monssstre à la mâchoire géante est apparu dans les environs<hex:021D0103>!","Il sss'est échappé d'une des bâtisses des anccciens et sssème le chaos depuis partout où il passe<hex:021D0103>! Ccce ne peut être que la terrible créature de nos vieilles fables, Archaeotania<hex:021D0103>!","Nous ne pouvons pas la laisser agir à sssa guise, elle détruira tout sssur ssson passage...  J'aimerais étudier les indiccces qu'elle a laissés, mais ccces dagons me bloquent le passage. Pourrais-tu m'aider<hex:021D0103>?","Aider Teushs Ooan<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","Merccci, sssans-branchies<hex:021D0103>! Les dagons sssont à toi<hex:021D0103>! Bonne chanccce<hex:021D0103>!","","Quel dommage... Mais je ne t'en veux pas. Je sssais que les sssans-branchies ont aussi leurs propres problèmes.",""
476,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Zumshs Aath, la terreur des abysses... Il inssspecte ccce qu'Archaeotania a laissé sur ssson passage<hex:021D0103>! Il compte cccer<hex:02160103>tai<hex:02160103>ne<hex:02160103>ment ssse ssservir de la bête pour nourrir ssses terribles desseins<hex:021D0103>!","","","","","","",""
477,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je dois absssolument inssspecter ccce qu'a laissé Archaeotania derrière elle<hex:021D0103>! Ouvre-moi le passage en abattant ccces dagons, je t'en prie<hex:021D0103>!","","","","","","",""
