key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
82,82,72283,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Foudre<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Attaque électrique propre aux Namazu.<hex:02100103>Les plus paresseux l'utilisent pour chasser leurs proies tout en restant confortablement allongés au fond des rivières. L'électricité a également l'avantage de favoriser leur circulation sanguine et de fortifier leurs muscles.",1,2410,69527,69526,True,True,False,False,False,False,False,False,False,False,False,False
83,83,72284,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Sort s'inspirant d'une technique de Dôjun Maru.<hex:02100103>Matérialise magiquement des tatamis sous l'adversaire puis les retourne violemment. À haut niveau, il est même possible de leur donner l'odeur du jonc épars pour plus de réalisme.",4,262,0,0,True,False,False,False,False,False,False,True,False,False,False,False
84,84,72285,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Glace<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Mécanisme de défense des dragons des brumes.<hex:02100103>Refroidit l'air autour de soi pour geler quiconque oserait s'approcher un peu trop. Le lanceur se protège lui-même du gel en s'entourant d'une fine membrane d'air chaud.",4,585,0,0,True,True,False,True,False,False,False,False,False,False,False,False
85,85,72286,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Technique spéciale de Lakshmi.<hex:02100103>Un hymne à l'amour véritable. Entonné par une âme puissamment éprise, il devient une onde guérisseuse<hex:021D0103>; sinon, il provoque une déflagration mortelle. La preuve que l'amour peut être à double tranchant.",4,263,0,0,True,True,False,False,False,False,False,False,False,False,False,False
86,86,72287,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Lumière purificatrice émise par le train fantôme.<hex:02100103>Purge les âmes des spectres et autres entités corrompues qui hantent ce bas monde. À Garlemald, où les premières locomotives magitek ont vu le jour, une légende urbaine parle d'un train qui transporterait les morts...",4,286,0,0,True,False,False,False,False,False,False,False,False,False,False,False
87,87,72288,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Terre<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★<hex:02100103>","La technique maîtresse de Tokkapchi.<hex:02100103>Manipule l'éther de terre pour créer des monceaux de boue, puis les jette sur son adversaire, lui infligeant une douleur à la fois physique et psy<hex:02160103>cho<hex:02160103>lo<hex:02160103>gi<hex:02160103>que (surtout s'il est habillé en blanc).",4,584,0,0,True,False,False,False,False,False,False,False,False,False,False,False
88,88,72289,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Sort utilisé par des statues gardiennes du nouveau continent.<hex:02100103>Génère grâce à la magie un composé aux vertus de panacée, et l'absorbe im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment pour décupler son propre pouvoir curateur. Plus efficace si le lanceur est versé dans l'art de soigner.",2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
89,89,72290,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Eau<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Technique spéciale de Genbu.<hex:02100103>Manipule l'éther d'eau pour créer une barrière magique qui absorbe l'énergie des coups ennemis. La force accumulée pourra ensuite être relâchée en une contre-attaque dévastatrice.",4,284,0,0,True,True,False,False,False,False,False,False,False,False,False,False
90,90,72291,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Sort reproduisant une technique d'Ivon le Coeurl.<hex:02100103>Concentre l'énergie éthérée dans la paume des mains, et la relâche en un puissant tir. Ivon a élaboré cette technique durant son en<hex:02160103>traî<hex:02160103>ne<hex:02160103>ment dans les montagnes, en s'inspirant des coeurls et de leurs électrochocs.",4,236,0,0,True,False,False,False,False,False,False,False,False,False,False,False
91,91,72292,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Sort utilisé par certains coeurls.<hex:02100103>Décuple les capacités physiques dans les situations où l'instinct de survie est mis à rude épreuve, par exemple, lorsqu'un individu est l'unique rescapé de son groupe, ou qu'il se frotte à un danger a priori trop grand pour être affronté seul.",1,34,69526,69525,False,True,False,False,False,False,False,False,False,False,False,False
92,92,72293,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★<hex:02100103>","Sort reproduisant l'attaque spéciale des kongamato.<hex:02100103>Comme le feraient les kongamato avec leurs ailes, le lanceur fait vibrer une partie de son corps à très haute vitesse pour générer des ultrasons, si puissants qu'ils fracturent instantanément tout ennemi gelé ou pétrifié.",1,2407,69528,69527,True,False,False,False,False,False,False,False,False,False,False,True
93,93,72294,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Glace<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Sort utilisé par Alte Roite.<hex:02100103>Piège la cible dans un tourbillon glacé. Le nom de ce sort pourrait être vu comme un euphémisme, les gelures qu'il inflige s'avérant tout aussi graves que des brûlures au dernier degré.",4,252,0,0,True,False,False,False,False,False,False,False,False,False,False,False
94,94,72295,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Feu<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Sort s'inspirant d'une arme chimique d'Oméga.<hex:02100103>Génère un composé chimique nocif, contenu dans une sorte d'obus qui explose à l'impact. En théorie inodore, cette substance acquiert un parfum proche de celui de la moutarde si des impuretés s'y incorporent.",4,589,0,0,True,False,False,False,False,False,False,False,False,False,False,False
95,95,72296,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Sort utilisé par des dragons du nouveau continent.<hex:02100103>Crée une membrane éthérée qui atténue les impacts externes et renforce ainsi la défense. On ignore si les créatures possédant cette aptitude sont à proprement parler des dragons, ou s'il s'agit de simples reptiles.",2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
96,96,72297,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★<hex:02100103>","Sort utilisé par les dhruvas.<hex:02100103>Manipule l'éther environnemental pour tirer des traits d'énergie qui infligent une multitude de microlacérations à l'adversaire. Provoque une douleur insidieuse, et ex<hex:02160103>trê<hex:02160103>me<hex:02160103>ment aiguë à terme.",1,2408,69529,69528,True,False,False,False,False,False,False,False,False,False,False,False
97,97,72298,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Eau<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Sort spécial de Kelpie.<hex:02100103>Crée des courants d'eau concentriques qui attirent les ennemis vers le lanceur. Des oiseaux se retrouvent parfois pris au piège, donnant à voir un spectacle pour le moins insolite.",4,279,0,0,True,False,False,False,False,False,False,False,False,False,False,False
98,98,72299,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Eau<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Sort de géomancie utilisé par Sai Tai Sui.<hex:02100103>Manipule l'éther à la surface du sol pour créer un cours d'eau éphémère qui emporte les ennemis... ainsi que les alliés lorsque le lanceur est négligent. Malédiction<hex:021D0103>!",4,536,0,0,True,True,False,False,False,False,False,False,False,False,False,False
99,99,72300,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★<hex:02100103>","Technique spéciale des chocobos coursiers, aussi appelés “chocobos rouges”.<hex:02100103>Agglomère le sable et la poussière environnante en un immense rocher, l'embrase et le fait choir sur l'ennemi. Les chocobos rouges sont craints dans le monde entier en raison de cette technique.",1,2000,0,0,True,False,False,False,False,False,False,False,False,False,False,False
100,100,72301,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Sort utilisé par les démons du nouveau continent.<hex:02100103>Tire huit projectiles magiques. Il existe deux autres sorts whalaqee qui partagent le même nom. Le premier réduit drastiquement l'énergie vitale, le second convertit cette dernière en énergie magique, et vice versa.",2,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
101,101,72302,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Physique / Contondant<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Sort reproduisant l'attaque spéciale d'Oméga.<hex:02100103>Matérialise un énorme poing de fer autopropulsé. L'arme autonome a mis au point cette technique à partir des données de combats prélevées dans la fissure interdimensionnelle – son laboratoire en quelque sorte.",4,589,0,0,True,False,False,False,False,False,False,True,False,False,False,False
102,102,72303,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Physique / Contondant<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Technique spéciale de Qitian Dasheng.<hex:02100103>Matérialise l'arme emblématique du Zuijû, à savoir son bâton magique extensible. Ainsi équipé, le lanceur tourne sur lui-même à une vitesse telle qu'il génère un violent tourbillon.",4,536,0,0,True,False,False,False,False,False,False,False,False,False,False,False
103,103,72304,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Physique / Contondant<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Technique spéciale de Suzaku.<hex:02100103>Donne une série de coups de pied si rapides qu'ils se confondent à l'œil nu. Le nom oriental de cette technique fait référence à une “loge lunaire” utilisée en divination. Celle-ci porterait chance partout, sauf en amour.",4,596,0,0,True,False,False,False,False,False,False,False,False,False,False,False
104,104,72305,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Technique spéciale de Tsukuyomi.<hex:02100103>Matérialise la haine sous forme de lis qui tournent et explosent. À l'image de certaines fleurs qui n'éclosent qu'une fois par an, l'invocatrice de Tsukuyomi était vouée à s'éteindre juste après avoir atteint la plénitude.",4,537,0,0,True,False,False,False,False,False,False,False,False,False,False,False
105,105,72306,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Physique / Contondant<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★<hex:02100103>","Technique spéciale des hobgobelins.<hex:02100103>Une attaque primitive qui roue l'adversaire sous une pluie de coups de poing, dont la puissance est renforcée par la magie. Il faut un certain courage pour l'utiliser directement face à l'ennemi, mais faire ainsi augmenterait encore son potentiel destructeur.",1,2954,70310,70309,True,False,False,False,False,False,False,False,False,False,False,False
106,106,72307,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Physique / Contondant<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Technique spéciale des grands tatous.<hex:02100103>Ce sort reproduit magiquement leur façon de faire tournoyer le rocher qu'ils tiennent dans leur queue et qui, à pleine vitesse, permet de repousser tous les ennemis à proximité.",4,656,0,0,True,True,False,False,False,False,False,False,False,False,False,False
107,107,72308,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★<hex:02100103>","Sort reproduisant la faculté de protection de certaines espèces de tatous.<hex:02100103>Génère un flux magique qui fait office de carapace d'une solidité à toute épreuve. Les assaillants qui ont le malheur de frapper le lanceur subissent ainsi le contrecoup de leur attaque.",1,2955,70311,70310,False,True,False,False,False,False,False,False,False,False,False,False
108,108,72309,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★<hex:02100103>","Sort inspiré de la faculté d'hydratation de certains tatous.<hex:02100103>Condense les particules d'eau contenues dans l'air environnant avant d'imbiber le corps avec, permettant ainsi de soigner partiellement les blessures. Très pratique pour survivre les jours de canicule.",1,2955,70312,70311,False,True,False,False,False,False,False,False,False,False,False,False
109,109,72310,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Sort utilisé par les crustacés géants du nouveau continent.<hex:02100103>Projette un souffle formé d'un amalgame d'éthers de différents types. Lorsque la victime ingère cette haleine empoisonnée, son équilibre éthéré se détériore, la rongeant de l'intérieur.",2,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
110,110,72311,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Physique / Contondant<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Technique ultime du berserker spectral.<hex:02100103>Laisse exploser la rage contenue à l'intérieur du corps et génère une onde de choc destructrice. Mais un tel déferlement de puissance a un coût, et le prix à payer pour le lanceur est élevé.",4,737,0,0,True,False,False,False,False,False,False,False,False,False,False,False
111,111,72312,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Terre<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Technique spéciale des tadboues.<hex:02100103>Génère une grande boule de gadoue éthéréenne et la projette sur l'ennemi. Au-delà du choc de l'attaque, ce sont surtout les traces de boue tenaces qu'elle engendre qui blessent la victime, autant sur le plan physique que dans son estime.",4,746,0,0,True,False,False,False,False,False,False,False,False,False,False,False
112,112,72313,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Physique / Contondant<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Technique de l'ermite du palais.<hex:02100103>Matérialise un balai magique qui décrasse les impuretés en un tour de main. S'il est utilisé pour nettoyer les traces de boue, le sentiment de sa<hex:02160103>tis<hex:02160103>fac<hex:02160103>tion et de propreté est tel que le lanceur ressent une vague de bien-être qui apaise autant le corps que l'esprit.",4,692,0,0,True,True,False,False,False,False,False,False,False,False,False,False
113,113,72314,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Physique / Tranchant<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Sort inspiré d'une technique de l'Arme Rubis.<hex:02100103>Fauche les ennemis avec deux grands coups de griffe. Si l'attaque qui a servi de base est normalement alimentée par un générateur interne, sa version magique utilise l'éther pour la reproduire aussi fidèlement que possible.",4,717,0,0,True,False,False,False,False,False,False,False,False,False,False,False
114,114,72315,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Rune préférée de Titania.<hex:02100103>Libère une grande onde éthéréenne dont le principe est calqué sur le mot “rune” qui, en langue féérique, fonctionne comme un maléfice. Via un effet de résonance pour le moins singulier, les victimes voient leur énergie magique aspirée au profit du lanceur.",4,657,0,0,True,True,False,False,False,False,False,False,False,False,False,False
115,115,72316,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Technique spéciale de Primo-Éden.<hex:02100103>Permute les espaces dimensionnels à proximité, générant une violente éruption d'éther. Le potentiel de destruction est tel que le lanceur doit se protéger au préalable derrière une barrière, rendant le délai d'incantation du sort par<hex:02160103>ti<hex:02160103>cu<hex:02160103>liè<hex:02160103>rement long.",4,653,0,0,True,False,False,False,False,False,False,False,False,False,False,True
116,116,72317,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Technique spéciale de l'obscénité pardonnée.<hex:02100103>Frappe à l'aide d'un fouet formé d'éther de lumière. Si, à l'origine, cette attaque pouvait transformer ses victimes en purgateurs, son imitation sous forme de magie bleue ne dispose heureusement pas d'un tel effet.",4,659,0,0,True,False,False,False,False,False,False,False,False,False,False,False
117,117,72318,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Technique spéciale de Sephirot.<hex:02100103>Là où l'attaque d'origine enveloppait ses victimes dans un champ de force maléfique, ce sort offre quant à lui un effet de protection, à un défaut près<hex:021D0103>: seule une barrière physique ou magique peut être générée, mais pas les deux à la fois.",2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
118,118,72319,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Physique / Perforant<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Technique spéciale d'Innocence.<hex:02100103>Matérialise plusieurs épées de lumière, qui fondent ensuite sur l'ennemi. Selon une théorie, don Vauthry se serait servi de cette technique pour abattre des purgateurs et les transformer en méol. Il aurait atteint sa forme d'Immaculé à force d'y avoir recours.",4,666,0,0,True,False,False,False,False,False,False,False,False,False,False,False
119,119,72320,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Technique spéciale de la Promesse d'Éden.<hex:02100103>Ce sort fonctionne sur le même principe que Regard blême, à savoir l'utilisation des globes oculaires comme cercles magiques. Il en diffère néanmoins par la puissante explosion générée à l'impact, et par le dessèchement des yeux qui survient après coup...",4,758,0,0,True,False,False,False,False,False,False,False,False,False,False,False
120,120,72321,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Aucun<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Technique spéciale d'Aenc Thon l'envoûtant.<hex:02100103>Provoque une véritable pluie de cannes en sucre qui choit sur l'ennemi. Attention, cette douche sucrée mais douloureuse cache parfois d'autres sucreries.",4,649,0,0,True,True,False,False,False,False,False,False,False,False,False,False
121,121,72322,"<hex:024804F201F803><hex:024904F201F903>Type<hex:021D0103>: <hex:0249020103><hex:0248020103>Magique<hex:02100103><hex:024804F201F803><hex:024904F201F903>Élément<hex:021D0103>: <hex:0249020103><hex:0248020103>Feu<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang<hex:021D0103>: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Technique ultime de Lugus.<hex:02100103>Projette des flammes qui s'accrochent et brûlent la victime tant qu'elle n'est pas entièrement consumée. Pour éviter tout risque de provoquer des incendies, la guilde des mages bleus a restreint la puissance du sort à l'équivalent d'un feu de cuisine.",4,692,0,0,True,False,False,False,False,False,False,False,False,False,False,False
