key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
174,1,0,False,175,2,764,False,0,0,0,0,0,0,0,0,0,0,"Aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>, c'est affreux<hex:021D0103>! Un horrible imp a pris mon apparence et se promène dans les allées du Gold Saucer<hex:021D0103>! Il faut l'empêcher de faire des siennes aussi vite que possible<hex:021D0103>!","","","","","","","","","",""
175,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Heu<hex:02160103>reu<hex:02160103>se<hex:02160103>ment, j'ai une boule puante qui te permettra de mettre au grand jour sa véritable identité<hex:021D0103>! Vite, va trouver mon sosie<hex:021D0103>!","","","","","","","","","",""
176,1,0,False,177,2,764,False,0,0,0,0,0,0,0,0,0,0,"Un imp a eu un coup de foudre en me voyant et il a décidé de prendre mon apparence pour que je sois toujours auprès de lui<hex:021D0103>! Tu me diras, c'est pas comme s'il avait une quelconque chance...","","","","","","","","","",""
177,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Il a peut-être cru que j'en serais flattée mais c'est plutôt tout l'inverse<hex:021D0103>! Envoie cette boule puante au visage de mon sosie parfait pour lui faire payer son effronterie<hex:021D0103>!","","","","","","","","","",""
178,1,0,False,179,2,764,False,0,0,0,0,0,0,0,0,0,0,"Mais pourquoi il a fallu que ça tombe sur moi, hein<hex:021D0103>? Pourquoi ces imps de malheur s'en prennent toujours à moi d'une manière ou d'une autre<hex:021D0103>?","","","","","","","","","",""
179,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Cette fois, l'un d'entre eux est même allé jusqu'à prendre mon apparence<hex:021D0103>! Lorsque tu l'auras retrouvé, embaume-le avec cette boule puante, ça lui apprendra<hex:021D0103>!","","","","","","","","","",""
180,1,0,False,181,2,764,False,0,0,0,0,0,0,0,0,0,0,"Désolée de vous déranger, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>, mais j'aurais un service à vous demander... C'est à propos d'un méchant imp qui a eu l'idée saugrenue de prendre mon apparence.","","","","","","","","","",""
181,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Il me ressemble comme deux gouttes d'eau, c'est pourquoi il vous suffira de bien m'observer pour le débusquer. Ensuite, jetez-lui dessus cette boule puante pour lui apprendre les bonnes manières.","","","","","","","","","",""
182,1,0,False,183,2,764,False,0,0,0,0,0,0,0,0,0,0,"Eh, tu ne m'aurais pas déjà vu quelque part<hex:021D0103>? Je veux parler de ce maudit imp qui a pris mon apparence, évidemment... Rien que d'y penser, ça me rend malade<hex:021D0103>!","","","","","","","","","",""
183,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"J'ai toujours eu du mal à me regarder dans un miroir, alors si tu pouvais te charger de cette affaire, ça m'arrangerait beaucoup... Quand tu auras retrouvé mon sosie parfait, jette-lui cette boule puante à la figure et la sale bête devrait se montrer d'elle-même.","","","","","","","","","",""
184,1,0,False,185,2,764,False,0,0,0,0,0,0,0,0,0,0,"Par les Douze, qu'est-ce que je vais devenir... Depuis qu'un imp de malheur a pris mon apparence, j'ai envie de m'enfouir sous la surface de la terre...","","","","","","","","","",""
185,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Il faut absolument que tu me sortes de ce pétrin, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03><hex:021D0103>! Prends cette boule puante et envoie-la sur mon sosie parfait une fois que tu l'auras retrouvé. Ça devrait donner le tournis à l'imp qui se cache derrière<hex:021D0103>!","","","","","","","","","",""
186,1,0,False,187,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'ai du travail pour vous, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>. Saviez-vous que les imps étaient capables de prendre l'apparence d'une tierce personne<hex:021D0103>? Eh bien, vous avez devant vous la victime de ce méfait.","","","","","","","","","",""
187,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Cela me gêne quelque peu de vous demander une chose pareille, mais auriez-vous l'obligeance de lui jeter dessus cette... Oh, je n'ose pas prononcer ces mots dégoûtants... Cette capsule nauséabonde, disais-je donc<hex:021D0103>? Vous seriez bien aimable. Il me ressemble comme deux gouttes d'eau, je suis sûr que vous le retrouverez sans problème.","","","","","","","","","",""
188,1,0,False,189,2,764,False,0,0,0,0,0,0,0,0,0,0,"Zut de flûte<hex:021D0103>! Quel est l'imbécile qui a laissé entrer cet imp au Gold Saucer<hex:021D0103>!? Il a pris mon apparence et qui sait ce qu'il va faire maintenant en se faisant passer pour moi<hex:021D0103>!","","","","","","","","","",""
189,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Toi, là<hex:021D0103>! Prends cette boule puante et balance-la à la trogne de mon sosie parfait dès que tu l'auras retrouvé<hex:021D0103>! Fais attention à ne pas parfumer quelqu'un d'autre, il pourrait mal le prendre<hex:021D0103>!","","","","","","","","","",""
190,1,0,False,191,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je suis vraiment pas fier de moi, tu sais... J'ai été chargé de débarrasser le Gold Saucer d'un imp et quand je me suis retrouvé face à lui, j'ai crié comme une petite fille et je me suis enfui en courant... Pour se moquer de moi, il a même pris mon apparence...","","","","","","","","","",""
191,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"S'il te plaît, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>, tu dois m'aider<hex:021D0103>! Si tu jettes cette boule puante à la figure de mon sosie parfait, ça m'aiderait à reprendre goût à la vie, je t'assure<hex:021D0103>!","","","","","","","","","",""
192,1,0,False,193,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tu connais pas la dernière<hex:021D0103>? Un petit sagouin d'imp a trouvé intelligent de prendre mon apparence pour faire des farces dans le Gold Saucerrr<hex:021D0103>!","","","","","","","","","",""
193,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Observe-moi bien et lorsque tu auras retrouvé mon sosie parfait, envoie-lui cette boule puante pour lui apprendre le rrrespect<hex:021D0103>!","","","","","","","","","",""
194,1,0,False,195,2,764,False,0,0,0,0,0,0,0,0,0,0,"Dis donc, tu n'aurais pas crrroisé une Miqo'te qui me ressemble comme deux gouttes d'eau, par hasard<hex:021D0103>? En fait, c'est un méchant imp qui a pris mon apparence...","","","","","","","","","",""
195,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Ce serait vraiment superrr si tu pouvais nous débarrasser de lui<hex:021D0103>! Pour ça, il va falloir que tu jettes cette boule puante sur mon sosie. Je compte sur toi<hex:021D0103>!","","","","","","","","","",""
196,1,0,False,197,2,764,False,0,0,0,0,0,0,0,0,0,0,"Oh non, qu'est-ce que je vais devenirrr<hex:021D0103>!? Un imp a décidé de prendre l'apparence d'un client du Gold Saucer pour jouer des mauvais tours, et il a fallu que ça tombe sur moi...","","","","","","","","","",""
197,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"S'il te plaît, tu veux bien lui jeter cette boule puante au visage pour lui faire passer l'envie de faire des siennes<hex:021D0103>? Observe-moi at<hex:02160103>ten<hex:02160103>ti<hex:02160103>ve<hex:02160103>ment et lorsque tu auras retrouvé mon sosie parrrfait, vise bien surtout<hex:021D0103>!","","","","","","","","","",""
198,1,0,False,199,2,764,False,0,0,0,0,0,0,0,0,0,0,"Quelle bande de sans-gêne, ces imps... Ils se croient vraiment tout perrrmis<hex:021D0103>! Tiens, pas plus tard que tout à l'heure, l'un d'entre eux a pris mon apparence, c'est dire...","","","","","","","","","",""
199,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"J'imagine que tu as d'autres Miqo'tes à fouetter, mais tu veux bien prendre cette boule puante et la lancer au visage de mon sosie pour faire fuirrr cette sale bête<hex:021D0103>? Je le ferais bien moi-même mais j'ai comme un petit coup de fatigue, là...","","","","","","","","","",""
200,1,0,False,201,2,764,False,0,0,0,0,0,0,0,0,0,0,"Aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>, j'ai besoin de ton aide<hex:021D0103>! Un imp a pris mon apparence et se fait passer pour moi auprès des autres clients<hex:021D0103>! Tu veux bien m'aider à le retrouver<hex:021D0103>?","","","","","","","","","",""
201,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Prends cette boule puante et dès que tu seras certain<hex:020808E905FF02>e<hex:FF01><hex:03> de te trouver en face de mon sosie parfait, parrrfume-le un bon coup<hex:021D0103>! Après une torture pareille, j'espère bien que l'imp y réfléchira à deux fois avant de venir nous embêter<hex:021D0103>!","","","","","","","","","",""
202,1,0,False,203,2,764,False,0,0,0,0,0,0,0,0,0,0,"On m'avait chargée de mettre hors d'état de nuire un imp qui s'était introduit dans l'enceinte du parc d'attractions, mais à peine m'a-t-il aperçue qu'il a pris mon apparence pour s'enfuir aussitôt.","","","","","","","","","",""
203,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Tu veux bien le retrouver pour moi<hex:021D0103>? Si tu lances cette boule puante sur mon sosie parfait, l'imp devrait prendre ses jambes à son cou. Attention à ne pas te tromper d'Élézenne, toutefois...","","","","","","","","","",""
204,1,0,False,205,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'étais en train de poursuivre un imp dans le Gold Saucer quand tout à coup, une Élézenne belle comme le jour est apparue devant mes yeux<hex:021D0103>! Il m'a tout de même fallu quelques secondes avant de comprendre que l'imp avait pris mon apparence<hex:021D0103>!","","","","","","","","","",""
205,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Je sais que ce n'est pas très élégant, mais tu veux bien retrouver cette créature de rêve et lui lancer dessus cette boule puante<hex:021D0103>? Mais non, pas moi<hex:021D0103>! Je te parle de mon sosie, voyons<hex:021D0103>!","","","","","","","","","",""
206,1,0,False,207,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je poursuivais un imp quand tout à coup, il a eu l'idée saugrenue de se transformer... pour prendre mon apparence, rien que ça<hex:021D0103>! Je sais que je suis canon, mais je préférerais que ce soit un beau jeune homme qui me le fasse savoir, pas un imp...","","","","","","","","","",""
207,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Vous voulez bien le retrouver et lui jeter cette boule puante au visage<hex:021D0103>? Ça lui apprendra à se tenir devant les dames<hex:021D0103>! Maintenant, dépêchez-vous de retrouver mon sosie parfait<hex:021D0103>!","","","","","","","","","",""
208,1,0,False,209,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ces saletés d'imps sont vraiment impossibles<hex:021D0103>! Pas plus tard que tout à l'heure, l'un d'entre eux a décidé de prendre mon apparence pour me faire une mauvaise blague<hex:021D0103>!","","","","","","","","","",""
209,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>, il n'y a pas une seconde à perdre<hex:021D0103>! Retrouve mon sosie parfait dans la foule du Gold Saucer et parfume-le avec une bonne boule puante des familles<hex:021D0103>! Avec ça, on ne devrait pas revoir cet imp pendant au moins un moment<hex:021D0103>!","","","","","","","","","",""
210,1,0,False,211,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je viens de comprendre pourquoi les gens me regardent bizarrement depuis tout à l'heure... Un imp a profité du fait que j'avais le dos tourné pour prendre mon apparence<hex:021D0103>!","","","","","","","","","",""
211,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Tiens, puisque tu es là, prends cette boule puante et lorsque tu auras retrouvé mon sosie parfait, balance-la-lui en pleine poire<hex:021D0103>! Ça devrait lui dégager les narines, hé hé hé...","","","","","","","","","",""
212,1,0,False,213,2,764,False,0,0,0,0,0,0,0,0,0,0,"Sale petit imp de... Ah, il me met hors de moi<hex:021D0103>! Aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>, un imp a pris mon apparence et est en train de faire des siennes dans le parc d'attractions. Tu dois m'aider à le retrouver<hex:021D0103>!","","","","","","","","","",""
213,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Tu vas devoir trouver mon sosie parfait et lui jeter dessus cette boule puante. Ça ne devrait pas être trop difficile, car des costauds comme moi, laisse-moi te dire que j'en connais pas beaucoup<hex:021D0103>! ","","","","","","","","","",""
214,1,0,False,215,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ce matin, je me regardais longuement dans le miroir, comme souvent me diras-tu, et je me disais que j'étais vraiment beau. Pourquoi je te raconte ça<hex:021D0103>? Figure-toi qu'un imp semble avoir eu la même pensée en me voyant, puisqu'il a décidé de prendre mon apparence.","","","","","","","","","",""
215,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Je ne te cacherai pas que l'idée qu'il existe un autre être aussi beau que moi, qui plus est mon sosie, m'est in<hex:02160103>sup<hex:02160103>por<hex:02160103>ta<hex:02160103>ble. Prends donc cette boule puante et retrouve cet imposteur parmi les clients du Gold Saucer pour la lui lancer à la face, ça me permettra de dormir tranquille.","","","","","","","","","",""
216,1,0,False,217,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tu savais que certains imps étaient capables de prendre l'apparence d'humains<hex:021D0103>? Je suis justement tombé nez à nez avec l'un d'entre eux tout à l'heure et ça n'a pas loupé, dis donc<hex:021D0103>! Inutile de te préciser qu'il va falloir le mettre hors d'état de nuire au plus vite.","","","","","","","","","",""
217,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Il y a pas mal de gaillards qui me ressemblent dans le coin, alors voilà ce que tu vas faire<hex:021D0103>: après m'avoir bien observé, tu vas retrouver mon sosie parfait et lui balancer cette boule puante<hex:021D0103>! Tu peux compter sur elle pour lui ôter l'envie de se déguiser<hex:021D0103>!","","","","","","","","","",""
218,1,0,False,219,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tu ne saurais pas où je pourrais acheter du produit anti-imps<hex:021D0103>? J'en ai vraiment assez que l'un d'entre eux prenne mon apparence à chaque fois, par les Douze...","","","","","","","","","",""
219,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"En attendant le produit miracle, prends cette boule puante et lorsque tu auras retrouvé mon sosie parfait dans toute cette foule, fais-lui respirer ses vapeurs un bon coup. Il ne s'en remettra pas de sitôt<hex:021D0103>!","","","","","","","","","",""
220,1,0,False,221,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je m'apprêtais à étrangler cet imp de malheur, quand tout à coup, il a pris mon apparence<hex:021D0103>! Évidemment, c'était tout de suite plus difficile...","","","","","","","","","",""
221,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Heu<hex:02160103>reu<hex:02160103>se<hex:02160103>ment, je vais te donner une boule puante qui te permettra de lui donner une bonne leçon<hex:021D0103>! Observe-moi bien et lance-la ensuite sur mon sosie parfait lorsque tu l'auras retrouvé, d'accord<hex:021D0103>?","","","","","","","","","",""
222,1,0,False,223,2,764,False,0,0,0,0,0,0,0,0,0,0,"... Maudit imp<hex:021D0103>! Si je l'attrape, je ne réponds plus de rien<hex:021D0103>! Aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>, un imp a pris mon apparence<hex:021D0103>! Tu vas m'aider à le débusquer, pas vrai<hex:021D0103>?","","","","","","","","","",""
223,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Une boule puante dans sa tronche, ça devrait le calmer un moment<hex:021D0103>! Regarde-moi bien et quand tu seras en face de mon sosie parfait, vas-y de toutes tes forces<hex:021D0103>!","","","","","","","","","",""
224,1,0,False,225,2,764,False,0,0,0,0,0,0,0,0,0,0,"C'est affreux, affreux, je te dis<hex:021D0103>! Un ignoble imp a pris mon apparence et escroque les autres clients du Gold Saucer<hex:021D0103>! S'il te plaît, il faut que tu m'aides, ou je pourrai dire adieu à mes économies<hex:021D0103>!","","","","","","","","","",""
225,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Il faut absolument que tu retrouves au plus vite mon sosie parfait au sein de la foule<hex:021D0103>! Ensuite, utilise cette boule puante pour lui dégager le nez, ça devrait être suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment efficace<hex:021D0103>!","","","","","","","","","",""
226,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"(tousse) Berk<hex:021D0103>! Je ne savais pas qu'il y avait des attractions aussi malodorantes au Gold Saucer<hex:021D0103>!","","","","","","","","","",""
227,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Oh là là, qu'est-ce que tu sens mauvais, toi alorrrs<hex:021D0103>!","","","","","","","","","",""
228,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Quelle horreur<hex:021D0103>! Je ne sais pas si je rrremettrai les pieds ici de sitôt...","","","","","","","","","",""
229,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Quelle odeurrr immonde<hex:021D0103>! Dis donc, ce ne serait pas toi, ce fameux imp<hex:021D0103>? Va-t'en tout de suite ou j'appelle les autres chasseurs<hex:021D0103>!","","","","","","","","","",""
230,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"(tousse) Je te conseille de changer de parrrfum, et vite...","","","","","","","","","",""
231,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Mais qu'est-ce qui te prend<hex:021D0103>!? Si c'est une blague, elle n'est pas drrrôle du tout<hex:021D0103>!","","","","","","","","","",""
232,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Oh, comme c'est original<hex:021D0103>! Mal<hex:02160103>heu<hex:02160103>reu<hex:02160103>se<hex:02160103>ment, j'ai le nez bouché<hex:021D0103>!","","","","","","","","","",""
233,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"(tousse) Arrête ça tout de suite, tout le monde nous regarde<hex:021D0103>!","","","","","","","","","",""
234,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Eh, je ne vous ai rien fait<hex:021D0103>! Allez sentir mauvais ailleurs<hex:021D0103>!","","","","","","","","","",""
235,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tu es venu<hex:020808E905FF02>e<hex:FF01><hex:03> pour me faire sentir ton nouveau parfum<hex:021D0103>? Tu aurais mieux fait de rester chez toi<hex:021D0103>!","","","","","","","","","",""
236,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"(tousse) C'est ça, la nouvelle attraction<hex:021D0103>? Pouah<hex:021D0103>!","","","","","","","","","",""
237,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tiens, une boule puante<hex:021D0103>! Ça me rappelle ma tendre enfance<hex:021D0103>!","","","","","","","","","",""
238,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Argh<hex:021D0103>! L'odeur est immonde, mais ainsi va la vie au Gold Saucer, on ne sait jamais ce qui peut nous arriver<hex:021D0103>!","","","","","","","","","",""
239,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Qu'est-ce que c'est<hex:021D0103>? Ça sent pas bon en tout cas...","","","","","","","","","",""
240,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Au secours, je ne vois plus rien<hex:021D0103>! Et je ferais mieux d'arrêter de respirer aussi...","","","","","","","","","",""
241,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ça sent bizarre par ici... Tu as oublié de prendre ta douche ou quoi<hex:021D0103>?","","","","","","","","","",""
242,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"(tousse) C'est bien la première fois qu'on m'accueille avec une boule puante. Quel sens de l'humour, ces Manderville...","","","","","","","","","",""
243,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Beurk<hex:021D0103>! Toi, dès que je t'ai vu<hex:020808E905FF02>e<hex:FF01><hex:03> arriver, j'ai senti que tu préparais un mauvais coup<hex:021D0103>!","","","","","","","","","",""
244,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je ne sais pas pourquoi, mais j'ai l'impression qu'on m'observe...","","","","","","","","","",""
245,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Qu'est-ce qu'il y a<hex:021D0103>? J'ai un bouton sur le nez, peut-être<hex:021D0103>?","","","","","","","","","",""
246,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Qu'est-ce qu'on se marre au Gold Saucer<hex:021D0103>! Enfin, on se marrerait plus si on n'avait pas l'impression d'être observé en permanence...","","","","","","","","","",""
247,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Il n'y a pas que les aventures dans la vie, il y a aussi le Gold Saucer<hex:021D0103>!","","","","","","","","","",""
248,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Mais pourquoi tout le monde me regarde comme ça<hex:021D0103>!?","","","","","","","","","",""
249,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je sais que je suis mignonne, mais ce n'est pas une raison pour rester la bouche ouverte...","","","","","","","","","",""
250,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Pourquoi tout le monde me regarde<hex:021D0103>? C'est ma nouvelle coupe de cheveux, hein<hex:021D0103>? J'en étais sûre...","","","","","","","","","",""
251,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tu ne trouves pas que le temps passe trop vite au Gold Saucer<hex:021D0103>?","","","","","","","","","",""
252,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Il paraît qu'un imp a pris l'apparence d'une chasseuse... Tu y crois, toi<hex:021D0103>?","","","","","","","","","",""
253,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'ai décidé de m'amuser comme une folle aujourd'hui, et peu importe ce qu'en pense mon mari<hex:021D0103>!","","","","","","","","","",""
254,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Gold Saucer, mon amour<hex:021D0103>! Tu es le plus beau des parcs d'attractions<hex:021D0103>!","","","","","","","","","",""
255,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je me suis mis sur mon trente-et-un, et voilà que tout le monde me regarde bizarrement...","","","","","","","","","",""
256,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'ai l'impression que vous m'observez depuis un bon moment...","","","","","","","","","",""
257,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Cet endroit est vraiment incroyable... Y a pas à dire, les Manderville sont des génies<hex:021D0103>!","","","","","","","","","",""
258,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"On s'éclate comme des petits fous ici<hex:021D0103>! Voyons voir, à quoi est-ce que je vais bien pouvoir jouer maintenant<hex:021D0103>? Hmm...","","","","","","","","","",""
259,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Viens, on va s'amuser ensemble<hex:021D0103>!","","","","","","","","","",""
260,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Pas le temps de s'ennuyer au Gold Saucerrr<hex:021D0103>! Et toi, comment ça va<hex:021D0103>?","","","","","","","","","",""
261,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Un imp a fait irruption dans le Gold Saucer<hex:021D0103>? Mais que fait la sécurrrité<hex:021D0103>?","","","","","","","","","",""
262,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'ai comme l'impression qu'on me regarde, mais c'est peut-être aussi parce que j'ai un peu bu...","","","","","","","","","",""
263,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"C'est moi ou tout le monde me regarrrde<hex:021D0103>?","","","","","","","","","",""
264,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Qu'est-ce qu'on est bien ici, quand même... Je me sens tellement à l'aise qu'un imp pourrait prendre mon apparence et je ne m'en rendrais même pas compte<hex:021D0103>!","","","","","","","","","",""
265,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'ai le sentiment que tout le monde me dévisage depuis tout à l'heure, c'est flatteur et désagréable à la fois...","","","","","","","","","",""
266,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je ne comprends pas pourquoi vous me regardez comme ça depuis tout à l'heure. Ma tenue est pourtant tout ce qu'il y a de plus banal.","","","","","","","","","",""
267,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Quoi, qu'est-ce qu'il y a encore<hex:021D0103>? Depuis peu, tout le monde se bouscule pour m'observer... Maman, j'ai peur...","","","","","","","","","",""
268,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Le Gold Saucer ne manque pas d'attractions mais du coup, je ne sais toujours pas ce que je vais essayer en premier...","","","","","","","","","",""
269,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ha ha ha<hex:021D0103>! Je sais pas pourquoi, mais je rigole quand même<hex:021D0103>! Ha ha ha<hex:021D0103>!","","","","","","","","","",""
270,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tu es au courant de ce qui se passe ici, toi<hex:021D0103>? Tout le monde me regarde depuis tout à l'heure mais je ne sais pas pourquoi...","","","","","","","","","",""
271,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Si tout le monde me regarde comme ça, ça veut dire que mon charme produit enfin ses effets. C'est pas trop tôt<hex:021D0103>!","","","","","","","","","",""
272,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tu ne sens pas quelque chose de bizarre<hex:021D0103>? Comme si une sorte de petite créature espiègle s'était introduite parmi nous<hex:021D0103>?","","","","","","","","","",""
273,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Si jamais j'attrape cet imp de malheur, je vais lui en faire voir de toutes les couleurs<hex:021D0103>!","","","","","","","","","",""
274,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Voilà donc le fameux Gold Saucer... À vrai dire, je m'attendais à mieux...","","","","","","","","","",""
275,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je sais pourquoi vous me regardez tous<hex:021D0103>! J'ai gagné au Méga Cactpot et vous êtes tous jaloux<hex:021D0103>! Ha ha ha<hex:021D0103>!","","","","","","","","","",""
276,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Souhaitez-vous participer à ce JACTA<hex:021D0103>?","Oui","Non","","","","","","","",""
277,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Souhaitez-vous participer à ce JACTA<hex:021D0103>?","Oui","Non","","","","","","","",""
278,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Oublions tous nos problèmes et amusons-nous<hex:021D0103>!","","","","","","","","","",""
279,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Moi, un imp<hex:021D0103>? Ses vêtements seraient un peu trop petits pour moi, tu ne crois pas<hex:021D0103>?","","","","","","","","","",""
280,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Euh... J'ai fait quelque chose de mal pour être au centre de tous les regards depuis tout à l'heure<hex:021D0103>?","","","","","","","","","",""
281,1,0,True,290,2,764,False,0,0,0,0,0,0,0,0,0,0,"Plus votre chocobo progresse, plus sa cote augmente et plus il peut concourir dans des courrrses de haut niveau. C'est aussi simple que ça<hex:021D0103>!","","","","","","","","","",""
282,1,0,True,294,2,764,False,0,0,0,0,0,0,0,0,0,0,"S'il y a bien une chose que vous apprendrez avec l'expérience, c'est que la victoire ne revient pas toujourrrs au plus rapide. Bien souvent, c'est le jockey qui utilise le plus judicieusement les objets acquis durant la course qui franchit la ligne d'arrivée en tête.","","","","","","","","","",""
