key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
88,"Cosmo-navette des plaines<hex:021D0103>: terminée<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette des plaines<hex:021D0103>: chantier terminé","La con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette des plaines est terminée ! L'exploration dans cette direction va s'accélérer, merci de votre coopération<hex:021D0103>!","La con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette des plaines est terminée ! <hex:02100103>Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",7,False,168,14,0,241047,1480,126,6,6,2,3,4,5,6,7,0,0,0,0,0,0
89,"Grues d'application<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Grues d'application<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour construire des grues d'application<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous allons construire des grues pour explorer le gouffre <hex:02100103>aux Capsules<hex:021D0103>! On compte sur vous pour les matériaux<hex:021D0103>!","Searchingway",7,False,168,15,0,241048,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
90,"Grues supérieures<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Grues supérieures<hex:021D0103>: préparation du chantier","Un premier projet d'ouvrage collectif visant à installer des grues d'application va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un premier projet d'ouvrage collectif va bientôt être lancé <hex:02100103>pour installer des grues ! Venez nous filer un coup de main !","Searchingway",7,False,168,15,0,241048,1451,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
91,"Grues supérieures<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Grues supérieures<hex:021D0103>: chantier en cours","Un premier projet d'ouvrage collectif vient d'être lancé afin d'installer des grues d'application<hex:021D0103>! Merci de participer<hex:021D0103>!","Un premier projet d'ouvrage collectif vient d'être <hex:02100103>lancé afin d'installer des grues<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",7,False,168,15,0,241048,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
92,"Grues inférieures<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Grues inférieures<hex:021D0103>: préparation du chantier","Un second projet d'ouvrage collectif visant à installer des grues d'application va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un second projet d'ouvrage collectif va bientôt être lancé <hex:02100103>pour installer des grues ! Venez nous filer un coup de main !","Searchingway",8,False,168,16,0,241049,1401,126,7,5,2,3,4,5,6,7,0,0,0,0,0,0
93,"Grues inférieures<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Grues inférieures<hex:021D0103>: chantier en cours","Un second projet d'ouvrage collectif vient d'être lancé afin d'installer des grues d'application<hex:021D0103>! Merci de participer<hex:021D0103>!","Un second projet d'ouvrage collectif vient d'être <hex:02100103>lancé afin d'installer des grues<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",8,False,168,16,0,241049,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
94,"Grues d'application<hex:021D0103>: terminées<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Grues d'application<hex:021D0103>: chantier terminé","Le chantier d'installation des grues d'application est terminé<hex:021D0103>! L'exploration du gouffre aux Capsules va avancer, merci de votre coopération<hex:021D0103>!","L'installation des grues d'application est terminée<hex:021D0103>! <hex:02100103>Bravo et merci à tous<hex:021D0103>!","Searchingway",9,False,168,17,0,241050,1481,126,8,6,2,3,4,5,6,7,0,0,0,0,0,0
95,"Cosmo-navette du gouffre<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du gouffre<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour construire la cosmo-navette du gouffre<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous prévoyons de construire une cosmo-navette près du gouffre aux Capsules ! <hex:02100103>Nous sommes en train de réunir les matériaux nécessaires !","Searchingway",9,False,168,18,0,241051,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
96,"Cosmo-navette du gouffre<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Encore un peu de patience<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du gouffre<hex:021D0103>: chantier en cours","La fin du chantier pour la con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette du gouffre approche<hex:021D0103>! Encore un peu de patience, et nous pourrons tous en profiter<hex:021D0103>!","La fin du chantier pour la con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette <hex:02100103>du gouffre est prévue pour bientôt !","Searchingway",9,False,168,18,0,241051,1452,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
97,"Cosmo-navette du gouffre<hex:021D0103>: terminée<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du gouffre<hex:021D0103>: chantier terminé","La con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette du gouffre est terminée ! L'exploration dans cette direction va s'accélérer, merci de votre coopération<hex:021D0103>!","La con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette du gouffre est terminée ! <hex:02100103>Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",10,False,168,19,0,241052,1482,126,9,6,2,3,4,5,6,7,0,0,0,0,0,0
98,"Campement gamma<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Campement gamma<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour agrandir la station Souffleverre<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous comptons effectuer un nouvel agrandissement de la station <hex:02100103>Souffleverre<hex:021D0103>! Nous sommes en train de réunir les matériaux nécessaires<hex:021D0103>!","Searchingway",10,False,168,20,0,241053,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
99,"Campement gamma<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Campement gamma<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à agrandir davantage la station Souffleverre va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé en vue d'agrandir <hex:02100103>un peu plus la station<hex:021D0103>! Venez nous filer un coup de main<hex:021D0103>!","Searchingway",10,False,168,20,0,241053,1451,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
100,"Campement gamma<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Campement gamma<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à agrandir davantage la station Souffleverre est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé afin <hex:02100103>d'agrandir un peu plus la station<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",10,False,168,20,0,241053,0,0,0,0,2,3,4,5,6,7,0,0,0,0,0,0
101,"Campement gamma<hex:021D0103>: terminé<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Campement gamma<hex:021D0103>: chantier terminé","L'agrandissement de la station est terminé<hex:021D0103>! L'exploration va de l'avant, merci de votre coopération<hex:021D0103>!","L'agrandissement de la station est terminé<hex:021D0103>! <hex:02100103>Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants<hex:021D0103>!","Searchingway",11,False,168,21,0,241054,1483,126,10,6,1,3,4,5,6,7,0,0,0,0,0,0
102,"Hangar gamma<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar gamma<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour agrandir davantage le hangar des machines<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous projetons d'agrandir davantage le hangar des <hex:02100103>machines<hex:021D0103>! Aidez-nous à réunir les matériaux nécessaires<hex:021D0103>!","Searchingway",11,False,168,22,0,241055,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
103,"Hangar gamma<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar gamma<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à agrandir davantage le hangar des machines va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>l'agrandissement du hangar<hex:021D0103>! Venez nous filer un coup de main<hex:021D0103>!","Searchingway",11,False,168,22,0,241055,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
104,"Hangar gamma<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar gamma<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à agrandir davantage le hangar des machines est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé <hex:02100103>pour l'agrandissement du hangar<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",11,False,168,22,0,241055,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
105,"Hangar gamma<hex:021D0103>: terminé<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar gamma<hex:021D0103>: chantier terminé","Le nouvel agrandissement du hangar est terminé<hex:021D0103>! Les machines seront maintenant plus à l'aise, merci de votre coopération<hex:021D0103>!","L'agrandissement du hangar est terminé<hex:021D0103>! <hex:02100103>Bravo à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants<hex:021D0103>!","Searchingway",12,False,168,23,0,241056,1402,126,11,5,1,3,4,5,6,7,0,0,0,0,0,0
106,"Cosmoport bêta<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmoport bêta<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour agrandir le cosmoport<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous projetons d'agrandir le cosmoport<hex:021D0103>! <hex:02100103>Aidez-nous à réunir les matériaux nécessaires<hex:021D0103>!","Searchingway",12,False,168,24,0,241057,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
107,"Cosmoport bêta<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmoport bêta<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à agrandir le cosmoport va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>l'agrandissement du cosmoport ! Venez nous filer un coup de main !","Searchingway",12,False,168,24,0,241057,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
108,"Cosmoport bêta<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmoport bêta<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à agrandir le cosmoport est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé pour <hex:02100103>l'agrandissement du cosmoport ! Merci d'avance<hex:021D0103>!","Searchingway",12,False,168,24,0,241057,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
109,"Cosmoport bêta<hex:021D0103>: terminé<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmoport bêta<hex:021D0103>: chantier terminé","L'agrandissement du cosmoport est terminé<hex:021D0103>! Nous allons pouvoir viser des planètes encore plus lointaines, merci de votre coopération<hex:021D0103>!","L'agrandissement du cosmoport est terminé<hex:021D0103>! <hex:02100103>Bravo à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants<hex:021D0103>!","Searchingway",13,False,168,25,0,241058,1402,126,12,5,1,3,4,5,6,7,0,0,0,0,0,0
110,"Méga panneaux solaires<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Méga panneaux solaires<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour installer des méga panneaux solaires<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous allons installer des méga panneaux solaires<hex:021D0103>! <hex:02100103>On compte sur vous pour les matériaux<hex:021D0103>!","Searchingway",13,False,168,26,0,241059,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
111,"Méga panneaux solaires 1<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Méga panneaux solaires 1<hex:021D0103>: préparation du chantier","Un premier projet d'ouvrage collectif visant à installer des méga panneaux solaires va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un premier projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>installer des panneaux solaires ! Venez nous filer un coup de main !","Searchingway",13,False,168,26,0,241059,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
112,"Méga panneaux solaires 1<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Méga panneaux solaires 1<hex:021D0103>: chantier en cours","Un premier projet d'ouvrage collectif vient d'être lancé afin d'installer des méga panneaux solaires<hex:021D0103>! Merci de participer<hex:021D0103>!","Un premier projet d'ouvrage collectif vient d'être lancé <hex:02100103>afin d'installer des panneaux solaires<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",13,False,168,26,0,241059,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
113,"Méga panneaux solaires 2<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Méga panneaux solaires 2<hex:021D0103>: préparation du chantier","Un second projet d'ouvrage collectif visant à installer des méga panneaux solaires va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un second projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>installer des panneaux solaires ! Venez nous filer un coup de main !","Searchingway",14,False,168,27,0,241060,1401,126,13,5,1,3,4,5,6,7,0,0,0,0,0,0
114,"Méga panneaux solaires 2<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Méga panneaux solaires 2<hex:021D0103>: chantier en cours","Un second projet d'ouvrage collectif vient d'être lancé afin d'installer des méga panneaux solaires<hex:021D0103>! Merci de participer<hex:021D0103>!","Un second projet d'ouvrage collectif vient d'être lancé <hex:02100103>afin d'installer des panneaux solaires<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",14,False,168,27,0,241060,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
115,"Méga panneaux solaires<hex:021D0103>: terminés<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Méga panneaux solaires<hex:021D0103>: chantier terminé","Le chantier d'installation des méga panneaux solaires est terminé<hex:021D0103>! On va avoir toute l'énergie dont on a besoin, merci de votre coopération<hex:021D0103>!","L'installation des méga panneaux solaires <hex:02100103>est terminée<hex:021D0103>! Bravo et merci à tous<hex:021D0103>!","Searchingway",15,False,168,28,0,241061,1402,126,14,5,1,3,4,5,6,7,0,0,0,0,0,0
116,"Station des drones<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Station des drones<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour construire une station de drones<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous projetons de construire une station de drones<hex:021D0103>! <hex:02100103>Aidez-nous à réunir les matériaux nécessaires<hex:021D0103>!","Searchingway",15,False,168,29,0,241062,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
117,"Station des drones<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Station des drones<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à construire une station de drones va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour la con<hex:02160103>struc<hex:02160103>tion <hex:02100103>d'une station de drones ! Venez nous filer un coup de main !","Searchingway",15,False,168,29,0,241062,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
118,"Station des drones<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Station des drones<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à construire une station de drones est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé pour <hex:02100103>la con<hex:02160103>struc<hex:02160103>tion d'une station de drones ! Merci d'avance<hex:021D0103>!","Searchingway",15,False,168,29,0,241062,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
119,"Opération de refroidissement 1<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Opération de refroidissement 1<hex:021D0103>: préparation","Un premier projet d'ouvrage collectif visant à refroidir le verre en fusion va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un premier projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>refroidir le verre en fusion ! Venez nous filer un coup de main !","Searchingway",16,False,168,30,0,241063,1401,126,15,5,1,3,4,5,6,7,0,0,0,0,0,0
120,"Opération de refroidissement 1<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Opération de refroidissement 1<hex:021D0103>: en cours","Un premier projet d'ouvrage collectif vient d'être lancé afin de refroidir le verre en fusion<hex:021D0103>! Merci de participer<hex:021D0103>!","Un premier projet d'ouvrage collectif vient d'être lancé <hex:02100103>afin de refroidir le verre en fusion<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",16,False,168,30,0,241063,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
121,"Opération de refroidissement 2<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Opération de refroidissement 2<hex:021D0103>: préparation","Un second projet d'ouvrage collectif visant à refroidir le verre en fusion va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un second projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>refroidir le verre en fusion ! Venez nous filer un coup de main !","Searchingway",17,False,168,31,0,241064,1401,126,16,5,1,3,4,5,6,7,0,0,0,0,0,0
122,"Opération de refroidissement 2<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Opération de refroidissement 2<hex:021D0103>: en cours","Un second projet d'ouvrage collectif vient d'être lancé afin de refroidir le verre en fusion<hex:021D0103>! Merci de participer<hex:021D0103>!","Un second projet d'ouvrage collectif vient d'être lancé <hex:02100103>afin de refroidir le verre en fusion<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",17,False,168,31,0,241064,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
123,"Opération de refroidissement<hex:021D0103>: terminée<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Opération de refroidissement<hex:021D0103>: terminée","L'opération de refroidissement est terminée<hex:021D0103>! L'exploration de Phaenna continue, merci de votre coopération<hex:021D0103>!","L'opération de refroidissement est terminée<hex:021D0103>! <hex:02100103>Bravo et merci à tous<hex:021D0103>!","Searchingway",18,False,168,32,0,241065,1484,126,17,6,1,3,4,5,6,7,0,0,0,0,0,0
124,"Cosmo-navette du volcan<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du volcan<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour construire la cosmo-navette du volcan<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous prévoyons de construire une cosmo-navette près de la Cheminée <hex:02100103>de Fusingway ! Nous sommes en train de réunir les matériaux nécessaires !","Searchingway",18,False,168,33,0,241066,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
125,"Cosmo-navette du volcan<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Encore un peu de patience<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du volcan<hex:021D0103>: chantier en cours","La fin du chantier pour la con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette du volcan approche<hex:021D0103>! Encore un peu de patience, et nous pourrons tous en profiter<hex:021D0103>!","La fin du chantier pour la con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette <hex:02100103>du volcan est prévue pour bientôt !","Searchingway",18,False,168,33,0,241066,1452,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
126,"Cosmo-navette du volcan<hex:021D0103>: terminée<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du volcan<hex:021D0103>: chantier terminé","La con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette du volcan est terminée ! L'exploration dans cette direction va s'accélérer, merci de votre coopération<hex:021D0103>!","La con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette du volcan est <hex:02100103>terminée ! Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",19,False,168,34,0,241067,1485,126,18,6,1,3,4,5,6,7,0,0,0,0,0,0
127,"Stellascope<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Stellascope<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour équiper la station Souffleverre d'un super télescope<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous comptons doter la station Souffleverre d'un télescope ! <hex:02100103>Nous sommes en train de réunir les matériaux nécessaires !","Searchingway",19,False,168,35,0,241068,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
128,"Stellascope<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Stellascope<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à équiper la station Souffleverre d'un super télescope va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé en vue d'équiper la <hex:02100103>station Souffleverre d'un télescope ! Venez nous filer un coup de main !","Searchingway",19,False,168,35,0,241068,1451,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
129,"Stellascope<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Stellascope<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à équiper la station Souffleverre d'un super télescope est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé afin <hex:02100103>d'équiper la station Souffleverre d'un télescope !","Searchingway",19,False,168,35,0,241068,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
130,"Stellascope<hex:021D0103>: terminé<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Prenez un repos bien mérité<hex:021D0103>!<hex:0249020103><hex:0248020103>","Stellascope<hex:021D0103>: chantier terminé","La station Souffleverre est désormais équipée d'un super télescope<hex:021D0103>! Nous allons pouvoir observer les profondeurs de l'univers, merci de votre coopération<hex:021D0103>!","L'installation du télescope est terminée ! <hex:02100103>Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",20,False,168,36,0,241069,1486,126,19,6,1,3,4,5,6,7,0,0,0,0,0,0
131,"Développement de la station Soufleverre terminé<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Vers l'infini, et au-delà<hex:021D0103>!<hex:0249020103><hex:0248020103>","Développement de la station Soufleverre terminé","Toutes les infrastructures de la station Souffleverre sont achevées<hex:021D0103>! Maintenant, la prochaine planète nous attend<hex:021D0103>! Fé<hex:02160103>li<hex:02160103>ci<hex:02160103>ta<hex:02160103>tions et merci à toutes et à tous<hex:021D0103>!","Grâce à nos efforts combinés, les différentes infrastructures prévues pour <hex:02100103>la station Souffleverre sont enfin terminées ! Merci, merci, et encore merci !!!","Searchingway",20,False,168,37,0,241070,0,0,0,0,1,3,4,5,6,7,0,0,0,0,0,0
132,"Modules d'habitation<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Modules d'habitation<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour construire des modules d'habitation<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous sommes en train de réunir les matériaux nécessaires à <hex:02100103>la con<hex:02160103>struc<hex:02160103>tion de modules d'habitation<hex:021D0103>! Votre aide est la bienvenue<hex:021D0103>!","Searchingway",0,False,170,1,0,241072,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
