key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
3298,"Mousse givrée","Le pompon est recouvert de mousse magique de glace.",216704,89,0,1,1,16,490,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3299,"Mousse pétillante","Le pompon est recouvert de mousse magique de foudre.",216705,89,0,1,1,16,489,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3300,"Extra Médica des Héritiers","Des PV sont récupérés périodiquement.",210413,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,False,5,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3301,"Excellence","Insensible à la plupart des attaques.",212504,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,70,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3302,"Écaille du dragon ancien","Insensible à la plupart des attaques.",212504,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,70,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3303,"Mur astral","Les dégâts reçus sont réduits.",210151,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
3304,"Malus de dégâts","Les dégâts infligés sont réduits.",218441,0,4,1,2,17,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3305,"Mousse tonifiante","Le pompon est recouvert de mousse magique de vent.",216703,89,0,1,1,16,497,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3306,"Mousse givrée","Le pompon est recouvert de mousse magique de glace.",216704,89,0,1,1,16,496,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3307,"Mousse pétillante","Le pompon est recouvert de mousse magique de foudre.",216705,89,0,1,1,16,495,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3308,"Sigil du vent","Le corps est marqué par un sigil. Un sort se déclenche autour de lui lorsque la durée de l'effet s'est écoulée.",215109,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3309,"Sigil sacré","Le corps est marqué par un sigil. Un sort se déclenche autour de lui lorsque la durée de l'effet s'est écoulée.",215113,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3310,"Double sigil du vent","Le corps est marqué par un double sigil. Un sort se déclenche autour de lui et une sphère arcanique à retardement apparaît sur le terrain lorsque la durée de l'effet s'est écoulée.",215109,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3311,"Double sigil sacré","Le corps est marqué par un double sigil. Un sort se déclenche autour de lui et une sphère arcanique à retardement apparaît sur le terrain lorsque la durée de l'effet s'est écoulée.",215113,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3312,"Surcharge","Sous l'effet d'une surcharge. Des dégâts périodiques sont subis.",215528,0,0,1,2,17,0,False,False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3313,"Changement éthéréen","La prochaine action est modifiée.",215479,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3314,"Mollusque parasite","Le corps est parasité par un mollusque. Devient Incontrôlable lorsque la durée de l'effet s'est écoulée.",215473,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3315,"Crustacé parasite","Le corps est parasité par un crustacé. Devient Incontrôlable lorsque la durée de l'effet s'est écoulée.",215474,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3316,"Incontrôlable","Le corps est hors de contrôle à cause d'organismes parasites.",215475,89,0,1,2,17,85,True,False,True,True,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3317,"Rongement cellulaire","Le corps est rongé par des cellules parasites. Devient Mollusques parasites au bout d'un certain temps.",219617,89,2,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3318,"Conduite forcée","Le corps est contrôlé par des organismes parasites qui le font agir de façon involontaire.",215476,89,0,1,2,17,518,True,False,True,True,False,False,False,False,False,False,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
3319,"Résistance aux attaques de mollusques réduite","La résistance aux attaques de mollusques est réduite.",215477,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3320,"Résistance aux attaques de crustacés réduite","La résistance aux attaques de crustacés est réduite.",215478,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3321,"Cellules magiques actives","Le corps est envahi par des cellules magiques actives. Celles-ci produisent une explosion lorsque la durée de l'effet s'est écoulée.",215770,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3322,"Mollusque parasite","Le corps est parasité par un mollusque. Devient Incontrôlable lorsque la durée de l'effet s'est écoulée.",215473,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3323,"Résistance aux Ténèbres réduite","La résistance à l'élément Ténèbres est considérablement réduite.",215485,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3324,"Attache","Toute action est impossible.",215545,0,0,1,2,17,0,True,False,True,True,False,False,False,False,True,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3325,"Conception magique","Le corps héberge un sort qui peut se déclencher n'importe quand.",215486,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3326,"Malédiction de gorgone<hex:021D0103>: venin reptilien","Déclenche une attaque empoisonnée dans les alentours lorsque la durée de l'effet s'est écoulée.",215487,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3327,"Malédiction de gorgone<hex:021D0103>: poison insidieux","Déclenche une attaque empoisonnée dans les alentours lorsque la durée de l'effet s'est écoulée.",215488,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3328,"Maléfice des vives-eaux","Subit un maléfice qui se déclenche à la fin de l'effet.",215120,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3329,"Maléfice des mortes-eaux","Subit un maléfice qui se déclenche à la fin de l'effet.",215121,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3330,"Concept immature<hex:021D0103>: α","L'être est contaminé par le concept d'une créature. Une explosion se produit à la fin de l'effet, impactant la victime et les concepts alentour.",215489,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3331,"Concept immature<hex:021D0103>: β","L'être est contaminé par le concept d'une créature. Une explosion se produit à la fin de l'effet, impactant la victime et les concepts alentour.",215490,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3332,"Concept immature<hex:021D0103>: γ","L'être est contaminé par le concept d'une créature. Une explosion se produit à la fin de l'effet, impactant la victime et les concepts alentour.",215491,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3333,"Concept mature<hex:021D0103>: α","Le corps héberge le concept mature d'une créature. En cas de rapprochement avec un autre concept mature, une influence mutuelle se produit.",215492,0,0,1,1,16,514,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3334,"Concept mature<hex:021D0103>: β","Le corps héberge le concept mature d'une créature. En cas de rapprochement avec un autre concept mature, une influence mutuelle se produit.",215493,0,0,1,1,16,515,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3335,"Concept mature<hex:021D0103>: γ","Le corps héberge le concept mature d'une créature. En cas de rapprochement avec un autre concept mature, une influence mutuelle se produit.",215494,0,0,1,1,16,516,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3336,"Rejet conceptuel","L'influence des concepts matures hébergés chez les autres n'est plus subie.",215495,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3337,"Conceptualisation<hex:021D0103>: créature volante","Un concept de créature volante est créé, octroyant une résistance à certains sorts de vent.",215496,0,0,1,1,16,507,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3338,"Conceptualisation<hex:021D0103>: créature marine","Un concept de créature marine est créé, octroyant une résistance à certains sorts d'eau.",215497,0,0,1,1,16,508,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3339,"Conceptualisation<hex:021D0103>: Raijû","Un concept de Raijû est créé, octroyant une résistance à certains sorts de foudre.",215498,0,0,1,1,16,503,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3340,"Conceptualisation<hex:021D0103>: esprit des flammes","Un concept d'esprit des flammes est créé, faisant subir des dégâts périodiques.",215499,0,0,1,2,17,509,False,False,False,False,False,False,False,False,False,False,200,0,False,False,10,0,True,0,False,6,False,0,0,0,False,False,False,0
3341,"Conceptualisation<hex:021D0103>: créature venimeuse","Un concept de créature venimeuse est créé, faisant subir des dégâts périodiques.",215500,0,0,1,2,17,504,False,False,False,False,False,False,False,False,False,False,200,0,False,False,10,0,True,0,False,6,False,0,0,0,False,False,False,0
3342,"Conceptualisation<hex:021D0103>: créature végétale","Un concept de créature végétale est créé, faisant subir des dégâts périodiques.",215101,0,0,1,2,17,505,False,False,False,False,False,False,False,False,False,False,200,0,False,False,10,0,True,0,False,6,False,0,0,0,False,False,False,0
3343,"Concept fragmentaire<hex:021D0103>: oiseau immortel","Le corps héberge un fragment du concept d'oiseau immortel. Si quatre fragments sont réunis, un concept complet est créé.",215102,0,0,1,1,16,517,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3344,"Conceptualisation<hex:021D0103>: oiseau immortel","Le concept d'oiseau immortel a été créé.",215103,0,0,1,1,16,510,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3345,"Concept adverse simple","La conception du soi est altérée. À la fin de l'effet, l'influence des alentours provoque une réaction spontanée.",215104,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3346,"Concepts adverses multiples","La conception du soi est altérée. À la fin de l'effet, l'influence des alentours provoque une réaction spontanée.",215105,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3347,"Concept adverse puissant","La conception du soi est altérée. À la fin de l'effet, l'influence des alentours provoque une réaction spontanée.",215106,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3348,"Ciblage","La victime est prise pour cible. Inflige Entrave à la fin de l'effet.",215026,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3349,"Inversion magique","L'odre de lancement des sorts dont l'incantation est forcée est inversé.",215107,0,0,1,2,17,0,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3350,"Dissociation corps-âme","L'âme et le corps sont séparés l'un de l'autre.",215108,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,True,0,0,0,False,False,False,0
3351,"Malédiction de gorgone<hex:021D0103>: œil pétrifiant","Déclenche une attaque pétrifiante en ligne droite vers l'avant lorsque la durée de l'effet s'est écoulée.",215587,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3352,"Malédiction de gorgone<hex:021D0103>: lueur pétrifiante","Émet une lueur pétrifiante alentour lorsque la durée de l'effet s'est écoulée.",215588,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3353,"","",0,0,0,1,2,17,0,True,False,True,False,False,False,False,False,True,True,200,0,True,False,0,20,False,0,False,0,False,3,0,0,False,False,False,0
3354,"","",0,0,0,1,2,17,0,True,False,True,False,False,False,False,False,True,True,200,0,True,False,0,20,False,0,False,0,False,3,0,0,False,False,False,0
3355,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,10,29,True,0,False,0,False,0,0,0,False,False,False,0
3356,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
3357,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,0,31,True,0,False,0,False,0,0,0,False,False,False,0
3358,"Inimitié augmentée","La génération d'inimitié est augmentée.",216722,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,500,0,False,0,False,0,False,0,0,0,False,False,False,0
3359,"Dégâts continus","Des dégâts périodiques neutres sont subis.",216723,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3360,"Vulnérabilité diminuée","Les dégâts reçus sont réduits.",216724,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3361,"Vulnérabilité augmentée","Les dégâts reçus sont augmentés.",215020,40,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3362,"Incontrôlable","Le corps est hors de contrôle à cause de parasites.",215475,0,0,1,2,17,85,True,False,True,True,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3363,"Séduction","Toute volonté est perdue, et les mouvements deviennent erratiques.",215552,0,0,1,2,17,17,False,True,True,True,False,True,False,False,False,False,100,0,False,False,0,11,False,0,False,0,False,0,0,0,False,False,False,0
3364,"Glas","Mort certaine lorsque le compteur atteint zéro.",215503,0,0,1,2,9,0,False,False,False,False,False,False,True,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3365,"Holos","Insensible à un certain montant de dégâts.",212972,0,0,181,1,16,0,False,False,False,False,False,False,False,True,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
3366,"Vulnérabilité augmentée","Les dégâts reçus sont augmentés.",215020,0,0,1,2,17,0,False,False,False,False,False,False,False,False,True,True,50,0,False,False,50,0,False,0,False,0,False,0,0,0,False,False,False,0
3367,"Recouvrement","Récupère des PV périodiquement.",215532,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,False,5,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3368,"Mithridatisation","Les dégâts infligés sont grandement augmentés, et les dégâts subis sont grandement réduits.",215574,0,0,1,1,16,536,False,False,False,False,False,False,False,False,True,True,200,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
3369,"","",0,0,0,1,1,0,511,False,False,False,False,False,False,False,False,True,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3370,"","",0,0,0,1,1,0,512,False,False,False,False,False,False,False,False,True,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3371,"","",0,0,0,1,1,0,513,False,False,False,False,False,False,False,False,True,False,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3372,"Résistance à la terre réduite+","La résistance à l'élément terre est considérablement réduite.",215722,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
3373,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
3374,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
3375,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
3376,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
3377,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
3378,"","",0,0,0,1,2,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3379,"","",0,0,0,1,2,0,0,False,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3380,"Anti-résurrection","Impossible d'être ranimé par des moyens classiques en cas de K.O.",215959,0,0,1,2,17,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3381,"Feu astral III","Extra Feu majeur peut être lancé.",210465,42,0,26,1,16,978,False,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3382,"Glace ombrale III","Extra Glace majeure peut être lancée.",210468,42,0,26,1,16,981,False,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3383,"Destin victorieux","Le destin est déterminé par le pouvoir divin de la Fileuse. La bataille est remportée à la fin de l'effet.",215152,89,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3384,"Destin victorieux","Le destin est déterminé par le pouvoir divin de la Fileuse. La bataille est remportée à la fin de l'effet.",215152,89,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3385,"Destin amoureux","Le destin est déterminé par le pouvoir divin de la Fileuse. Provoque l'effet Séduction à la fin de l'effet si Nymeia est dans le champ de vision.",215153,0,0,1,2,17,526,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,23,0,False,False,False,0
3386,"Destin amoureux opposé","Le destin est déterminé par le pouvoir divin de la Fileuse. Provoque l'effet Séduction à la fin de l'effet si Nymeia n'est pas dans le champ de vision.",215154,0,0,1,2,17,527,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,23,0,False,False,False,0
3387,"Destin enflammé","Le destin est déterminé par le pouvoir divin de la Fileuse. Provoque l'effet Chaleur à la fin de l'effet.",215155,0,0,1,2,17,524,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,23,0,False,False,False,0
3388,"Destin enflammé opposé","Le destin est déterminé par le pouvoir divin de la Fileuse. Provoque l'effet Réfrigération à la fin de l'effet.",215156,0,0,1,2,17,525,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,23,0,False,False,False,0
3389,"Lien fraternel divin","Si Althyk et Nymeia sont proches l'un de l'autre, leur potentiel combatif est augmenté.",215157,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,False,200,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
3390,"Poison","Des dégâts périodiques de poison sont subis.",215007,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3391,"Double sigil du vent","Le corps est marqué par un double sigil. Un sort se déclenche autour de lui et une sphère arcanique à retardement apparaît sur le terrain lorsque la durée de l'effet s'est écoulée.",215110,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3392,"Double sigil du vent","Le corps est marqué par un double sigil. Un sort se déclenche autour de lui et une sphère arcanique à retardement apparaît sur le terrain lorsque la durée de l'effet s'est écoulée.",215111,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3393,"Double sigil du vent","Le corps est marqué par un double sigil. Un sort se déclenche autour de lui et une sphère arcanique à retardement apparaît sur le terrain lorsque la durée de l'effet s'est écoulée.",215112,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3394,"Double sigil sacré","Le corps est marqué par un double sigil. Un sort se déclenche autour de lui et une sphère arcanique à retardement apparaît sur le terrain lorsque la durée de l'effet s'est écoulée.",215114,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3395,"Double sigil sacré","Le corps est marqué par un double sigil. Un sort se déclenche autour de lui et une sphère arcanique à retardement apparaît sur le terrain lorsque la durée de l'effet s'est écoulée.",215115,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3396,"Double sigil sacré","Le corps est marqué par un double sigil. Un sort se déclenche autour de lui et une sphère arcanique à retardement apparaît sur le terrain lorsque la durée de l'effet s'est écoulée.",215116,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3397,"Sigil du vent","Le corps est marqué par un sigil. Un sort se déclenche autour de lui lorsque la durée de l'effet s'est écoulée.",215110,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3398,"Sigil sacré","Le corps est marqué par un sigil. Un sort se déclenche autour de lui lorsque la durée de l'effet s'est écoulée.",215114,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3399,"Poison","Des dégâts périodiques de poison sont subis.",215007,0,0,1,2,1,0,False,False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3400,"Mollusques parasites","Le corps est parasité par des mollusques. Devient Incontrôlable lorsque la durée de l'effet s'est écoulée.",215473,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3401,"Malus de PV","Les PV maximums sont réduits.",215076,6,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3402,"La Flèche","Les temps de lancement et de recharge des sorts et des techniques d'arme sont réduits et la vitesse de déplacement est augmentée.",213206,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,18,True,0,False,0,False,0,6,0,False,False,False,0
3403,"Tirage<hex:021D0103>: le Tronc","La carte du Tronc a été tirée.",213230,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3404,"Tirage<hex:021D0103>: la Flèche","La carte de la Flèche a été tirée.",213231,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3405,"Barrière anti-dégâts","Une barrière rend insensible à un certain montant de dégâts.",215119,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
3406,"Puissance de l'oiseau immortel","Un concept d'oiseau immortel est créé, augmentant les dégâts infligés.",215117,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,250,0,False,False,50,0,True,0,False,0,False,0,0,0,False,False,False,0
3407,"Poison violent","Des dégâts périodiques de poison sont subis.",215517,0,0,1,2,1,0,False,False,False,False,False,False,False,False,True,True,100,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3408,"Étourdissement","Toute action est impossible.",215004,0,0,1,2,3,0,True,False,True,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3409,"","",0,0,0,1,1,16,0,True,False,True,True,False,False,False,False,True,True,100,0,True,False,0,4,True,0,False,0,False,0,0,0,False,False,False,0
3410,"Déséquilibre éthéré<hex:021D0103>: feu","L'équilibre éthéré du corps est fortement déstabilisé, se rapprochant de la limite acceptable. Toute attaque de feu entraîne des dommages importants.",215122,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,28,True,0,False,0,False,0,0,0,False,False,False,0
3411,"Déséquilibre éthéré<hex:021D0103>: glace","L'équilibre éthéré du corps est fortement déstabilisé, se rapprochant de la limite acceptable. Toute attaque de glace entraîne des dommages importants.",215123,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,28,True,0,False,0,False,0,0,0,False,False,False,0
3412,"Description rituelle (ciblage)","Des dégâts périodiques sont subis. Rituel destructeur se déclenche si la victime subit un certain sort à incantation forcée.",215272,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,199,0,False,False,10,0,True,0,False,6,False,0,0,0,False,False,False,0
3413,"Courage des Héritiers","Les dégâts infligés sont augmentés.",216683,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,False,50,0,False,False,5,0,True,0,False,0,False,0,0,0,False,False,False,0
3414,"Vulnérabilité magique augmentée","Les dégâts magiques reçus sont augmentés.",215057,38,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3415,"Vulnérabilité physique augmentée","Les dégâts physiques reçus sont augmentés.",215053,36,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3416,"Charge positive","La force du champ électromagnétique est positive.",215663,0,0,1,2,17,522,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3417,"Charge négative","La force du champ électromagnétique est négative.",215664,0,0,1,2,17,523,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
