key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
28271,"Misos",0,"Misos",0,0,1,1,1,"","Misos",30617,465,3,1,0,2,0,1,5,2060,1,True,True,False,True,5000,1182,False,0,False,0,2,0,9,7,21800,6426,False,False,0,80,0,1,38,0,0,1,4302831817,0,1,1,99,50,2240,3,0,0,0,0,1,129,3,130,44,129,19,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
28272,"paire de Zelos",0,"paires de Zelos",0,0,1,1,0,"","Zelos",31181,465,3,1,0,1,0,13,5,16060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6427,False,False,0,80,0,1,41,0,0,3,4297261379,4297261429,2,3,99,50,2560,3,0,0,0,0,1,180,3,182,22,180,27,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,False,False,0,True
28273,"Thumosis",0,"Thumosis",0,0,1,1,1,"","Thumosis",31590,465,3,1,0,3,0,13,5,4060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6427,False,False,0,80,0,1,44,0,0,1,4301193617,0,3,1,99,50,3360,3,0,0,0,0,1,180,3,182,27,180,44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
28274,"Menis",0,"Menis",0,0,1,1,1,"","Menis",31992,465,3,1,0,5,0,13,5,10060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6427,False,False,0,80,0,1,47,0,0,2,4300669429,0,4,2,99,50,2800,3,0,0,0,0,1,180,3,182,22,180,27,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,False,False,0,True
28275,"Deima",0,"Deima",0,0,1,0,1,"","Deima",32380,465,3,1,0,4,0,13,5,26060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,11,7,21800,6427,False,False,0,80,0,1,50,0,0,4,4299883097,4300473018,5,2,99,50,3040,25,0,0,0,0,2,180,3,182,22,180,27,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
28276,"paire de Phthonos",0,"paires de Phthonos",0,0,1,1,0,"","Phthonos",33967,465,3,1,0,84,0,13,5,21060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6427,False,False,0,80,0,1,93,0,0,11,4300736265,4300736315,29,1,99,50,2560,3,0,0,0,0,2,180,3,182,27,180,22,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
28277,"Eleos",0,"Eleos",0,1,1,0,1,"","Eleos",34346,465,3,1,0,87,0,13,5,5060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6427,False,False,0,80,0,1,98,0,0,1,4300670429,0,32,1,99,50,2960,3,0,0,0,0,1,180,3,182,44,180,27,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
28278,"Ekplexis",0,"Ekplexis",0,1,1,1,1,"","Ekplexis",34466,465,3,1,0,88,0,13,5,27060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6427,False,False,0,80,0,1,96,0,0,4,4299294673,4295034931,31,2,99,50,2640,25,0,0,0,0,2,180,3,182,22,180,44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
28279,"Kelesis",0,"Kelesis",0,0,1,1,1,"","Kelesis",32764,465,3,2,0,9,0,13,5,42060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,11,7,21800,6427,False,False,0,80,0,1,53,0,0,6,4295951144,0,6,3,99,99,3440,3,0,0,0,0,5,180,3,164,6,180,44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
28280,"Oknos",0,"Oknos",0,1,1,0,1,"","Oknos",33134,465,3,2,0,7,0,13,5,33060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,8,7,21800,6427,False,False,0,80,0,1,55,0,0,5,4300473321,0,7,3,99,99,3280,3,0,0,0,0,4,180,3,164,46,180,27,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
28281,"Epikairekakia",0,"Epikairekakia",0,1,1,0,1,"","Epikairekakia",33316,465,3,2,0,10,0,13,5,35060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,14,7,21800,6427,False,False,0,80,0,1,69,0,0,5,4300211877,0,26,3,99,99,3120,3,0,0,0,0,4,180,3,164,27,180,22,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
28282,"Enochlesis",0,"Enochlesis",0,1,1,0,1,"","Enochlesis",33315,465,3,2,0,98,0,13,5,43060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,14,7,21800,6427,False,False,0,80,0,1,29,0,0,6,4300277413,0,28,3,99,99,3120,3,0,0,0,0,5,180,3,164,27,180,44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
28283,"Himeros",0,"Himeros",0,1,1,0,1,"","Himeros",34940,465,3,2,0,89,0,13,5,44060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,11,7,21800,6427,False,False,0,80,0,1,99,0,0,6,4299556917,549755881623,33,1,99,99,3200,3,0,0,0,0,5,180,3,164,6,180,27,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
28284,"Aischune",0,"Aischune",0,1,1,1,1,"","Aischune",36499,465,3,1,0,96,0,13,5,17060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6427,False,False,0,80,0,1,111,0,0,3,4298049689,4299229387,34,1,99,50,2640,3,0,0,0,0,1,180,3,182,27,180,22,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,False,False,0,True
28285,"Agonia",0,"Agonia",0,1,1,0,1,"","Agonia",36798,465,3,2,0,97,0,13,5,37060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,11,7,21800,6427,False,False,0,80,0,1,112,0,0,5,4298901757,4295035200,35,2,99,99,3440,3,0,0,0,0,4,180,3,164,27,180,22,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
28286,"Odune",0,"Odune",0,1,1,1,1,"","Odune",36038,465,3,1,0,106,0,13,5,6060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6427,False,False,0,80,0,1,149,0,0,1,4296608197,0,37,1,99,50,2800,3,0,0,0,0,1,180,3,182,27,180,44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,False,False,0,True
28287,"paire de Zelotupia",0,"paires de Zelotupia",0,0,1,1,0,"","Zelotupia",36237,465,3,1,0,107,0,13,5,28060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6427,False,False,0,80,0,1,150,0,0,4,4296477225,4296477275,38,2,99,50,3120,25,0,0,0,0,2,180,3,182,27,180,22,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
28288,"Eulabeia",0,"Eulabeia",0,1,1,0,1,"","Eulabeia",30206,465,3,3,0,11,0,2,5,2060,1,True,True,False,True,5000,591,False,0,True,0,2,0,10,7,21800,6428,False,False,0,80,0,1,38,0,0,1,4300603493,0,0,0,0,0,0,0,867,867,0,0,1,51,3,52,44,51,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
28289,"Almace zêta",0,"Almace zêta",0,1,1,1,1,"","Almace zêta",30618,475,3,1,0,2,0,1,5,2060,1,True,True,False,True,5000,1182,False,0,False,0,2,0,9,7,21800,6380,False,False,0,80,0,1,38,0,0,1,4302897353,0,1,1,100,50,2240,3,0,0,0,0,1,132,3,135,44,131,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,False,False,0,True
28290,"paire de Verethragna zêta",0,"paires de Verethragna zêta",0,0,1,1,0,"","Verethragna zêta",31182,475,3,1,0,1,0,13,5,16060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6386,False,False,0,80,0,1,41,0,0,3,4297326915,4297326965,2,3,100,50,2560,3,0,0,0,0,1,185,3,189,27,184,44,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,False,False,0,True
28291,"Ukonvasara zêta",0,"Ukonvasara zêta",0,1,1,1,1,"","Ukonvasara zêta",31591,475,3,1,0,3,0,13,5,4060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6386,False,False,0,80,0,1,44,0,0,1,4301259153,0,3,1,100,50,3360,3,0,0,0,0,1,185,3,189,27,184,45,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,False,False,0,True
28292,"Rhongomiant zêta",0,"Rhongomiant zêta",0,0,1,1,1,"","Rhongomiant zêta",31993,475,3,1,0,5,0,13,5,10060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6386,False,False,0,80,0,1,47,0,0,2,4300734965,0,4,2,100,50,2800,3,0,0,0,0,1,185,3,189,22,184,27,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,False,False,0,True
28293,"Gandiva zêta",0,"Gandiva zêta",0,0,1,0,1,"","Gandiva zêta",32381,475,3,1,0,4,0,13,5,26060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,11,7,21800,6386,False,False,0,80,0,1,50,0,0,4,4299948633,4300538554,5,2,100,50,3040,25,0,0,0,0,2,185,3,189,22,184,44,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,False,False,0,True
28294,"paire de Kannagi zêta",0,"paires de Kannagi zêta",0,0,1,1,0,"","Kannagi zêta",33968,475,3,1,0,84,0,13,5,21060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6386,False,False,0,80,0,1,93,0,0,11,4300801801,4300801851,29,1,100,50,2560,3,0,0,0,0,2,185,3,189,44,184,22,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,False,False,0,True
28295,"Nothung zêta",0,"Nothung zêta",0,0,1,1,1,"","Nothung zêta",34347,475,3,1,0,87,0,13,5,5060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6386,False,False,0,80,0,1,98,0,0,1,4300801501,0,32,1,100,50,2960,3,0,0,0,0,1,185,3,189,27,184,44,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,False,False,0,True
28296,"Armageddon zêta",0,"Armageddon zêta",0,1,1,0,1,"","Armageddon zêta",34467,475,3,1,0,88,0,13,5,27060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6386,False,False,0,80,0,1,96,0,0,4,4295100380,4295034931,31,2,100,50,2640,25,0,0,0,0,2,185,3,189,22,184,27,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,False,False,0,True
28297,"Majestas zêta",0,"Majestas zêta",0,0,1,1,1,"","Majestas zêta",32765,475,3,2,0,9,0,13,5,42060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,11,7,21800,6386,False,False,0,80,0,1,53,0,0,6,4296016680,0,6,3,100,100,3440,3,0,0,0,0,5,185,3,170,44,184,6,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,False,False,0,True
28298,"Hvergelmir zêta",0,"Hvergelmir zêta",0,0,1,1,1,"","Hvergelmir zêta",33135,475,3,2,0,7,0,13,5,33060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,11,7,21800,6386,False,False,0,80,0,1,55,0,0,5,4300538857,0,7,3,100,100,3280,3,0,0,0,0,4,185,3,170,46,184,22,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,False,False,0,True
28299,"Draconomicon zêta",0,"Draconomicon zêta",0,0,1,0,0,"","Draconomicon zêta",33318,475,3,2,0,10,0,13,5,35060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,14,7,21800,6386,False,False,0,80,0,1,69,0,0,5,4295231145,0,26,3,100,100,3120,3,0,0,0,0,4,185,3,170,27,184,22,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,False,False,0,True
28300,"Tetrabiblos zêta",0,"Tetrabiblos zêta",0,0,1,0,0,"","Tetrabiblos zêta",33317,475,3,2,0,98,0,13,5,43060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,14,7,21800,6386,False,False,0,80,0,1,29,0,0,6,4295165619,0,28,3,100,100,3120,3,0,0,0,0,5,185,3,170,27,184,6,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,False,False,0,True
28301,"Deneb zêta",0,"Deneb zêta",0,0,1,0,1,"","Deneb zêta",34941,475,3,2,0,89,0,13,5,44060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,11,7,21800,6386,False,False,0,80,0,1,99,0,0,6,4295100474,554050848919,33,1,100,100,3200,3,0,0,0,0,5,185,3,170,6,184,44,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,False,False,0,True
28302,"Honebami zêta",0,"Honebami zêta",0,1,1,0,1,"","Honebami zêta",36500,475,3,1,0,96,0,13,5,17060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6386,False,False,0,80,0,1,111,0,0,3,4298180761,4299360459,34,1,100,50,2640,3,0,0,0,0,1,185,3,189,22,184,44,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,False,False,0,True
28303,"épée vorpale zêta",0,"épées vorpales zêta",0,1,1,1,0,"","Épée vorpale zêta",36799,475,3,2,0,97,0,13,5,37060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,11,7,21800,6386,False,False,0,80,0,1,112,0,0,5,4299032829,4298311983,35,2,100,100,3440,3,0,0,0,0,4,185,3,170,22,184,27,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,False,False,0,True
28304,"Anarchie zêta",0,"Anarchie zêta",0,1,1,1,1,"","Anarchie zêta",36039,475,3,1,0,106,0,13,5,6060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6386,False,False,0,80,0,1,149,0,0,1,4296739269,0,37,1,100,50,2800,3,0,0,0,0,1,185,3,189,44,184,27,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,False,False,0,True
28305,"paire de Twashtar zêta",0,"paires de Twashtar zêta",0,0,1,1,0,"","Twashtar zêta",36238,475,3,1,0,107,0,13,5,28060,1,True,True,False,True,5000,1772,False,0,False,0,2,0,9,7,21800,6386,False,False,0,80,0,1,150,0,0,4,4296542761,4296542811,38,2,100,50,3120,25,0,0,0,0,2,185,3,189,22,184,27,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,False,False,0,True
28306,"Ancile zêta",0,"Ancile zêta",0,1,1,0,1,"","Ancile zêta",30207,475,3,3,0,11,0,2,5,2060,1,True,True,False,True,5000,591,False,0,True,0,2,0,10,7,21800,6374,False,False,0,80,0,1,38,0,0,1,4300669029,0,0,0,0,0,0,0,867,867,0,0,1,53,3,54,44,53,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
28307,"réplique d'Antea",0,"répliques d'Antea",0,0,1,1,0,"[Imitation]","Réplique d'Antea",30596,1,4,1,0,2,0,1,5,1470,1,True,True,False,True,200,200,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,20,0,0,1,4302307529,0,19,1,9,5,2240,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
28308,"paire de répliques de Dumuzi",0,"paires de répliques de Dumuzi",0,0,1,1,0,"[Imitation]","Répliques de Dumuzi",31162,1,4,1,0,1,0,13,5,15470,1,True,True,False,True,200,200,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,21,0,0,3,4295033162,4295033212,20,3,9,5,2560,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
28309,"réplique de Shamash",0,"répliques de Shamash",0,0,1,1,0,"[Imitation]","Réplique de Shamash",31570,1,4,1,0,3,0,13,5,3470,1,True,True,False,True,200,200,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,22,0,0,1,4300603793,0,21,1,9,5,3360,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
28310,"réplique de Daboya",0,"répliques de Daboya",0,0,1,1,0,"[Imitation]","Réplique de Daboya",31970,1,4,1,0,5,0,13,5,9470,1,True,True,False,True,200,200,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,23,0,0,2,4295033352,0,22,2,9,5,2800,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
28311,"réplique de Circinae",0,"répliques de Circinae",0,0,1,1,0,"[Imitation]","Réplique de Circinae",32361,1,4,1,0,4,0,13,5,25470,1,True,True,False,True,200,200,False,2,False,0,2,0,8,7,21800,0,False,False,0,70,0,1,24,0,0,4,4299424345,4299883194,23,2,9,5,3040,25,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
28312,"paire de répliques de Kasasagi",0,"paires de répliques de Kasasagi",0,0,1,1,0,"[Imitation]","Répliques de Kasasagi",33948,1,4,1,0,84,0,13,5,20470,1,True,True,False,True,200,200,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,92,0,0,11,4300211977,4300212027,30,1,9,5,2560,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
28313,"réplique de Xiphias",0,"répliques de Xiphias",0,0,1,1,0,"[Imitation]","Réplique de Xiphias",34324,1,4,1,0,87,0,13,5,5470,1,True,True,False,True,200,200,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,98,0,0,1,4300211677,0,32,1,9,5,2960,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
28314,"réplique de Mollfrith",0,"répliques de Mollfrith",0,0,1,1,0,"[Imitation]","Réplique de Mollfrith",34447,1,4,1,0,88,0,13,5,27470,1,True,True,False,True,200,200,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,96,0,0,4,4298704849,4295034931,31,2,9,5,2640,25,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
28315,"réplique de Rose Couverte",0,"répliques de Rose Couverte",0,0,1,1,0,"[Imitation]","Réplique de Rose Couverte",32745,1,4,2,0,9,0,13,5,41470,1,True,True,False,True,200,200,False,2,False,0,2,0,11,7,21800,0,False,False,0,70,0,1,25,0,0,6,4299555617,0,24,3,9,9,3440,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
28316,"réplique de Paikea",0,"répliques de Paikea",0,0,1,1,0,"[Imitation]","Réplique de Paikea",33113,1,4,2,0,7,0,13,5,32470,1,True,True,False,True,200,200,False,2,False,0,2,0,8,7,21800,0,False,False,0,70,0,1,26,0,0,5,4300080105,0,25,3,9,9,3280,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
28317,"réplique de Tuah",0,"répliques de Tuah",0,0,1,1,0,"[Imitation]","Réplique de Tuah",33278,1,4,2,0,10,0,13,5,34470,1,True,True,False,True,200,200,False,2,False,0,2,0,14,7,21800,0,False,False,0,70,0,1,28,0,0,5,4299884197,0,27,3,9,9,3120,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
28318,"réplique de Jebat",0,"répliques de Jebat",0,0,1,1,0,"[Imitation]","Réplique de Jebat",33277,1,4,2,0,98,0,13,5,43470,1,True,True,False,True,200,200,False,2,False,0,2,0,14,7,21800,0,False,False,0,70,0,1,29,0,0,6,4295100079,0,28,3,9,9,3120,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
28319,"réplique d'Albiréo",0,"répliques d'Albiréo",0,0,1,1,0,"[Imitation]","Réplique d'Albiréo",34921,1,4,2,0,89,0,13,5,44470,1,True,True,False,True,200,200,False,2,False,0,2,0,11,7,21800,0,False,False,0,70,0,1,99,0,0,6,4299229237,485331372183,33,1,9,9,3200,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
28320,"réplique de Torigashira-no-tachi",0,"répliques de Torigashira-no-tachi",0,0,1,1,0,"[Imitation]","Réplique de Torigashira-no-tachi",36478,1,4,1,0,96,0,13,5,17470,1,True,True,False,True,200,200,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,111,0,0,3,4297525401,4298639563,34,1,9,5,2640,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
28321,"réplique de Brunello",0,"répliques de Brunello",0,0,1,1,0,"[Imitation]","Réplique de Brunello",36779,1,4,2,0,97,0,13,5,37470,1,True,True,False,True,200,200,False,2,False,0,2,0,11,7,21800,0,False,False,0,70,0,1,112,0,0,5,4295100673,4295035197,35,2,9,9,3440,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
28322,"réplique de Bellérophon",0,"répliques de Bellérophon",0,0,1,1,0,"[Imitation]","Réplique de Bellérophon",30186,1,4,3,0,11,0,2,5,1470,1,True,True,False,True,200,200,False,2,True,0,2,0,10,7,21800,0,False,False,0,70,0,1,20,0,0,1,4300144741,0,0,0,0,0,0,0,600,600,0,0,1,31,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
28323,"réplique d'Antea Eurêka",0,"répliques d'Antea Eurêka",0,0,1,1,0,"[Imitation]","Réplique d'Antea Eurêka",30598,1,4,1,0,2,0,1,5,1470,1,True,True,False,True,210,0,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,20,0,0,1,8597274825,0,19,1,9,5,2240,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
28324,"paire de répliques de Dumuzi Eurêka",0,"paires de répliques de Dumuzi Eurêka",0,0,1,1,0,"[Imitation]","Répliques de Dumuzi Eurêka",31164,1,4,1,0,1,0,13,5,15470,1,True,True,False,True,210,0,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,21,0,0,3,8590000458,8590000508,20,3,9,5,2560,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
28325,"réplique de Shamash Eurêka",0,"répliques de Shamash Eurêka",0,0,1,1,0,"[Imitation]","Réplique de Shamash Eurêka",31572,1,4,1,0,3,0,13,5,3470,1,True,True,False,True,210,0,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,22,0,0,1,8595571089,0,21,1,9,5,3360,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
28326,"réplique de Daboya Eurêka",0,"répliques de Daboya Eurêka",0,0,1,1,0,"[Imitation]","Réplique de Daboya Eurêka",31974,1,4,1,0,5,0,13,5,9470,1,True,True,False,True,210,0,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,23,0,0,2,8590000648,0,22,2,9,5,2800,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
28327,"réplique de Circinae Eurêka",0,"répliques de Circinae Eurêka",0,0,1,1,0,"[Imitation]","Réplique de Circinae Eurêka",32363,1,4,1,0,4,0,13,5,25470,1,True,True,False,True,210,0,False,2,False,0,2,0,8,7,21800,0,False,False,0,70,0,1,24,0,0,4,8594391641,4299883194,23,2,9,5,3040,25,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
28328,"paire de répliques de Kasasagi Eurêka",0,"paires de répliques de Kasasagi Eurêka",0,0,1,1,0,"[Imitation]","Répliques de Kasasagi Eurêka",33950,1,4,1,0,84,0,13,5,20470,1,True,True,False,True,210,0,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,92,0,0,11,8595179273,8595179323,30,1,9,5,2560,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
28329,"réplique de Xiphias Eurêka",0,"répliques de Xiphias Eurêka",0,0,1,1,0,"[Imitation]","Réplique de Xiphias Eurêka",34327,1,4,1,0,87,0,13,5,5470,1,True,True,False,True,210,0,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,98,0,0,1,8595178973,0,32,1,9,5,2960,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
28330,"réplique de Mollfrith Eurêka",0,"répliques de Mollfrith Eurêka",0,0,1,1,0,"[Imitation]","Réplique de Mollfrith Eurêka",34449,1,4,1,0,88,0,13,5,27470,1,True,True,False,True,210,0,False,2,False,0,2,0,9,7,21800,0,False,False,0,70,0,1,96,0,0,4,8593672145,4295034931,31,2,9,5,2640,25,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
28331,"réplique de Rose Couverte Eurêka",0,"répliques de Rose Couverte Eurêka",0,0,1,1,0,"[Imitation]","Réplique de Rose Couverte Eurêka",32747,1,4,2,0,9,0,13,5,41470,1,True,True,False,True,210,0,False,2,False,0,2,0,11,7,21800,0,False,False,0,70,0,1,25,0,0,6,8594522913,0,24,3,9,9,3440,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
